IBGE;Estado_Municipio;NU_IDENTIFICADOR;q37_3;q37_9;q37_10;q37_11;q37_12;q37_13;IBGE7;UF;Regiao;Município;Pop_total_2010;Pop_Urbana2010;Pop_Rural2010;Porte_pop2010;areaKm2;Q_incompleto;Estado;DataCenso;DataCenso_2020;d_30_2_Faixas_etarias;d37_9;d37_11;d37_9bin1;d37_9bin2;d37_9bin3;d37_10bin1;d37_10bin2;d37_10bin3;d37_10bin4;d37_10bin5;d37_11bin1;d37_11bin2;d37_11bin3;d37_11bin4;d37_9bin1_sum;d37_9bin2_sum;d37_9bin3_sum;d37_10bin1_sum;d37_10bin2_sum;d37_10bin3_sum;d37_10bin4_sum;d37_10bin5_sum;d37_11bin1_sum;d37_11bin2_sum;d37_11bin3_sum;d37_11bin4_sum;nu_familias_acolhedoras;filter_$
170210;2;1702103305126;1;257;237;291;388;13/11/2015;1702109;17;1;Araguaína;150484;142925;7559;Grande;4000,416;0;0;31.08.2020;31/ago/20;2,00;2,00;4,00;;;1,00;;;;;;;;;1,00;1,00;9,00;9,00;;2,00;;;;;;;19,00;19;1
170210;2;1702103305126;0;257;237;291;388;05/08/2016;1702109;17;1;Araguaína;150484;142925;7559;Grande;4000,416;0;0;31.08.2020;31/ago/20;3,00;2,00;4,00;;;1,00;;;;;;;;;1,00;1,00;9,00;9,00;;2,00;;;;;;;19,00;19;1
170210;2;1702103305126;0;255;239;291;388;31/08/2016;1702109;17;1;Araguaína;150484;142925;7559;Grande;4000,416;0;0;31.08.2020;31/ago/20;2,00;1,00;4,00;;1,00;;;;;;;;;;1,00;1,00;9,00;9,00;;2,00;;;;;;;19,00;19;1
170210;2;1702103305126;0;255;239;291;388;16/12/2014;1702109;17;1;Araguaína;150484;142925;7559;Grande;4000,416;0;0;31.08.2020;31/ago/20;2,00;1,00;4,00;;1,00;;;;;;;;;;1,00;1,00;9,00;9,00;;2,00;;;;;;;19,00;19;1
170210;2;1702103305126;0;257;237;291;388;29/03/2016;1702109;17;1;Araguaína;150484;142925;7559;Grande;4000,416;0;0;31.08.2020;31/ago/20;1,00;2,00;4,00;;;1,00;;;;;;;;;1,00;1,00;9,00;9,00;;2,00;;;;;;;19,00;19;1
170210;2;1702103305126;0;256;237;291;388;01/10/2015;1702109;17;1;Araguaína;150484;142925;7559;Grande;4000,416;0;0;31.08.2020;31/ago/20;1,00;1,00;4,00;;1,00;;;;;;;;;;1,00;1,00;9,00;9,00;;2,00;;;;;;;19,00;19;1
170210;2;1702103305126;0;257;237;291;388;25/09/2015;1702109;17;1;Araguaína;150484;142925;7559;Grande;4000,416;0;0;31.08.2020;31/ago/20;3,00;2,00;4,00;;;1,00;;;;;;;;;1,00;1,00;9,00;9,00;;2,00;;;;;;;19,00;19;1
170210;2;1702103305126;0;257;237;291;388;11/09/2015;1702109;17;1;Araguaína;150484;142925;7559;Grande;4000,416;0;0;31.08.2020;31/ago/20;2,00;2,00;4,00;;;1,00;;;;;;;;;1,00;1,00;9,00;9,00;;2,00;;;;;;;19,00;19;1
170210;2;1702103305126;0;252;239;291;388;30/04/2015;1702109;17;1;Araguaína;150484;142925;7559;Grande;4000,416;0;0;31.08.2020;31/ago/20;1,00;0,00;4,00;1,00;;;;;;;;;;;1,00;1,00;9,00;9,00;;2,00;;;;;;;19,00;19;1
170210;2;1702103305126;0;255;239;291;388;20/02/2015;1702109;17;1;Araguaína;150484;142925;7559;Grande;4000,416;0;0;31.08.2020;31/ago/20;4,00;1,00;4,00;;1,00;;;;;;;;;;1,00;1,00;9,00;9,00;;2,00;;;;;;;19,00;19;1
170210;2;1702103305126;0;255;239;291;388;29/06/2015;1702109;17;1;Araguaína;150484;142925;7559;Grande;4000,416;0;0;31.08.2020;31/ago/20;1,00;1,00;4,00;;1,00;;;;;;;;;;1,00;1,00;9,00;9,00;;2,00;;;;;;;19,00;19;1
170210;2;1702103305126;0;255;239;291;388;03/05/2017;1702109;17;1;Araguaína;150484;142925;7559;Grande;4000,416;0;0;31.08.2020;31/ago/20;4,00;1,00;4,00;;1,00;;;;;;;;;;1,00;1,00;9,00;9,00;;2,00;;;;;;;19,00;19;1
170210;2;1702103305126;0;257;237;291;388;25/09/2015;1702109;17;1;Araguaína;150484;142925;7559;Grande;4000,416;0;0;31.08.2020;31/ago/20;3,00;2,00;4,00;;;1,00;;;;;;;;;1,00;1,00;9,00;9,00;;2,00;;;;;;;19,00;19;1
170210;2;1702103305126;0;257;273;291;388;11/05/2017;1702109;17;1;Araguaína;150484;142925;7559;Grande;4000,416;0;0;31.08.2020;31/ago/20;3,00;2,00;4,00;;;1,00;;1,00;;;;;;;1,00;1,00;9,00;9,00;;2,00;;;;;;;19,00;19;1
170210;2;1702103305126;0;255;238;291;388;26/04/2018;1702109;17;1;Araguaína;150484;142925;7559;Grande;4000,416;0;0;31.08.2020;31/ago/20;2,00;1,00;4,00;;1,00;;;;;;;;;;1,00;1,00;9,00;9,00;;2,00;;;;;;;19,00;19;1
170210;2;1702103305126;0;255;239;291;388;22/06/2018;1702109;17;1;Araguaína;150484;142925;7559;Grande;4000,416;0;0;31.08.2020;31/ago/20;3,00;1,00;4,00;;1,00;;;;;;;;;;1,00;1,00;9,00;9,00;;2,00;;;;;;;19,00;19;1
170210;2;1702103305126;0;255;238;291;388;03/11/2015;1702109;17;1;Araguaína;150484;142925;7559;Grande;4000,416;0;0;31.08.2020;31/ago/20;5,00;1,00;4,00;;1,00;;;;;;;;;;1,00;1,00;9,00;9,00;;2,00;;;;;;;19,00;19;1
170210;2;1702103305126;1;257;273;291;388;11/02/2016;1702109;17;1;Araguaína;150484;142925;7559;Grande;4000,416;0;0;31.08.2020;31/ago/20;2,00;2,00;4,00;;;1,00;;1,00;;;;;;;1,00;1,00;9,00;9,00;;2,00;;;;;;;19,00;19;1
170550;2;1705503306371;0;256;239;291;388;21/11/2017;1705508;17;1;Colinas do Tocantins;30838;29607;1231;Pequeno II;843,846;0;0;31.08.2020;31/ago/20;1,00;1,00;4,00;;1,00;;;;;;;;;;1,00;2,00;2,00;;;;;;;;;;4,00;4;1
170550;2;1705503306371;0;253;239;291;388;30/01/2018;1705508;17;1;Colinas do Tocantins;30838;29607;1231;Pequeno II;843,846;0;0;31.08.2020;31/ago/20;2,00;0,00;4,00;1,00;;;;;;;;;;;1,00;2,00;2,00;;;;;;;;;;4,00;4;1
170550;2;1705503306371;0;255;239;291;388;30/01/2018;1705508;17;1;Colinas do Tocantins;30838;29607;1231;Pequeno II;843,846;0;0;31.08.2020;31/ago/20;2,00;1,00;4,00;;1,00;;;;;;;;;;1,00;2,00;2,00;;;;;;;;;;4,00;4;1
170550;2;1705503306371;0;254;239;291;388;22/11/2017;1705508;17;1;Colinas do Tocantins;30838;29607;1231;Pequeno II;843,846;0;0;31.08.2020;31/ago/20;2,00;0,00;4,00;1,00;;;;;;;;;;;1,00;2,00;2,00;;;;;;;;;;4,00;4;1
170610;2;1706103306579;0;252;239;291;388;18/12/2018;1706100;17;1;Cristalândia;7234;5924;1310;Pequeno I;1848,241;0;0;31.08.2020;31/ago/20;1,00;0,00;4,00;1,00;;;;;;;;;;;1,00;2,00;;;;;;;;;;;2,00;2;1
170610;2;1706103306579;0;252;239;291;388;19/12/2018;1706100;17;1;Cristalândia;7234;5924;1310;Pequeno I;1848,241;0;0;31.08.2020;31/ago/20;2,00;0,00;4,00;1,00;;;;;;;;;;;1,00;2,00;;;;;;;;;;;2,00;2;1
171488;2;1714883308556;0;255;239;291;388;06/02/2015;1714880;17;1;Nova Olinda;10686;7465;3221;Pequeno I;1566,184;0;0;31.08.2020;31/ago/20;3,00;1,00;4,00;;1,00;;;;;;;;;;1,00;1,00;2,00;1,00;1,00;;;;;;;;4,00;4;1
171488;2;1714883308556;0;252;239;291;388;06/10/2020;1714880;17;1;Nova Olinda;10686;7465;3221;Pequeno I;1566,184;0;0;31.08.2020;31/ago/20;3,00;0,00;4,00;1,00;;;;;;;;;;;1,00;1,00;2,00;1,00;1,00;;;;;;;;4,00;4;1
171488;2;1714883308556;0;255;239;291;388;06/02/2015;1714880;17;1;Nova Olinda;10686;7465;3221;Pequeno I;1566,184;0;0;31.08.2020;31/ago/20;1,00;1,00;4,00;;1,00;;;;;;;;;;1,00;1,00;2,00;1,00;1,00;;;;;;;;4,00;4;1
171488;2;1714883308556;0;257;275;291;388;23/07/2020;1714880;17;1;Nova Olinda;10686;7465;3221;Pequeno I;1566,184;0;0;31.08.2020;31/ago/20;4,00;2,00;4,00;;;1,00;1,00;;;;;;;;1,00;1,00;2,00;1,00;1,00;;;;;;;;4,00;4;1
172120;2;1721203312241;0;257;237;291;388;11/12/2019;1721208;17;1;Tocantinópolis;22619;18318;4301;Pequeno II;1077,073;0;0;31.08.2020;31/ago/20;3,00;2,00;4,00;;;1,00;;;;;;;;;1,00;;;1,00;;;;;;;;;1,00;1;1
210047;2;2100473309442;0;255;238;291;388;10/07/2020;2100477;21;2;Alto Alegre do Pindaré;31057;9829;21228;Pequeno II;1876,032;0;0;31.08.2020;31/ago/20;3,00;1,00;4,00;;1,00;;;;;;;;;;1,00;1,00;2,00;;;;;;;;;;3,00;3;1
210047;2;2100473309442;0;255;238;291;388;11/02/2020;2100477;21;2;Alto Alegre do Pindaré;31057;9829;21228;Pequeno II;1876,032;0;0;31.08.2020;31/ago/20;3,00;1,00;4,00;;1,00;;;;;;;;;;1,00;1,00;2,00;;;;;;;;;;3,00;3;1
210047;2;2100473309442;0;254;239;291;388;23/11/2018;2100477;21;2;Alto Alegre do Pindaré;31057;9829;21228;Pequeno II;1876,032;0;0;31.08.2020;31/ago/20;2,00;0,00;4,00;1,00;;;;;;;;;;;1,00;1,00;2,00;;;;;;;;;;3,00;3;1
210235;2;2102353308494;0;255;238;291;388;07/07/2018;2102358;21;2;Buritirana;14784;4146;10638;Pequeno I;818,424;0;0;31.08.2020;31/ago/20;2,00;1,00;4,00;;1,00;;;;;;;;;;1,00;;1,00;;;;;;;;;;1,00;1;1
210800;2;2108003308201;0;254;239;265;388;28/10/2017;2108009;21;2;Pastos Bons;18067;12307;5760;Pequeno I;1635,321;0;0;31.08.2020;31/ago/20;4,00;0,00;4,00;1,00;;;;;;;;;;;1,00;1,00;;;;;;;;;;;1,00;1;1
210910;2;2109103310316;0;255;239;291;388;21/01/2020;2109106;21;2;Presidente Dutra;44731;32000;12731;Pequeno II;771,574;0;0;31.08.2020;31/ago/20;2,00;1,00;4,00;;1,00;;;;;;;;;;1,00;6,00;5,00;3,00;1,00;;;1,00;;;;;14,00;14;1
210910;2;2109103310316;0;255;239;291;388;20/01/2020;2109106;21;2;Presidente Dutra;44731;32000;12731;Pequeno II;771,574;0;0;31.08.2020;31/ago/20;2,00;1,00;4,00;;1,00;;;;;;;;;;1,00;6,00;5,00;3,00;1,00;;;1,00;;;;;14,00;14;1
210910;2;2109103310316;0;252;239;291;388;20/09/2019;2109106;21;2;Presidente Dutra;44731;32000;12731;Pequeno II;771,574;0;0;31.08.2020;31/ago/20;3,00;0,00;4,00;1,00;;;;;;;;;;;1,00;6,00;5,00;3,00;1,00;;;1,00;;;;;14,00;14;1
210910;2;2109103310316;0;253;239;291;388;23/10/2020;2109106;21;2;Presidente Dutra;44731;32000;12731;Pequeno II;771,574;0;0;31.08.2020;31/ago/20;2,00;0,00;4,00;1,00;;;;;;;;;;;1,00;6,00;5,00;3,00;1,00;;;1,00;;;;;14,00;14;1
210910;2;2109103310316;0;253;239;291;388;22/02/2020;2109106;21;2;Presidente Dutra;44731;32000;12731;Pequeno II;771,574;0;0;31.08.2020;31/ago/20;1,00;0,00;4,00;1,00;;;;;;;;;;;1,00;6,00;5,00;3,00;1,00;;;1,00;;;;;14,00;14;1
210910;2;2109103310316;0;257;237;291;388;01/06/2017;2109106;21;2;Presidente Dutra;44731;32000;12731;Pequeno II;771,574;0;0;31.08.2020;31/ago/20;2,00;2,00;4,00;;;1,00;;;;;;;;;1,00;6,00;5,00;3,00;1,00;;;1,00;;;;;14,00;14;1
210910;2;2109103310316;0;253;239;291;388;20/09/2019;2109106;21;2;Presidente Dutra;44731;32000;12731;Pequeno II;771,574;0;0;31.08.2020;31/ago/20;3,00;0,00;4,00;1,00;;;;;;;;;;;1,00;6,00;5,00;3,00;1,00;;;1,00;;;;;14,00;14;1
210910;2;2109103310316;0;253;239;291;388;18/02/2019;2109106;21;2;Presidente Dutra;44731;32000;12731;Pequeno II;771,574;0;0;31.08.2020;31/ago/20;3,00;0,00;4,00;1,00;;;;;;;;;;;1,00;6,00;5,00;3,00;1,00;;;1,00;;;;;14,00;14;1
210910;2;2109103310316;0;255;239;291;388;11/10/2020;2109106;21;2;Presidente Dutra;44731;32000;12731;Pequeno II;771,574;0;0;31.08.2020;31/ago/20;4,00;1,00;4,00;;1,00;;;;;;;;;;1,00;6,00;5,00;3,00;1,00;;;1,00;;;;;14,00;14;1
210910;2;2109103310316;0;255;239;291;388;23/01/2020;2109106;21;2;Presidente Dutra;44731;32000;12731;Pequeno II;771,574;0;0;31.08.2020;31/ago/20;2,00;1,00;4,00;;1,00;;;;;;;;;;1,00;6,00;5,00;3,00;1,00;;;1,00;;;;;14,00;14;1
210910;2;2109103310316;0;255;239;291;388;17/05/2019;2109106;21;2;Presidente Dutra;44731;32000;12731;Pequeno II;771,574;0;0;31.08.2020;31/ago/20;2,00;1,00;4,00;;1,00;;;;;;;;;;1,00;6,00;5,00;3,00;1,00;;;1,00;;;;;14,00;14;1
210910;2;2109103310316;0;257;232;291;388;23/07/2019;2109106;21;2;Presidente Dutra;44731;32000;12731;Pequeno II;771,574;0;0;31.08.2020;31/ago/20;3,00;2,00;4,00;;;1,00;;;;1,00;;;;;1,00;6,00;5,00;3,00;1,00;;;1,00;;;;;14,00;14;1
210910;2;2109103310316;0;257;275;291;388;23/08/2018;2109106;21;2;Presidente Dutra;44731;32000;12731;Pequeno II;771,574;0;0;31.08.2020;31/ago/20;3,00;2,00;4,00;;;1,00;1,00;;;;;;;;1,00;6,00;5,00;3,00;1,00;;;1,00;;;;;14,00;14;1
210910;2;2109103310316;0;253;239;291;388;16/05/2020;2109106;21;2;Presidente Dutra;44731;32000;12731;Pequeno II;771,574;0;0;31.08.2020;31/ago/20;3,00;0,00;4,00;1,00;;;;;;;;;;;1,00;6,00;5,00;3,00;1,00;;;1,00;;;;;14,00;14;1
211130;2;2111303306232;0;257;275;291;388;12/11/2008;2111300;21;2;São Luís;1014837;958522;56315;Metrópole;834,827;0;0;31.08.2020;31/ago/20;5,00;2,00;4,00;;;1,00;1,00;;;;;;;;1,00;;3,00;2,00;2,00;;;;;;;;5,00;5;1
211130;2;2111303306232;0;255;238;291;388;28/07/2016;2111300;21;2;São Luís;1014837;958522;56315;Metrópole;834,827;0;0;31.08.2020;31/ago/20;4,00;1,00;4,00;;1,00;;;;;;;;;;1,00;;3,00;2,00;2,00;;;;;;;;5,00;5;1
211130;2;2111303306232;0;255;238;291;388;24/07/2018;2111300;21;2;São Luís;1014837;958522;56315;Metrópole;834,827;0;0;31.08.2020;31/ago/20;4,00;1,00;4,00;;1,00;;;;;;;;;;1,00;;3,00;2,00;2,00;;;;;;;;5,00;5;1
211130;2;2111303306232;0;256;238;291;388;23/06/2008;2111300;21;2;São Luís;1014837;958522;56315;Metrópole;834,827;0;0;31.08.2020;31/ago/20;4,00;1,00;4,00;;1,00;;;;;;;;;;1,00;;3,00;2,00;2,00;;;;;;;;5,00;5;1
211130;2;2111303306232;0;257;275;291;388;28/07/2016;2111300;21;2;São Luís;1014837;958522;56315;Metrópole;834,827;0;0;31.08.2020;31/ago/20;5,00;2,00;4,00;;;1,00;1,00;;;;;;;;1,00;;3,00;2,00;2,00;;;;;;;;5,00;5;1
211220;2;2112203307751;0;257;275;291;388;07/11/2018;2112209;21;2;Timon;155460;135133;20327;Grande;1764,612;0;0;31.08.2020;31/ago/20;4,00;2,00;4,00;;;1,00;1,00;;;;;;;;1,00;1,00;;1,00;1,00;;;;;;;;2,00;2;1
211220;2;2112203307751;0;252;239;291;388;09/05/2018;2112209;21;2;Timon;155460;135133;20327;Grande;1764,612;0;0;31.08.2020;31/ago/20;5,00;0,00;4,00;1,00;;;;;;;;;;;1,00;1,00;;1,00;1,00;;;;;;;;2,00;2;1
221100;2;2211003306526;0;253;239;142;388;12/12/2017;2211001;22;2;Teresina;814230;767557;46673;Grande;1391,981;0;0;31.08.2020;31/ago/20;2,00;0,00;4,00;1,00;;;;;;;;;;;1,00;2,00;2,00;1,00;1,00;;;;;;;;5,00;5;1
221100;2;2211003306526;0;261;275;291;388;10/02/2012;2211001;22;2;Teresina;814230;767557;46673;Grande;1391,981;0;0;31.08.2020;31/ago/20;5,00;2,00;4,00;;;1,00;1,00;;;;;;;;1,00;2,00;2,00;1,00;1,00;;;;;;;;5,00;5;1
221100;2;2211003306526;0;253;239;291;388;10/03/2016;2211001;22;2;Teresina;814230;767557;46673;Grande;1391,981;0;0;31.08.2020;31/ago/20;4,00;0,00;4,00;1,00;;;;;;;;;;;1,00;2,00;2,00;1,00;1,00;;;;;;;;5,00;5;1
221100;2;2211003306526;0;255;238;291;388;03/08/2017;2211001;22;2;Teresina;814230;767557;46673;Grande;1391,981;0;0;31.08.2020;31/ago/20;3,00;1,00;4,00;;1,00;;;;;;;;;;1,00;2,00;2,00;1,00;1,00;;;;;;;;5,00;5;1
221100;2;2211003306526;0;255;238;291;388;21/08/2020;2211001;22;2;Teresina;814230;767557;46673;Grande;1391,981;0;0;31.08.2020;31/ago/20;4,00;1,00;4,00;;1,00;;;;;;;;;;1,00;2,00;2,00;1,00;1,00;;;;;;;;5,00;5;1
221100;2;2211003307103;0;254;238;291;388;06/07/2020;2211001;22;2;Teresina;814230;767557;46673;Grande;1391,981;0;0;31.08.2020;31/ago/20;2,00;0,00;4,00;1,00;;;;;;;;;;;1,00;2,00;7,00;7,00;3,00;1,00;;;;;;;16,00;16;1
221100;2;2211003307103;0;257;275;291;388;06/10/2020;2211001;22;2;Teresina;814230;767557;46673;Grande;1391,981;0;0;31.08.2020;31/ago/20;3,00;2,00;4,00;;;1,00;1,00;;;;;;;;1,00;2,00;7,00;7,00;3,00;1,00;;;;;;;16,00;16;1
221100;2;2211003307103;0;257;237;291;388;06/05/2020;2211001;22;2;Teresina;814230;767557;46673;Grande;1391,981;0;0;31.08.2020;31/ago/20;2,00;2,00;4,00;;;1,00;;;;;;;;;1,00;2,00;7,00;7,00;3,00;1,00;;;;;;;16,00;16;1
221100;2;2211003307103;0;255;238;142;388;02/08/2019;2211001;22;2;Teresina;814230;767557;46673;Grande;1391,981;0;0;31.08.2020;31/ago/20;1,00;1,00;4,00;;1,00;;;;;;;;;;1,00;2,00;7,00;7,00;3,00;1,00;;;;;;;16,00;16;1
221100;2;2211003307103;0;255;238;291;388;19/06/2020;2211001;22;2;Teresina;814230;767557;46673;Grande;1391,981;0;0;31.08.2020;31/ago/20;4,00;1,00;4,00;;1,00;;;;;;;;;;1,00;2,00;7,00;7,00;3,00;1,00;;;;;;;16,00;16;1
221100;2;2211003307103;0;258;275;291;388;20/01/2016;2211001;22;2;Teresina;814230;767557;46673;Grande;1391,981;0;0;31.08.2020;31/ago/20;4,00;2,00;4,00;;;1,00;1,00;;;;;;;;1,00;2,00;7,00;7,00;3,00;1,00;;;;;;;16,00;16;1
221100;2;2211003307103;0;255;238;291;388;12/02/2020;2211001;22;2;Teresina;814230;767557;46673;Grande;1391,981;0;0;31.08.2020;31/ago/20;4,00;1,00;4,00;;1,00;;;;;;;;;;1,00;2,00;7,00;7,00;3,00;1,00;;;;;;;16,00;16;1
221100;2;2211003307103;0;257;237;291;388;31/01/2019;2211001;22;2;Teresina;814230;767557;46673;Grande;1391,981;0;0;31.08.2020;31/ago/20;4,00;2,00;4,00;;;1,00;;;;;;;;;1,00;2,00;7,00;7,00;3,00;1,00;;;;;;;16,00;16;1
221100;2;2211003307103;0;256;238;291;388;09/09/2020;2211001;22;2;Teresina;814230;767557;46673;Grande;1391,981;0;0;31.08.2020;31/ago/20;3,00;1,00;4,00;;1,00;;;;;;;;;;1,00;2,00;7,00;7,00;3,00;1,00;;;;;;;16,00;16;1
221100;2;2211003307103;0;257;273;291;388;09/03/2017;2211001;22;2;Teresina;814230;767557;46673;Grande;1391,981;0;0;31.08.2020;31/ago/20;3,00;2,00;4,00;;;1,00;;1,00;;;;;;;1,00;2,00;7,00;7,00;3,00;1,00;;;;;;;16,00;16;1
221100;2;2211003307103;0;257;275;291;388;15/10/2019;2211001;22;2;Teresina;814230;767557;46673;Grande;1391,981;0;0;31.08.2020;31/ago/20;3,00;2,00;4,00;;;1,00;1,00;;;;;;;;1,00;2,00;7,00;7,00;3,00;1,00;;;;;;;16,00;16;1
221100;2;2211003307103;0;257;237;291;388;16/01/2019;2211001;22;2;Teresina;814230;767557;46673;Grande;1391,981;0;0;31.08.2020;31/ago/20;3,00;2,00;4,00;;;1,00;;;;;;;;;1,00;2,00;7,00;7,00;3,00;1,00;;;;;;;16,00;16;1
221100;2;2211003307103;0;256;238;291;388;06/07/2020;2211001;22;2;Teresina;814230;767557;46673;Grande;1391,981;0;0;31.08.2020;31/ago/20;3,00;1,00;4,00;;1,00;;;;;;;;;;1,00;2,00;7,00;7,00;3,00;1,00;;;;;;;16,00;16;1
221100;2;2211003307103;0;255;238;291;388;30/06/2020;2211001;22;2;Teresina;814230;767557;46673;Grande;1391,981;0;0;31.08.2020;31/ago/20;3,00;1,00;4,00;;1,00;;;;;;;;;;1,00;2,00;7,00;7,00;3,00;1,00;;;;;;;16,00;16;1
221100;2;2211003307103;0;253;239;291;388;20/05/2020;2211001;22;2;Teresina;814230;767557;46673;Grande;1391,981;0;0;31.08.2020;31/ago/20;3,00;0,00;4,00;1,00;;;;;;;;;;;1,00;2,00;7,00;7,00;3,00;1,00;;;;;;;16,00;16;1
221100;2;2211003307103;0;255;238;291;388;13/06/2020;2211001;22;2;Teresina;814230;767557;46673;Grande;1391,981;0;0;31.08.2020;31/ago/20;2,00;1,00;4,00;;1,00;;;;;;;;;;1,00;2,00;7,00;7,00;3,00;1,00;;;;;;;16,00;16;1
230080;2;2300803308550;0;253;239;291;388;08/06/2017;2300804;23;2;Antonina do Norte;6984;4999;1985;Pequeno I;260,104;0;0;31.08.2020;31/ago/20;4,00;0,00;4,00;1,00;;;;;;;;;;;1,00;1,00;2,00;;;;;;;;;;3,00;3;1
230080;2;2300803308550;0;255;239;291;388;03/10/2017;2300804;23;2;Antonina do Norte;6984;4999;1985;Pequeno I;260,104;0;0;31.08.2020;31/ago/20;1,00;1,00;4,00;;1,00;;;;;;;;;;1,00;1,00;2,00;;;;;;;;;;3,00;3;1
230080;2;2300803308550;0;255;239;291;388;28/08/2017;2300804;23;2;Antonina do Norte;6984;4999;1985;Pequeno I;260,104;0;0;31.08.2020;31/ago/20;2,00;1,00;4,00;;1,00;;;;;;;;;;1,00;1,00;2,00;;;;;;;;;;3,00;3;1
230428;2;2304283308390;0;255;238;291;388;23/05/2019;2304285;23;2;Eusébio;46033;46033;0;Pequeno II;79,005;0;0;31.08.2020;31/ago/20;3,00;1,00;4,00;;1,00;;;;;;;;;;1,00;;3,00;;;;;;;;;;3,00;3;1
230428;2;2304283308390;0;255;238;291;388;09/08/2018;2304285;23;2;Eusébio;46033;46033;0;Pequeno II;79,005;0;0;31.08.2020;31/ago/20;3,00;1,00;4,00;;1,00;;;;;;;;;;1,00;;3,00;;;;;;;;;;3,00;3;1
230428;2;2304283308390;0;255;239;291;388;29/01/2019;2304285;23;2;Eusébio;46033;46033;0;Pequeno II;79,005;0;0;31.08.2020;31/ago/20;5,00;1,00;4,00;;1,00;;;;;;;;;;1,00;;3,00;;;;;;;;;;3,00;3;1
230440;2;2304403310310;0;255;239;291;388;05/02/2020;2304400;23;2;Fortaleza;2452185;2452185;0;Metrópole;314,930;0;0;31.08.2020;31/ago/20;4,00;1,00;4,00;;1,00;;;;;;;;;;1,00;;7,00;3,00;;1,00;;;;;;;10,00;10;1
230440;2;2304403310310;0;256;239;291;388;07/08/2020;2304400;23;2;Fortaleza;2452185;2452185;0;Metrópole;314,930;0;0;31.08.2020;31/ago/20;1,00;1,00;4,00;;1,00;;;;;;;;;;1,00;;7,00;3,00;;1,00;;;;;;;10,00;10;1
230440;2;2304403310310;0;257;237;291;388;21/07/2020;2304400;23;2;Fortaleza;2452185;2452185;0;Metrópole;314,930;0;0;31.08.2020;31/ago/20;3,00;2,00;4,00;;;1,00;;;;;;;;;1,00;;7,00;3,00;;1,00;;;;;;;10,00;10;1
230440;2;2304403310310;0;256;239;291;388;07/06/2019;2304400;23;2;Fortaleza;2452185;2452185;0;Metrópole;314,930;0;0;31.08.2020;31/ago/20;4,00;1,00;4,00;;1,00;;;;;;;;;;1,00;;7,00;3,00;;1,00;;;;;;;10,00;10;1
230440;2;2304403310310;0;255;238;291;388;28/06/2019;2304400;23;2;Fortaleza;2452185;2452185;0;Metrópole;314,930;0;0;31.08.2020;31/ago/20;4,00;1,00;4,00;;1,00;;;;;;;;;;1,00;;7,00;3,00;;1,00;;;;;;;10,00;10;1
230440;2;2304403310310;0;256;239;291;388;25/06/2019;2304400;23;2;Fortaleza;2452185;2452185;0;Metrópole;314,930;0;0;31.08.2020;31/ago/20;3,00;1,00;4,00;;1,00;;;;;;;;;;1,00;;7,00;3,00;;1,00;;;;;;;10,00;10;1
230440;2;2304403310310;0;255;238;291;388;07/03/2020;2304400;23;2;Fortaleza;2452185;2452185;0;Metrópole;314,930;0;0;31.08.2020;31/ago/20;3,00;1,00;4,00;;1,00;;;;;;;;;;1,00;;7,00;3,00;;1,00;;;;;;;10,00;10;1
230440;2;2304403310310;0;257;371;291;388;02/03/2020;2304400;23;2;Fortaleza;2452185;2452185;0;Metrópole;314,930;0;0;31.08.2020;31/ago/20;2,00;2,00;4,00;;;1,00;;;;;;;;;1,00;;7,00;3,00;;1,00;;;;;;;10,00;10;1
230440;2;2304403310310;0;258;273;291;388;17/09/2020;2304400;23;2;Fortaleza;2452185;2452185;0;Metrópole;314,930;0;0;31.08.2020;31/ago/20;2,00;2,00;4,00;;;1,00;;1,00;;;;;;;1,00;;7,00;3,00;;1,00;;;;;;;10,00;10;1
230440;2;2304403310310;0;256;239;291;388;28/06/2019;2304400;23;2;Fortaleza;2452185;2452185;0;Metrópole;314,930;0;0;31.08.2020;31/ago/20;3,00;1,00;4,00;;1,00;;;;;;;;;;1,00;;7,00;3,00;;1,00;;;;;;;10,00;10;1
230725;2;2307253311901;0;255;239;291;388;24/08/2020;2307254;23;2;Jijoca de Jericoacoara;17002;5556;11446;Pequeno I;204,793;0;0;31.08.2020;31/ago/20;3,00;1,00;4,00;;1,00;;;;;;;;;;1,00;;1,00;1,00;1,00;;;;;;;;2,00;2;1
230725;2;2307253311901;0;257;275;291;388;02/09/2020;2307254;23;2;Jijoca de Jericoacoara;17002;5556;11446;Pequeno I;204,793;0;0;31.08.2020;31/ago/20;3,00;2,00;4,00;;;1,00;1,00;;;;;;;;1,00;;1,00;1,00;1,00;;;;;;;;2,00;2;1
231240;2;2312403311779;0;255;239;291;388;05/05/2020;2312403;23;2;São Gonçalo do Amarante;43890;28537;15353;Pequeno II;834,448;0;0;31.08.2020;31/ago/20;4,00;1,00;4,00;;1,00;;;;;;;;;;1,00;;1,00;;;;;;;;;;1,00;1;1
240310;2;2403103307137;0;255;238;291;388;16/09/2019;2403103;24;2;Currais Novos;42652;37777;4875;Pequeno II;864,349;0;0;31.08.2020;31/ago/20;3,00;1,00;4,00;;1,00;;;;;;;;;;1,00;;3,00;;;;;;;;;;3,00;3;1
