IBGE;Estado_Municipio;NU_IDENTIFICADOR;q40_3;q40_9;q40_10;q40_11;q40_12;q40_13;q40_14;IBGE7;UF;Regiao;Município;Pop_total_2010;Pop_Urbana2010;Pop_Rural2010;Porte_pop2010;areaKm2;Q_incompleto;DataCenso;DataCenso_2020;d40_2_Faixas_etarias;d40_9;d40_11;d40_9bin1;d40_9bin2;d40_9bin3;d40_10bin1;d40_10bin2;d40_10bin3;d40_10bin4;d40_10bin5;d40_11bin1;d40_11bin2;d40_11bin3;d40_11bin4;d40_9bin1_sum;d40_9bin2_sum;d40_9bin3_sum;d40_10bin1_sum;d40_10bin2_sum;d40_10bin3_sum;d40_10bin4_sum;d40_10bin5_sum;d40_11bin1_sum;d40_11bin2_sum;d40_11bin3_sum;d40_11bin4_sum;nu_trabalhadores;filter_$
230428;2;2304283308390;0;258;273;292;218;18;20/11/2019;2304285;23;2;Eusébio;46033;46033;0;Pequeno II;79,005;;31.08.2020;31/ago/20;2,00;2,00;3,00;;;1,00;;1,00;;;;;;1,00;;;;2,00;;1,00;;;1,00;;;1,00;1,00;2;
230440;2;2304403310310;0;257;273;293;218;18;01/07/2018;2304400;23;2;Fortaleza;2452185;2452185;0;Metrópole;314,930;;31.08.2020;31/ago/20;2,00;2,00;4,00;;;1,00;;1,00;;;;;;;1,00;;;8,00;2,00;3,00;;;2,00;;;;8,00;8;
230440;2;2304403310310;0;257;273;293;218;272;01/07/2018;2304400;23;2;Fortaleza;2452185;2452185;0;Metrópole;314,930;;31.08.2020;31/ago/20;1,00;2,00;4,00;;;1,00;;1,00;;;;;;;1,00;;;8,00;2,00;3,00;;;2,00;;;;8,00;8;
230440;2;2304403310310;0;257;274;293;218;18;01/07/2018;2304400;23;2;Fortaleza;2452185;2452185;0;Metrópole;314,930;;31.08.2020;31/ago/20;1,00;2,00;4,00;;;1,00;;;;;1,00;;;;1,00;;;8,00;2,00;3,00;;;2,00;;;;8,00;8;
230440;2;2304403310310;0;258;238;266;217;20;01/10/2019;2304400;23;2;Fortaleza;2452185;2452185;0;Metrópole;314,930;;31.08.2020;31/ago/20;1,00;2,00;4,00;;;1,00;;;;;;;;;1,00;;;8,00;2,00;3,00;;;2,00;;;;8,00;8;
230440;2;2304403310310;0;257;274;266;218;18;23/07/2020;2304400;23;2;Fortaleza;2452185;2452185;0;Metrópole;314,930;;31.08.2020;31/ago/20;3,00;2,00;4,00;;;1,00;;;;;1,00;;;;1,00;;;8,00;2,00;3,00;;;2,00;;;;8,00;8;
230440;2;2304403310310;0;257;275;293;216;20;01/07/2018;2304400;23;2;Fortaleza;2452185;2452185;0;Metrópole;314,930;;31.08.2020;31/ago/20;3,00;2,00;4,00;;;1,00;1,00;;;;;;;;1,00;;;8,00;2,00;3,00;;;2,00;;;;8,00;8;
230440;2;2304403310310;0;258;275;293;218;20;01/07/2018;2304400;23;2;Fortaleza;2452185;2452185;0;Metrópole;314,930;;31.08.2020;31/ago/20;4,00;2,00;4,00;;;1,00;1,00;;;;;;;;1,00;;;8,00;2,00;3,00;;;2,00;;;;8,00;8;
230440;2;2304403310310;0;257;273;293;21;20;01/07/2018;2304400;23;2;Fortaleza;2452185;2452185;0;Metrópole;314,930;;31.08.2020;31/ago/20;3,00;2,00;4,00;;;1,00;;1,00;;;;;;;1,00;;;8,00;2,00;3,00;;;2,00;;;;8,00;8;
230725;2;2307253311901;0;257;273;266;218;20;24/08/2020;2307254;23;2;Jijoca de Jericoacoara;17002;5556;11446;Pequeno I;204,793;;31.08.2020;31/ago/20;1,00;2,00;4,00;;;1,00;;1,00;;;;;;;1,00;;;3,00;;2,00;;;1,00;;;1,00;2,00;3;
230725;2;2307253311901;0;257;274;266;218;20;24/08/2020;2307254;23;2;Jijoca de Jericoacoara;17002;5556;11446;Pequeno I;204,793;;31.08.2020;31/ago/20;1,00;2,00;4,00;;;1,00;;;;;1,00;;;;1,00;;;3,00;;2,00;;;1,00;;;1,00;2,00;3;
230725;2;2307253311901;0;257;273;292;21;262;24/08/2020;2307254;23;2;Jijoca de Jericoacoara;17002;5556;11446;Pequeno I;204,793;;31.08.2020;31/ago/20;3,00;2,00;3,00;;;1,00;;1,00;;;;;;1,00;;;;3,00;;2,00;;;1,00;;;1,00;2,00;3;
231240;2;2312403311779;0;257;273;292;218;18;29/01/2018;2312403;23;2;São Gonçalo do Amarante;43890;28537;15353;Pequeno II;834,448;;31.08.2020;31/ago/20;2,00;2,00;3,00;;;1,00;;1,00;;;;;;1,00;;;;4,00;;2,00;;;1,00;;;4,00;;4;
231240;2;2312403311779;0;257;237;292;21;20;29/01/2018;2312403;23;2;São Gonçalo do Amarante;43890;28537;15353;Pequeno II;834,448;;31.08.2020;31/ago/20;2,00;2,00;3,00;;;1,00;;;;;;;;1,00;;;;4,00;;2,00;;;1,00;;;4,00;;4;
231240;2;2312403311779;0;258;274;292;218;20;29/01/2018;2312403;23;2;São Gonçalo do Amarante;43890;28537;15353;Pequeno II;834,448;;31.08.2020;31/ago/20;2,00;2,00;3,00;;;1,00;;;;;1,00;;;1,00;;;;4,00;;2,00;;;1,00;;;4,00;;4;
231240;2;2312403311779;0;257;273;292;218;18;29/01/2018;2312403;23;2;São Gonçalo do Amarante;43890;28537;15353;Pequeno II;834,448;;31.08.2020;31/ago/20;5,00;2,00;3,00;;;1,00;;1,00;;;;;;1,00;;;;4,00;;2,00;;;1,00;;;4,00;;4;
240260;2;2402603310404;1;255;239;292;21;20;03/02/2020;2402600;24;2;Ceará-Mirim;68141;35494;32647;Médio;724,381;;31.08.2020;31/ago/20;3,00;1,00;3,00;;1,00;;;;;;;;;1,00;;;1,00;;;;;;;;;1,00;;1;
240310;2;2403103307137;0;255;239;142;349;391;26/08/2020;2403103;24;2;Currais Novos;42652;37777;4875;Pequeno II;864,349;;31.08.2020;31/ago/20;2,00;1,00;4,00;;1,00;;;;;;;;;;1,00;;1,00;1,00;;1,00;;;;;;;2,00;2;
240310;2;2403103307137;1;258;273;142;218;18;26/08/2020;2403103;24;2;Currais Novos;42652;37777;4875;Pequeno II;864,349;;31.08.2020;31/ago/20;3,00;2,00;4,00;;;1,00;;1,00;;;;;;;1,00;;1,00;1,00;;1,00;;;;;;;2,00;2;
240450;2;2404503308271;1;257;274;266;218;272;02/05/2019;2404507;24;2;Guamaré;12404;4407;7997;Pequeno I;258,958;;31.08.2020;31/ago/20;2,00;2,00;4,00;;;1,00;;;;;1,00;;;;1,00;3,00;;4,00;1,00;2,00;;;1,00;;;;7,00;7;
240450;2;2404503308271;0;257;275;266;218;272;08/05/2019;2404507;24;2;Guamaré;12404;4407;7997;Pequeno I;258,958;;31.08.2020;31/ago/20;2,00;2,00;4,00;;;1,00;1,00;;;;;;;;1,00;3,00;;4,00;1,00;2,00;;;1,00;;;;7,00;7;
240450;2;2404503308271;0;254;239;293;220;20;07/01/2016;2404507;24;2;Guamaré;12404;4407;7997;Pequeno I;258,958;;31.08.2020;31/ago/20;2,00;0,00;4,00;1,00;;;;;;;;;;;1,00;3,00;;4,00;1,00;2,00;;;1,00;;;;7,00;7;
240450;2;2404503308271;0;258;273;266;21;20;10/01/2017;2404507;24;2;Guamaré;12404;4407;7997;Pequeno I;258,958;;31.08.2020;31/ago/20;4,00;2,00;4,00;;;1,00;;1,00;;;;;;;1,00;3,00;;4,00;1,00;2,00;;;1,00;;;;7,00;7;
240450;2;2404503308271;0;257;273;266;218;20;10/01/2017;2404507;24;2;Guamaré;12404;4407;7997;Pequeno I;258,958;;31.08.2020;31/ago/20;4,00;2,00;4,00;;;1,00;;1,00;;;;;;;1,00;3,00;;4,00;1,00;2,00;;;1,00;;;;7,00;7;
240450;2;2404503308271;1;252;239;293;216;20;02/08/2019;2404507;24;2;Guamaré;12404;4407;7997;Pequeno I;258,958;;31.08.2020;31/ago/20;4,00;0,00;4,00;1,00;;;;;;;;;;;1,00;3,00;;4,00;1,00;2,00;;;1,00;;;;7,00;7;
240450;2;2404503308271;0;253;239;293;220;20;07/01/2019;2404507;24;2;Guamaré;12404;4407;7997;Pequeno I;258,958;;31.08.2020;31/ago/20;4,00;0,00;4,00;1,00;;;;;;;;;;;1,00;3,00;;4,00;1,00;2,00;;;1,00;;;;7,00;7;
240920;2;2409203310432;1;257;273;142;218;262;02/01/2019;2409209;24;2;Passagem;2895;1191;1704;Pequeno I;41,215;;31.08.2020;31/ago/20;2,00;2,00;4,00;;;1,00;;1,00;;;;;;;1,00;;;3,00;1,00;1,00;;;1,00;;;;3,00;3;
240920;2;2409203310432;1;257;274;142;218;262;02/01/2019;2409209;24;2;Passagem;2895;1191;1704;Pequeno I;41,215;;31.08.2020;31/ago/20;3,00;2,00;4,00;;;1,00;;;;;1,00;;;;1,00;;;3,00;1,00;1,00;;;1,00;;;;3,00;3;
240920;2;2409203310432;0;257;275;142;21;262;02/01/2019;2409209;24;2;Passagem;2895;1191;1704;Pequeno I;41,215;;31.08.2020;31/ago/20;3,00;2,00;4,00;;;1,00;1,00;;;;;;;;1,00;;;3,00;1,00;1,00;;;1,00;;;;3,00;3;
241105;2;2411053306951;0;255;238;292;21;20;04/02/2019;2411056;24;2;Tibau;3687;2835;852;Pequeno I;169,237;;31.08.2020;31/ago/20;4,00;1,00;3,00;;1,00;;;;;;;;;1,00;;;1,00;;;;;;;;;1,00;;1;
241120;2;2411203308342;0;257;273;142;218;272;24/01/2017;2411205;24;2;Santa Cruz;35797;30499;5298;Pequeno II;624,356;;31.08.2020;31/ago/20;3,00;2,00;4,00;;;1,00;;1,00;;;;;;;1,00;;1,00;2,00;;1,00;;;1,00;1,00;;1,00;1,00;3;
241120;2;2411203308342;0;255;239;292;21;20;21/10/2019;2411205;24;2;Santa Cruz;35797;30499;5298;Pequeno II;624,356;;31.08.2020;31/ago/20;2,00;1,00;3,00;;1,00;;;;;;;;;1,00;;;1,00;2,00;;1,00;;;1,00;1,00;;1,00;1,00;3;
241120;2;2411203308342;0;257;274;138;218;20;07/11/2017;2411205;24;2;Santa Cruz;35797;30499;5298;Pequeno II;624,356;;31.08.2020;31/ago/20;4,00;2,00;1,00;;;1,00;;;;;1,00;1,00;;;;;1,00;2,00;;1,00;;;1,00;1,00;;1,00;1,00;3;
241310;2;2413103312085;0;257;273;266;218;18;24/10/2020;2413102;24;2;Senador Elói de Souza;5637;2423;3214;Pequeno I;167,608;;31.08.2020;31/ago/20;1,00;2,00;4,00;;;1,00;;1,00;;;;;;;1,00;;;1,00;;1,00;;;;;;;1,00;1;
241350;2;2413503310436;1;257;273;142;218;262;02/01/2019;2413508;24;2;Serrinha;6581;2121;4460;Pequeno I;193,351;;31.08.2020;31/ago/20;2,00;2,00;4,00;;;1,00;;1,00;;;;;;;1,00;;;3,00;1,00;1,00;;;1,00;;;;3,00;3;
241350;2;2413503310436;1;257;274;142;218;262;02/01/2019;2413508;24;2;Serrinha;6581;2121;4460;Pequeno I;193,351;;31.08.2020;31/ago/20;3,00;2,00;4,00;;;1,00;;;;;1,00;;;;1,00;;;3,00;1,00;1,00;;;1,00;;;;3,00;3;
241350;2;2413503310436;0;257;275;142;21;262;02/01/2019;2413508;24;2;Serrinha;6581;2121;4460;Pequeno I;193,351;;31.08.2020;31/ago/20;3,00;2,00;4,00;;;1,00;1,00;;;;;;;;1,00;;;3,00;1,00;1,00;;;1,00;;;;3,00;3;
250640;2;2506403312135;0;257;232;266;218;272;27/05/2020;2506400;25;2;Gurinhém;13872;5795;8077;Pequeno I;346,067;;31.08.2020;31/ago/20;1,00;2,00;4,00;;;1,00;;;;1,00;;;;;1,00;;;1,00;;;;1,00;;;;;1,00;1;
250750;2;2507503306186;0;257;273;291;218;18;01/01/2009;2507507;25;2;João Pessoa;723515;720785;2730;Grande;211,475;;31.08.2020;31/ago/20;2,00;2,00;4,00;;;1,00;;1,00;;;;;;;1,00;5,00;2,00;4,00;;2,00;;;2,00;;;;11,00;11;
250750;2;2507503306186;0;253;239;291;371;20;01/06/2012;2507507;25;2;João Pessoa;723515;720785;2730;Grande;211,475;;31.08.2020;31/ago/20;3,00;0,00;4,00;1,00;;;;;;;;;;;1,00;5,00;2,00;4,00;;2,00;;;2,00;;;;11,00;11;
250750;2;2507503306186;0;257;274;291;21;20;17/11/2011;2507507;25;2;João Pessoa;723515;720785;2730;Grande;211,475;;31.08.2020;31/ago/20;3,00;2,00;4,00;;;1,00;;;;;1,00;;;;1,00;5,00;2,00;4,00;;2,00;;;2,00;;;;11,00;11;
250750;2;2507503306186;0;258;273;291;218;18;01/06/2006;2507507;25;2;João Pessoa;723515;720785;2730;Grande;211,475;;31.08.2020;31/ago/20;3,00;2,00;4,00;;;1,00;;1,00;;;;;;;1,00;5,00;2,00;4,00;;2,00;;;2,00;;;;11,00;11;
250750;2;2507503306186;1;254;238;291;254;20;01/06/2017;2507507;25;2;João Pessoa;723515;720785;2730;Grande;211,475;;31.08.2020;31/ago/20;2,00;0,00;4,00;1,00;;;;;;;;;;;1,00;5,00;2,00;4,00;;2,00;;;2,00;;;;11,00;11;
250750;2;2507503306186;1;255;238;291;254;20;01/06/2019;2507507;25;2;João Pessoa;723515;720785;2730;Grande;211,475;;31.08.2020;31/ago/20;1,00;1,00;4,00;;1,00;;;;;;;;;;1,00;5,00;2,00;4,00;;2,00;;;2,00;;;;11,00;11;
250750;2;2507503306186;1;255;238;291;216;20;01/06/2014;2507507;25;2;João Pessoa;723515;720785;2730;Grande;211,475;;31.08.2020;31/ago/20;1,00;1,00;4,00;;1,00;;;;;;;;;;1,00;5,00;2,00;4,00;;2,00;;;2,00;;;;11,00;11;
250750;2;2507503306186;0;257;274;291;218;18;01/06/2017;2507507;25;2;João Pessoa;723515;720785;2730;Grande;211,475;;31.08.2020;31/ago/20;1,00;2,00;4,00;;;1,00;;;;;1,00;;;;1,00;5,00;2,00;4,00;;2,00;;;2,00;;;;11,00;11;
250750;2;2507503306186;1;253;238;291;254;20;01/06/2018;2507507;25;2;João Pessoa;723515;720785;2730;Grande;211,475;;31.08.2020;31/ago/20;4,00;0,00;4,00;1,00;;;;;;;;;;;1,00;5,00;2,00;4,00;;2,00;;;2,00;;;;11,00;11;
250750;2;2507503306186;0;254;239;291;372;20;01/06/2009;2507507;25;2;João Pessoa;723515;720785;2730;Grande;211,475;;31.08.2020;31/ago/20;5,00;0,00;4,00;1,00;;;;;;;;;;;1,00;5,00;2,00;4,00;;2,00;;;2,00;;;;11,00;11;
250750;2;2507503306186;0;253;239;142;220;20;02/02/2018;2507507;25;2;João Pessoa;723515;720785;2730;Grande;211,475;;31.08.2020;31/ago/20;5,00;0,00;4,00;1,00;;;;;;;;;;;1,00;5,00;2,00;4,00;;2,00;;;2,00;;;;11,00;11;
250790;2;2507903311907;0;257;273;266;218;18;14/08/2020;2507903;25;2;Juripiranga;10237;9586;651;Pequeno I;78,557;;31.08.2020;31/ago/20;1,00;2,00;4,00;;;1,00;;1,00;;;;;;;1,00;;;3,00;1,00;1,00;;;1,00;1,00;;;2,00;3;
250790;2;2507903311907;0;257;274;266;218;18;14/08/2020;2507903;25;2;Juripiranga;10237;9586;651;Pequeno I;78,557;;31.08.2020;31/ago/20;3,00;2,00;4,00;;;1,00;;;;;1,00;;;;1,00;;;3,00;1,00;1,00;;;1,00;1,00;;;2,00;3;
250790;2;2507903311907;0;258;275;138;21;20;06/02/2018;2507903;25;2;Juripiranga;10237;9586;651;Pequeno I;78,557;;31.08.2020;31/ago/20;3,00;2,00;1,00;;;1,00;1,00;;;;;1,00;;;;;;3,00;1,00;1,00;;;1,00;1,00;;;2,00;3;
251597;2;2515973307231;0;257;275;138;217;272;11/04/2016;2515971;25;2;Sobrado;7373;883;6490;Pequeno I;61,743;;31.08.2020;31/ago/20;2,00;2,00;1,00;;;1,00;1,00;;;;;1,00;;;;;;3,00;1,00;1,00;;;;1,00;;;2,00;3;
251597;2;2515973307231;0;257;237;142;217;18;05/02/2016;2515971;25;2;Sobrado;7373;883;6490;Pequeno I;61,743;;31.08.2020;31/ago/20;4,00;2,00;4,00;;;1,00;;;;;;;;;1,00;;;3,00;1,00;1,00;;;;1,00;;;2,00;3;
251597;2;2515973307231;0;257;273;266;21;272;02/01/2020;2515971;25;2;Sobrado;7373;883;6490;Pequeno I;61,743;;31.08.2020;31/ago/20;3,00;2,00;4,00;;;1,00;;1,00;;;;;;;1,00;;;3,00;1,00;1,00;;;;1,00;;;2,00;3;
260790;2;2607903311929;0;257;274;292;218;20;15/06/2020;2607901;26;2;Jaboatão dos Guararapes;644620;630595;14025;Grande;258,694;;31.08.2020;31/ago/20;1,00;2,00;3,00;;;1,00;;;;;1,00;;;1,00;;;;2,00;;1,00;;;1,00;;;2,00;;2;
260790;2;2607903311929;0;258;273;292;218;20;15/06/2020;2607901;26;2;Jaboatão dos Guararapes;644620;630595;14025;Grande;258,694;;31.08.2020;31/ago/20;3,00;2,00;3,00;;;1,00;;1,00;;;;;;1,00;;;;2,00;;1,00;;;1,00;;;2,00;;2;
261060;2;2610603311959;0;257;232;266;21;20;01/08/2018;2610608;26;2;Paudalho;51357;36332;15025;Médio;274,776;;31.08.2020;31/ago/20;3,00;2,00;4,00;;;1,00;;;;1,00;;;;;1,00;;;3,00;;1,00;;1,00;1,00;;;;3,00;3;
261060;2;2610603311959;0;257;274;266;218;18;02/09/2019;2610608;26;2;Paudalho;51357;36332;15025;Médio;274,776;;31.08.2020;31/ago/20;1,00;2,00;4,00;;;1,00;;;;;1,00;;;;1,00;;;3,00;;1,00;;1,00;1,00;;;;3,00;3;
261060;2;2610603311959;0;257;273;266;218;18;11/01/2019;2610608;26;2;Paudalho;51357;36332;15025;Médio;274,776;;31.08.2020;31/ago/20;4,00;2,00;4,00;;;1,00;;1,00;;;;;;;1,00;;;3,00;;1,00;;1,00;1,00;;;;3,00;3;
290460;2;2904603306525;0;258;274;266;218;20;05/10/2020;2904605;29;2;Brumado;64602;45131;19471;Médio;2207,612;;31.08.2020;31/ago/20;1,00;2,00;4,00;;;1,00;;;;;1,00;;;;1,00;;;3,00;;1,00;;;1,00;;;;3,00;3;
290460;2;2904603306525;0;258;273;142;218;18;06/11/2019;2904605;29;2;Brumado;64602;45131;19471;Médio;2207,612;;31.08.2020;31/ago/20;3,00;2,00;4,00;;;1,00;;1,00;;;;;;;1,00;;;3,00;;1,00;;;1,00;;;;3,00;3;
290460;2;2904603306525;0;257;237;266;21;20;14/05/2018;2904605;29;2;Brumado;64602;45131;19471;Médio;2207,612;;31.08.2020;31/ago/20;2,00;2,00;4,00;;;1,00;;;;;;;;;1,00;;;3,00;;1,00;;;1,00;;;;3,00;3;
290500;2;2905003304168;0;257;274;142;21;20;02/01/2017;2905008;29;2;Caculé;22236;13309;8927;Pequeno II;610,983;;31.08.2020;31/ago/20;2,00;2,00;4,00;;;1,00;;;;;1,00;;;;1,00;1,00;;3,00;;1,00;;;2,00;2,00;;;2,00;4;
290500;2;2905003304168;0;257;274;138;218;20;01/02/2017;2905008;29;2;Caculé;22236;13309;8927;Pequeno II;610,983;;31.08.2020;31/ago/20;2,00;2,00;1,00;;;1,00;;;;;1,00;1,00;;;;1,00;;3,00;;1,00;;;2,00;2,00;;;2,00;4;
290500;2;2905003304168;0;253;239;142;254;20;02/01/2017;2905008;29;2;Caculé;22236;13309;8927;Pequeno II;610,983;;31.08.2020;31/ago/20;3,00;0,00;4,00;1,00;;;;;;;;;;;1,00;1,00;;3,00;;1,00;;;2,00;2,00;;;2,00;4;
290500;2;2905003304168;0;257;273;138;218;18;01/05/2014;2905008;29;2;Caculé;22236;13309;8927;Pequeno II;610,983;;31.08.2020;31/ago/20;3,00;2,00;1,00;;;1,00;;1,00;;;;1,00;;;;1,00;;3,00;;1,00;;;2,00;2,00;;;2,00;4;
290840;2;2908403311606;1;258;274;362;218;18;15/09/2020;2908408;29;2;Conceição do Coité;62040;36278;25762;Médio;1015,252;;31.08.2020;31/ago/20;2,00;2,00;4,00;;;1,00;;;;;1,00;;;;1,00;;;3,00;;1,00;;;1,00;;;1,00;2,00;3;
290840;2;2908403311606;1;258;239;292;21;272;28/08/2020;2908408;29;2;Conceição do Coité;62040;36278;25762;Médio;1015,252;;31.08.2020;31/ago/20;1,00;2,00;3,00;;;1,00;;;;;;;;1,00;;;;3,00;;1,00;;;1,00;;;1,00;2,00;3;
290840;2;2908403311606;0;257;273;362;218;18;15/09/2020;2908408;29;2;Conceição do Coité;62040;36278;25762;Médio;1015,252;;31.08.2020;31/ago/20;3,00;2,00;4,00;;;1,00;;1,00;;;;;;;1,00;;;3,00;;1,00;;;1,00;;;1,00;2,00;3;
291075;2;2910753308570;0;257;273;266;218;272;13/01/2020;2910750;29;2;Fátima;17652;6916;10736;Pequeno I;359,394;;31.08.2020;31/ago/20;2,00;2,00;4,00;;;1,00;;1,00;;;;;;;1,00;;;2,00;;1,00;;;1,00;;;;2,00;2;
291075;2;2910753308570;0;257;274;266;218;18;01/11/2019;2910750;29;2;Fátima;17652;6916;10736;Pequeno I;359,394;;31.08.2020;31/ago/20;1,00;2,00;4,00;;;1,00;;;;;1,00;;;;1,00;;;2,00;;1,00;;;1,00;;;;2,00;2;
291100;2;2911003306166;1;257;273;266;218;272;03/01/2018;2911006;29;2;Floresta Azul;10660;7343;3317;Pequeno I;321,013;;31.08.2020;31/ago/20;1,00;2,00;4,00;;;1,00;;1,00;;;;;;;1,00;;;3,00;;1,00;;;2,00;;;;3,00;3;
291100;2;2911003306166;0;258;274;266;218;272;01/06/2018;2911006;29;2;Floresta Azul;10660;7343;3317;Pequeno I;321,013;;31.08.2020;31/ago/20;1,00;2,00;4,00;;;1,00;;;;;1,00;;;;1,00;;;3,00;;1,00;;;2,00;;;;3,00;3;
291100;2;2911003306166;0;258;274;266;21;20;01/01/2017;2911006;29;2;Floresta Azul;10660;7343;3317;Pequeno I;321,013;;31.08.2020;31/ago/20;3,00;2,00;4,00;;;1,00;;;;;1,00;;;;1,00;;;3,00;;1,00;;;2,00;;;;3,00;3;
292000;2;2920003311634;0;257;274;266;218;20;30/05/2018;2920007;29;2;Maiquinique;8782;6916;1866;Pequeno I;588,275;;31.08.2020;31/ago/20;5,00;2,00;4,00;;;1,00;;;;;1,00;;;;1,00;;1,00;3,00;;1,00;;;1,00;2,00;;1,00;1,00;4;
292000;2;2920003311634;0;255;239;138;216;20;30/05/2018;2920007;29;2;Maiquinique;8782;6916;1866;Pequeno I;588,275;;31.08.2020;31/ago/20;2,00;1,00;1,00;;1,00;;;;;;;1,00;;;;;1,00;3,00;;1,00;;;1,00;2,00;;1,00;1,00;4;
292000;2;2920003311634;0;257;273;138;218;18;30/05/2018;2920007;29;2;Maiquinique;8782;6916;1866;Pequeno I;588,275;;31.08.2020;31/ago/20;1,00;2,00;1,00;;;1,00;;1,00;;;;1,00;;;;;1,00;3,00;;1,00;;;1,00;2,00;;1,00;1,00;4;
292000;2;2920003311634;0;257;235;292;21;20;30/05/2018;2920007;29;2;Maiquinique;8782;6916;1866;Pequeno I;588,275;;31.08.2020;31/ago/20;4,00;2,00;3,00;;;1,00;;;;;;;;1,00;;;1,00;3,00;;1,00;;;1,00;2,00;;1,00;1,00;4;
292150;2;2921503306189;0;257;273;292;21;18;01/05/2019;2921500;29;2;Monte Santo;52338;8845;43493;Médio;3034,198;;31.08.2020;31/ago/20;2,00;2,00;3,00;;;1,00;;1,00;;;;;;1,00;;1,00;;3,00;;2,00;;;1,00;;;3,00;1,00;4;
292150;2;2921503306189;0;257;273;292;218;18;01/05/2019;2921500;29;2;Monte Santo;52338;8845;43493;Médio;3034,198;;31.08.2020;31/ago/20;2,00;2,00;3,00;;;1,00;;1,00;;;;;;1,00;;1,00;;3,00;;2,00;;;1,00;;;3,00;1,00;4;
292150;2;2921503306189;0;252;239;266;254;20;03/08/2020;2921500;29;2;Monte Santo;52338;8845;43493;Médio;3034,198;;31.08.2020;31/ago/20;2,00;0,00;4,00;1,00;;;;;;;;;;;1,00;1,00;;3,00;;2,00;;;1,00;;;3,00;1,00;4;
292150;2;2921503306189;0;257;274;292;218;18;02/09/2019;2921500;29;2;Monte Santo;52338;8845;43493;Médio;3034,198;;31.08.2020;31/ago/20;1,00;2,00;3,00;;;1,00;;;;;1,00;;;1,00;;1,00;;3,00;;2,00;;;1,00;;;3,00;1,00;4;
292740;2;2927403310108;0;258;273;142;21;263;25/08/2014;2927408;29;2;Salvador;2675656;2674923;733;Metrópole;692,818;;31.08.2020;31/ago/20;3,00;2,00;4,00;;;1,00;;1,00;;;;;;;1,00;;;7,00;1,00;4,00;;;1,00;2,00;;;5,00;7;
292740;2;2927403310108;0;258;274;293;218;263;01/03/2018;2927408;29;2;Salvador;2675656;2674923;733;Metrópole;692,818;;31.08.2020;31/ago/20;2,00;2,00;4,00;;;1,00;;;;;1,00;;;;1,00;;;7,00;1,00;4,00;;;1,00;2,00;;;5,00;7;
292740;2;2927403310108;0;261;275;138;218;20;01/10/2019;2927408;29;2;Salvador;2675656;2674923;733;Metrópole;692,818;;31.08.2020;31/ago/20;4,00;2,00;1,00;;;1,00;1,00;;;;;1,00;;;;;;7,00;1,00;4,00;;;1,00;2,00;;;5,00;7;
292740;2;2927403310108;0;257;273;138;218;263;16/03/1995;2927408;29;2;Salvador;2675656;2674923;733;Metrópole;692,818;;31.08.2020;31/ago/20;4,00;2,00;1,00;;;1,00;;1,00;;;;1,00;;;;;;7,00;1,00;4,00;;;1,00;2,00;;;5,00;7;
292740;2;2927403310108;0;257;273;266;218;263;12/09/2001;2927408;29;2;Salvador;2675656;2674923;733;Metrópole;692,818;;31.08.2020;31/ago/20;4,00;2,00;4,00;;;1,00;;1,00;;;;;;;1,00;;;7,00;1,00;4,00;;;1,00;2,00;;;5,00;7;
292740;2;2927403310108;0;257;237;142;218;263;01/08/2018;2927408;29;2;Salvador;2675656;2674923;733;Metrópole;692,818;;31.08.2020;31/ago/20;3,00;2,00;4,00;;;1,00;;;;;;;;;1,00;;;7,00;1,00;4,00;;;1,00;2,00;;;5,00;7;
292740;2;2927403310108;0;257;273;293;218;263;20/09/2019;2927408;29;2;Salvador;2675656;2674923;733;Metrópole;692,818;;31.08.2020;31/ago/20;2,00;2,00;4,00;;;1,00;;1,00;;;;;;;1,00;;;7,00;1,00;4,00;;;1,00;2,00;;;5,00;7;
293230;2;2932303311472;0;256;239;292;216;20;01/09/2020;2932309;29;2;Ubatã;25004;17951;7053;Pequeno II;177,643;;31.08.2020;31/ago/20;3,00;1,00;3,00;;1,00;;;;;;;;;1,00;;;2,00;3,00;1,00;1,00;;;1,00;1,00;;4,00;;5;
293230;2;2932303311472;0;257;275;292;21;20;01/09/2020;2932309;29;2;Ubatã;25004;17951;7053;Pequeno II;177,643;;31.08.2020;31/ago/20;3,00;2,00;3,00;;;1,00;1,00;;;;;;;1,00;;;2,00;3,00;1,00;1,00;;;1,00;1,00;;4,00;;5;
293230;2;2932303311472;0;255;239;292;217;20;01/09/2020;2932309;29;2;Ubatã;25004;17951;7053;Pequeno II;177,643;;31.08.2020;31/ago/20;2,00;1,00;3,00;;1,00;;;;;;;;;1,00;;;2,00;3,00;1,00;1,00;;;1,00;1,00;;4,00;;5;
293230;2;2932303311472;0;257;273;292;218;18;12/09/2019;2932309;29;2;Ubatã;25004;17951;7053;Pequeno II;177,643;;31.08.2020;31/ago/20;3,00;2,00;3,00;;;1,00;;1,00;;;;;;1,00;;;2,00;3,00;1,00;1,00;;;1,00;1,00;;4,00;;5;
293230;2;2932303311472;0;257;274;138;218;18;12/09/2019;2932309;29;2;Ubatã;25004;17951;7053;Pequeno II;177,643;;31.08.2020;31/ago/20;3,00;2,00;1,00;;;1,00;;;;;1,00;1,00;;;;;2,00;3,00;1,00;1,00;;;1,00;1,00;;4,00;;5;
