IBGE;q37_3;q37_9;q37_10;q37_11;q37_12;q37_13;q37_14;q37_15;q37_16;q37_17;UF;Regiao;Q_completo;DataCenso;DataCenso_2019;q37_2_rec;Idade;Faixas_etarias;d_37_9;d_37_9bin1;d_37_9bin2;d_37_9bin3;d_37_10;d_37_10bin1;d_37_10bin2;d_37_10bin3;d_37_10bin4;d_37_10bin5;d_37_11;d_37_11bin1;d_37_11bin2;d_37_11bin3;d_37_11bin4;d_37_9bin1_sum;d_37_9bin2_sum;d_37_9bin3_sum;d_37_10bin1_sum;d_37_10bin2_sum;d_37_10bin3_sum;d_37_10bin4_sum;d_37_10bin5_sum;d_37_11bin1_sum;d_37_11bin2_sum;d_37_11bin3_sum;d_37_11bin4_sum;nu_trabalhador
14;1;253;239;138;220;18; ; ; ; ;14;1;0;31.08.2019;8/31/2019;3/18/1961;58;5;0;1; ; ;8; ; ; ; ; ;1;1; ; ; ;80;334;165;11;18;1;7;15;351; ;178;50;579
14;1;255;238;138;217;20; ; ; ; ;14;1;0;31.08.2019;8/31/2019;9/24/1968;50;4;1; ;1; ;6; ; ; ; ; ;1;1; ; ; ;80;334;165;11;18;1;7;15;351; ;178;50;579
14;2;255;238;138;219;20; ; ; ; ;14;1;0;31.08.2019;8/31/2019;2/2/1949;70;6;1; ;1; ;6; ; ; ; ; ;1;1; ; ; ;80;334;165;11;18;1;7;15;351; ;178;50;579
14;2;257;238;138;217;20;14/08/0019; ; ; ;14;1;0;31.08.2019;8/31/2019;7/29/1974;45;4;2; ; ;1;6; ; ; ; ; ;1;1; ; ; ;80;334;165;11;18;1;7;15;351; ;178;50;579
14;1;253;239;138;220;263; ; ; ; ;14;1;0;31.08.2019;8/31/2019;8/1/1958;61;6;0;1; ; ;8; ; ; ; ; ;1;1; ; ; ;80;334;165;11;18;1;7;15;351; ;178;50;579
14;2;253;239;138;220;18; ; ; ; ;14;1;0;31.08.2019;8/31/2019;2/15/1962;57;5;0;1; ; ;8; ; ; ; ; ;1;1; ; ; ;80;334;165;11;18;1;7;15;351; ;178;50;579
14;2;257;275;292;76;20;02/01/2019; ; ; ;14;1;0;31.08.2019;8/31/2019;8/27/1965;54;5;2; ; ;1;1;1; ; ; ; ;3; ; ;1; ;80;334;165;11;18;1;7;15;351; ;178;50;579
14;1;252;239;138;220;20; ; ; ; ;14;1;0;31.08.2019;8/31/2019;4/23/1968;51;5;0;1; ; ;8; ; ; ; ; ;1;1; ; ; ;80;334;165;11;18;1;7;15;351; ;178;50;579
14;2;254;239;138;220;20; ; ; ; ;14;1;0;31.08.2019;8/31/2019;9/12/1966;52;5;0;1; ; ;8; ; ; ; ; ;1;1; ; ; ;80;334;165;11;18;1;7;15;351; ;178;50;579
14;2;255;238;266;216;20; ; ; ; ;14;1;0;31.08.2019;8/31/2019;12/23/1971;47;4;1; ;1; ;6; ; ; ; ; ;4; ; ; ;1;80;334;165;11;18;1;7;15;351; ;178;50;579
14;2;255;239;138;220;20; ; ; ; ;14;1;0;31.08.2019;8/31/2019;5/15/1967;52;5;1; ;1; ;8; ; ; ; ; ;1;1; ; ; ;80;334;165;11;18;1;7;15;351; ;178;50;579
14;2;257;273;292;222;20;02/01/2019; ; ; ;14;1;0;31.08.2019;8/31/2019;8/13/1968;51;5;2; ; ;1;2; ;1; ; ; ;3; ; ;1; ;80;334;165;11;18;1;7;15;351; ;178;50;579
14;2;255;238;292;222;18;02/01/2019; ; ; ;14;1;0;31.08.2019;8/31/2019;2/19/1960;59;5;1; ;1; ;6; ; ; ; ; ;3; ; ;1; ;80;334;165;11;18;1;7;15;351; ;178;50;579
14;1;255;239;266;220;18; ; ; ; ;14;1;0;31.08.2019;8/31/2019;12/23/1967;51;5;1; ;1; ;8; ; ; ; ; ;4; ; ; ;1;80;334;165;11;18;1;7;15;351; ;178;50;579
14;2;256;238;266;217;20; ; ; ; ;14;1;0;31.08.2019;8/31/2019;12/19/1968;50;4;1; ;1; ;6; ; ; ; ; ;4; ; ; ;1;80;334;165;11;18;1;7;15;351; ;178;50;579
14;1;255;238;138;216;20; ; ; ; ;14;1;0;31.08.2019;8/31/2019;5/10/1972;47;4;1; ;1; ;6; ; ; ; ; ;1;1; ; ; ;80;334;165;11;18;1;7;15;351; ;178;50;579
14;1;255;238;138;217;20; ; ; ; ;14;1;0;31.08.2019;8/31/2019;2/5/1973;46;4;1; ;1; ;6; ; ; ; ; ;1;1; ; ; ;80;334;165;11;18;1;7;15;351; ;178;50;579
14;2;255;238;138;217;263; ; ; ; ;14;1;0;31.08.2019;8/31/2019;8/27/1969;50;4;1; ;1; ;6; ; ; ; ; ;1;1; ; ; ;80;334;165;11;18;1;7;15;351; ;178;50;579
14;2;255;239;138;216;20; ; ; ; ;14;1;0;31.08.2019;8/31/2019;10/8/1961;57;5;1; ;1; ;8; ; ; ; ; ;1;1; ; ; ;80;334;165;11;18;1;7;15;351; ;178;50;579
14;1;252;239;138;220;20; ; ; ; ;14;1;0;31.08.2019;8/31/2019;9/16/1960;58;5;0;1; ; ;8; ; ; ; ; ;1;1; ; ; ;80;334;165;11;18;1;7;15;351; ;178;50;579
14;2;257;237;292;21;20; ; ; ; ;14;1;0;31.08.2019;8/31/2019;5/13/1951;68;6;2; ; ;1;8; ; ; ; ; ;3; ; ;1; ;80;334;165;11;18;1;7;15;351; ;178;50;579
14;1;253;239;138;220;20; ; ; ; ;14;1;0;31.08.2019;8/31/2019;12/17/1963;55;5;0;1; ; ;8; ; ; ; ; ;1;1; ; ; ;80;334;165;11;18;1;7;15;351; ;178;50;579
14;2;255;238;138;217;20; ; ; ; ;14;1;0;31.08.2019;8/31/2019;2/6/1966;53;5;1; ;1; ;6; ; ; ; ; ;1;1; ; ; ;80;334;165;11;18;1;7;15;351; ;178;50;579
14;2;257;275;292;216;20;15/05/2019; ; ; ;14;1;0;31.08.2019;8/31/2019;6/17/1967;52;5;2; ; ;1;1;1; ; ; ; ;3; ; ;1; ;80;334;165;11;18;1;7;15;351; ;178;50;579
14;1;255;238;138;216;20; ; ; ; ;14;1;0;31.08.2019;8/31/2019;12/6/1965;53;5;1; ;1; ;6; ; ; ; ; ;1;1; ; ; ;80;334;165;11;18;1;7;15;351; ;178;50;579
14;2;255;238;138;219;20; ; ; ; ;14;1;0;31.08.2019;8/31/2019;10/7/1963;55;5;1; ;1; ;6; ; ; ; ; ;1;1; ; ; ;80;334;165;11;18;1;7;15;351; ;178;50;579
14;2;255;238;138;222;20; ; ; ; ;14;1;0;31.08.2019;8/31/2019;12/14/1966;52;5;1; ;1; ;6; ; ; ; ; ;1;1; ; ; ;80;334;165;11;18;1;7;15;351; ;178;50;579
14;2;255;238;138;216;20; ; ; ; ;14;1;0;31.08.2019;8/31/2019;11/16/1966;52;5;1; ;1; ;6; ; ; ; ; ;1;1; ; ; ;80;334;165;11;18;1;7;15;351; ;178;50;579
14;1;255;239;138;217;20; ; ; ; ;14;1;0;31.08.2019;8/31/2019;1/12/1965;54;5;1; ;1; ;8; ; ; ; ; ;1;1; ; ; ;80;334;165;11;18;1;7;15;351; ;178;50;579
14;2;258;237;138;220;18; ; ; ; ;14;1;0;31.08.2019;8/31/2019;7/1/1965;54;5;2; ; ;1;8; ; ; ; ; ;1;1; ; ; ;80;334;165;11;18;1;7;15;351; ;178;50;579
14;2;253;239;138;216;20; ; ; ; ;14;1;0;31.08.2019;8/31/2019;3/8/1971;48;4;0;1; ; ;8; ; ; ; ; ;1;1; ; ; ;80;334;165;11;18;1;7;15;351; ;178;50;579
14;1;253;239;138;222;20; ; ; ; ;14;1;0;31.08.2019;8/31/2019;8/25/1969;50;4;0;1; ; ;8; ; ; ; ; ;1;1; ; ; ;80;334;165;11;18;1;7;15;351; ;178;50;579
14;2;257;276;292;21;20;02/01/2019; ; ; ;14;1;0;31.08.2019;8/31/2019;10/4/1965;53;5;2; ; ;1;8; ; ; ; ; ;3; ; ;1; ;80;334;165;11;18;1;7;15;351; ;178;50;579
14;2;255;238;138;219;20; ; ; ; ;14;1;0;31.08.2019;8/31/2019;2/13/1961;58;5;1; ;1; ;6; ; ; ; ; ;1;1; ; ; ;80;334;165;11;18;1;7;15;351; ;178;50;579
14;1;256;238;292;217;18; ; ; ; ;14;1;0;31.08.2019;8/31/2019;3/19/1973;46;4;1; ;1; ;6; ; ; ; ; ;3; ; ;1; ;80;334;165;11;18;1;7;15;351; ;178;50;579
14;1;255;239;266;217;20; ; ; ; ;14;1;0;31.08.2019;8/31/2019;11/5/1968;50;4;1; ;1; ;8; ; ; ; ; ;4; ; ; ;1;80;334;165;11;18;1;7;15;351; ;178;50;579
14;2;257;232;292;222;20;01/01/2019; ; ; ;14;1;0;31.08.2019;8/31/2019;8/25/1970;49;4;2; ; ;1;4; ; ; ;1; ;3; ; ;1; ;80;334;165;11;18;1;7;15;351; ;178;50;579
14;1;255;237;138;217;20; ; ; ; ;14;1;0;31.08.2019;8/31/2019;10/22/1967;51;5;1; ;1; ;8; ; ; ; ; ;1;1; ; ; ;80;334;165;11;18;1;7;15;351; ;178;50;579
14;2;255;238;138;220;20; ; ; ; ;14;1;0;31.08.2019;8/31/2019;8/10/1964;55;5;1; ;1; ;6; ; ; ; ; ;1;1; ; ; ;80;334;165;11;18;1;7;15;351; ;178;50;579
14;2;257;237;138;219;20; ; ; ; ;14;1;0;31.08.2019;8/31/2019;2/6/1969;50;4;2; ; ;1;8; ; ; ; ; ;1;1; ; ; ;80;334;165;11;18;1;7;15;351; ;178;50;579
14;1;258;237;292;222;20; ; ; ; ;14;1;0;31.08.2019;8/31/2019;11/4/1964;54;5;2; ; ;1;8; ; ; ; ; ;3; ; ;1; ;80;334;165;11;18;1;7;15;351; ;178;50;579
14;2;257;237;138;216;20; ; ; ; ;14;1;0;31.08.2019;8/31/2019;10/28/1963;55;5;2; ; ;1;8; ; ; ; ; ;1;1; ; ; ;80;334;165;11;18;1;7;15;351; ;178;50;579
14;2;255;238;266;217;263; ; ; ; ;14;1;0;31.08.2019;8/31/2019;2/5/1965;54;5;1; ;1; ;6; ; ; ; ; ;4; ; ; ;1;80;334;165;11;18;1;7;15;351; ;178;50;579
14;2;252;239;138;220;20; ; ; ; ;14;1;0;31.08.2019;8/31/2019;4/11/1962;57;5;0;1; ; ;8; ; ; ; ; ;1;1; ; ; ;80;334;165;11;18;1;7;15;351; ;178;50;579
14;1;255;238;138;219;20; ; ; ; ;14;1;0;31.08.2019;8/31/2019;3/20/1961;58;5;1; ;1; ;6; ; ; ; ; ;1;1; ; ; ;80;334;165;11;18;1;7;15;351; ;178;50;579
14;2;255;237;266;217;20; ; ; ; ;14;1;0;31.08.2019;8/31/2019;2/20/1959;60;5;1; ;1; ;8; ; ; ; ; ;4; ; ; ;1;80;334;165;11;18;1;7;15;351; ;178;50;579
14;2;253;239;138;220;18; ; ; ; ;14;1;0;31.08.2019;8/31/2019;4/25/1967;52;5;0;1; ; ;8; ; ; ; ; ;1;1; ; ; ;80;334;165;11;18;1;7;15;351; ;178;50;579
14;2;253;239;138;220;20; ; ; ; ;14;1;0;31.08.2019;8/31/2019;2/18/1952;67;6;0;1; ; ;8; ; ; ; ; ;1;1; ; ; ;80;334;165;11;18;1;7;15;351; ;178;50;579
14;2;257;238;266;217;263; ; ; ; ;14;1;0;31.08.2019;8/31/2019;9/1/1968;50;4;2; ; ;1;6; ; ; ; ; ;4; ; ; ;1;80;334;165;11;18;1;7;15;351; ;178;50;579
14;2;257;239;138;216;263; ; ; ; ;14;1;0;31.08.2019;8/31/2019;6/24/1968;51;5;2; ; ;1;8; ; ; ; ; ;1;1; ; ; ;80;334;165;11;18;1;7;15;351; ;178;50;579
14;2;255;239;138;219;18;13/06/2014; ; ; ;14;1;0;31.08.2019;8/31/2019;11/4/1966;52;5;1; ;1; ;8; ; ; ; ; ;1;1; ; ; ;80;334;165;11;18;1;7;15;351; ;178;50;579
14;2;253;238;138;222;20; ; ; ; ;14;1;0;31.08.2019;8/31/2019;1/23/1950;69;6;0;1; ; ;6; ; ; ; ; ;1;1; ; ; ;80;334;165;11;18;1;7;15;351; ;178;50;579
14;2;257;236;138;218;20; ; ; ; ;14;1;0;31.08.2019;8/31/2019;10/22/1966;52;5;2; ; ;1;8; ; ; ; ; ;1;1; ; ; ;80;334;165;11;18;1;7;15;351; ;178;50;579
14;2;257;237;138;217;20; ; ; ; ;14;1;0;31.08.2019;8/31/2019;4/13/1968;51;5;2; ; ;1;8; ; ; ; ; ;1;1; ; ; ;80;334;165;11;18;1;7;15;351; ;178;50;579
14;1;252;239;138;220;20; ; ; ; ;14;1;0;31.08.2019;8/31/2019;2/23/1965;54;5;0;1; ; ;8; ; ; ; ; ;1;1; ; ; ;80;334;165;11;18;1;7;15;351; ;178;50;579
14;1;253;239;138;222;20; ; ; ; ;14;1;0;31.08.2019;8/31/2019;5/30/1956;63;6;0;1; ; ;8; ; ; ; ; ;1;1; ; ; ;80;334;165;11;18;1;7;15;351; ;178;50;579
14;2;255;238;138;219;20; ; ; ; ;14;1;0;31.08.2019;8/31/2019;11/26/1963;55;5;1; ;1; ;6; ; ; ; ; ;1;1; ; ; ;80;334;165;11;18;1;7;15;351; ;178;50;579
14;1;255;238;292;222;20;01/08/2019; ; ; ;14;1;0;31.08.2019;8/31/2019;5/15/1979;40;3;1; ;1; ;6; ; ; ; ; ;3; ; ;1; ;80;334;165;11;18;1;7;15;351; ;178;50;579
14;2;255;238;266;217;263; ; ; ; ;14;1;0;31.08.2019;8/31/2019;11/18/1970;48;4;1; ;1; ;6; ; ; ; ; ;4; ; ; ;1;80;334;165;11;18;1;7;15;351; ;178;50;579
14;2;255;239;138;220;20; ; ; ; ;14;1;0;31.08.2019;8/31/2019;6/15/1970;49;4;1; ;1; ;8; ; ; ; ; ;1;1; ; ; ;80;334;165;11;18;1;7;15;351; ;178;50;579
14;2;255;238;292;220;18; ; ; ; ;14;1;0;31.08.2019;8/31/2019;7/27/1959;60;5;1; ;1; ;6; ; ; ; ; ;3; ; ;1; ;80;334;165;11;18;1;7;15;351; ;178;50;579
14;1;257;237;292;218;18; ; ; ; ;14;1;0;31.08.2019;8/31/2019;6/27/1972;47;4;2; ; ;1;8; ; ; ; ; ;3; ; ;1; ;80;334;165;11;18;1;7;15;351; ;178;50;579
14;2;257;274;292;220;18; ; ; ; ;14;1;0;31.08.2019;8/31/2019;7/24/1970;49;4;2; ; ;1;5; ; ; ; ;1;3; ; ;1; ;80;334;165;11;18;1;7;15;351; ;178;50;579
14;2;257;275;138;218;20; ; ; ; ;14;1;0;31.08.2019;8/31/2019;2/3/1974;45;4;2; ; ;1;1;1; ; ; ; ;1;1; ; ; ;80;334;165;11;18;1;7;15;351; ;178;50;579
14;1;257;239;138;222;20;27/06/2004; ; ; ;14;1;0;31.08.2019;8/31/2019;8/11/1966;53;5;2; ; ;1;8; ; ; ; ; ;1;1; ; ; ;80;334;165;11;18;1;7;15;351; ;178;50;579
14;2;257;273;138;219;20; ; ; ; ;14;1;0;31.08.2019;8/31/2019;11/28/1961;57;5;2; ; ;1;2; ;1; ; ; ;1;1; ; ; ;80;334;165;11;18;1;7;15;351; ;178;50;579
14;2;255;238;266;216;20; ; ; ; ;14;1;0;31.08.2019;8/31/2019;9/23/1960;58;5;1; ;1; ;6; ; ; ; ; ;4; ; ; ;1;80;334;165;11;18;1;7;15;351; ;178;50;579
14;2;257;238;266;217;263; ; ; ; ;14;1;0;31.08.2019;8/31/2019;10/13/1967;51;5;2; ; ;1;6; ; ; ; ; ;4; ; ; ;1;80;334;165;11;18;1;7;15;351; ;178;50;579
14;1;253;239;138;216;20; ; ; ; ;14;1;0;31.08.2019;8/31/2019;4/4/1967;52;5;0;1; ; ;8; ; ; ; ; ;1;1; ; ; ;80;334;165;11;18;1;7;15;351; ;178;50;579
14;2;252;239;138;220;20; ; ; ; ;14;1;0;31.08.2019;8/31/2019;4/18/1973;46;4;0;1; ; ;8; ; ; ; ; ;1;1; ; ; ;80;334;165;11;18;1;7;15;351; ;178;50;579
14;1;252;239;138;220;20; ; ; ; ;14;1;0;31.08.2019;8/31/2019;3/30/1970;49;4;0;1; ; ;8; ; ; ; ; ;1;1; ; ; ;80;334;165;11;18;1;7;15;351; ;178;50;579
14;2;255;238;138;217;20; ; ; ; ;14;1;0;31.08.2019;8/31/2019;2/24/1971;48;4;1; ;1; ;6; ; ; ; ; ;1;1; ; ; ;80;334;165;11;18;1;7;15;351; ;178;50;579
14;2;255;238;292;222;18;02/01/2019; ; ; ;14;1;0;31.08.2019;8/31/2019;2/12/1972;47;4;1; ;1; ;6; ; ; ; ; ;3; ; ;1; ;80;334;165;11;18;1;7;15;351; ;178;50;579
14;1;255;238;138;217;20; ; ; ; ;14;1;0;31.08.2019;8/31/2019;6/3/1973;46;4;1; ;1; ;6; ; ; ; ; ;1;1; ; ; ;80;334;165;11;18;1;7;15;351; ;178;50;579
14;1;255;238;138;216;20; ; ; ; ;14;1;0;31.08.2019;8/31/2019;2/2/1970;49;4;1; ;1; ;6; ; ; ; ; ;1;1; ; ; ;80;334;165;11;18;1;7;15;351; ;178;50;579
14;1;255;238;138;216;20; ; ; ; ;14;1;0;31.08.2019;8/31/2019;2/10/1981;38;3;1; ;1; ;6; ; ; ; ; ;1;1; ; ; ;80;334;165;11;18;1;7;15;351; ;178;50;579
14;2;255;239;138;220;20; ; ; ; ;14;1;0;31.08.2019;8/31/2019;8/22/1970;49;4;1; ;1; ;8; ; ; ; ; ;1;1; ; ; ;80;334;165;11;18;1;7;15;351; ;178;50;579
14;2;255;238;138;217;20; ; ; ; ;14;1;0;31.08.2019;8/31/2019;7/28/1974;45;4;1; ;1; ;6; ; ; ; ; ;1;1; ; ; ;80;334;165;11;18;1;7;15;351; ;178;50;579
14;2;256;238;138;217;20; ; ; ; ;14;1;0;31.08.2019;8/31/2019;4/12/1970;49;4;1; ;1; ;6; ; ; ; ; ;1;1; ; ; ;80;334;165;11;18;1;7;15;351; ;178;50;579
14;2;257;237;138;218;18; ; ; ; ;14;1;0;31.08.2019;8/31/2019;9/29/1967;51;5;2; ; ;1;8; ; ; ; ; ;1;1; ; ; ;80;334;165;11;18;1;7;15;351; ;178;50;579
14;1;256;239;138;217;20; ; ; ; ;14;1;0;31.08.2019;8/31/2019;11/27/1972;46;4;1; ;1; ;8; ; ; ; ; ;1;1; ; ; ;80;334;165;11;18;1;7;15;351; ;178;50;579
14;1;255;238;138;216;20; ; ; ; ;14;1;0;31.08.2019;8/31/2019;9/18/1962;56;5;1; ;1; ;6; ; ; ; ; ;1;1; ; ; ;80;334;165;11;18;1;7;15;351; ;178;50;579
14;1;257;276;138;218;18; ; ; ; ;14;1;0;31.08.2019;8/31/2019;1/3/1985;34;3;2; ; ;1;8; ; ; ; ; ;1;1; ; ; ;80;334;165;11;18;1;7;15;351; ;178;50;579
14;2;253;239;292;222;18;02/01/2019; ; ; ;14;1;0;31.08.2019;8/31/2019;5/18/1969;50;4;0;1; ; ;8; ; ; ; ; ;3; ; ;1; ;80;334;165;11;18;1;7;15;351; ;178;50;579
14;2;256;237;138;219;20; ; ; ; ;14;1;0;31.08.2019;8/31/2019;3/23/1972;47;4;1; ;1; ;8; ; ; ; ; ;1;1; ; ; ;80;334;165;11;18;1;7;15;351; ;178;50;579
14;2;257;235;292;218;20; ; ; ; ;14;1;0;31.08.2019;8/31/2019;10/4/1968;50;4;2; ; ;1;8; ; ; ; ; ;3; ; ;1; ;80;334;165;11;18;1;7;15;351; ;178;50;579
14;1;255;238;138;222;20;21/05/2004; ; ; ;14;1;0;31.08.2019;8/31/2019;11/13/1970;48;4;1; ;1; ;6; ; ; ; ; ;1;1; ; ; ;80;334;165;11;18;1;7;15;351; ;178;50;579
14;2;257;273;138;218;20; ; ; ; ;14;1;0;31.08.2019;8/31/2019;8/13/1953;66;6;2; ; ;1;2; ;1; ; ; ;1;1; ; ; ;80;334;165;11;18;1;7;15;351; ;178;50;579
14;1;258;235;138;218;20;25/02/2014; ; ; ;14;1;0;31.08.2019;8/31/2019;1/2/1958;61;6;2; ; ;1;8; ; ; ; ; ;1;1; ; ; ;80;334;165;11;18;1;7;15;351; ;178;50;579
14;2;257;237;138;218;20; ; ; ; ;14;1;0;31.08.2019;8/31/2019;11/15/1972;46;4;2; ; ;1;8; ; ; ; ; ;1;1; ; ; ;80;334;165;11;18;1;7;15;351; ;178;50;579
14;2;257;416;292;21;20; ; ; ; ;14;1;0;31.08.2019;8/31/2019;5/31/1968;51;5;2; ; ;1;8; ; ; ; ; ;3; ; ;1; ;80;334;165;11;18;1;7;15;351; ;178;50;579
14;1;255;238;266;219;20; ; ; ; ;14;1;0;31.08.2019;8/31/2019;5/5/1972;47;4;1; ;1; ;6; ; ; ; ; ;4; ; ; ;1;80;334;165;11;18;1;7;15;351; ;178;50;579
14;2;255;238;138;222;20;11/04/2005; ; ; ;14;1;0;31.08.2019;8/31/2019;12/31/1971;47;4;1; ;1; ;6; ; ; ; ; ;1;1; ; ; ;80;334;165;11;18;1;7;15;351; ;178;50;579
14;2;255;238;138;222;20; ; ; ; ;14;1;0;31.08.2019;8/31/2019;12/28/1971;47;4;1; ;1; ;6; ; ; ; ; ;1;1; ; ; ;80;334;165;11;18;1;7;15;351; ;178;50;579
14;1;255;239;292;222;263; ; ; ; ;14;1;0;31.08.2019;8/31/2019;12/28/1945;73;6;1; ;1; ;8; ; ; ; ; ;3; ; ;1; ;80;334;165;11;18;1;7;15;351; ;178;50;579
14;1;255;238;292;216;20; ; ; ; ;14;1;0;31.08.2019;8/31/2019;10/21/1972;46;4;1; ;1; ;6; ; ; ; ; ;3; ; ;1; ;80;334;165;11;18;1;7;15;351; ;178;50;579
14;1;255;238;138;217;20; ; ; ; ;14;1;0;31.08.2019;8/31/2019;8/31/1971;48;4;1; ;1; ;6; ; ; ; ; ;1;1; ; ; ;80;334;165;11;18;1;7;15;351; ;178;50;579
14;1;255;238;138;217;20; ; ; ; ;14;1;0;31.08.2019;8/31/2019;12/31/1970;48;4;1; ;1; ;6; ; ; ; ; ;1;1; ; ; ;80;334;165;11;18;1;7;15;351; ;178;50;579
14;2;253;239;138;220;20; ; ; ; ;14;1;0;31.08.2019;8/31/2019;7/6/1970;49;4;0;1; ; ;8; ; ; ; ; ;1;1; ; ; ;80;334;165;11;18;1;7;15;351; ;178;50;579
14;2;255;238;138;219;20; ; ; ; ;14;1;0;31.08.2019;8/31/2019;12/31/1972;46;4;1; ;1; ;6; ; ; ; ; ;1;1; ; ; ;80;334;165;11;18;1;7;15;351; ;178;50;579
14;1;255;239;138;220;20; ; ; ; ;14;1;0;31.08.2019;8/31/2019;7/20/1974;45;4;1; ;1; ;8; ; ; ; ; ;1;1; ; ; ;80;334;165;11;18;1;7;15;351; ;178;50;579
14;2;255;239;138;220;20; ; ; ; ;14;1;0;31.08.2019;8/31/2019;11/1/1971;47;4;1; ;1; ;8; ; ; ; ; ;1;1; ; ; ;80;334;165;11;18;1;7;15;351; ;178;50;579
14;2;253;239;138;220;20; ; ; ; ;14;1;0;31.08.2019;8/31/2019;6/18/1960;59;5;0;1; ; ;8; ; ; ; ; ;1;1; ; ; ;80;334;165;11;18;1;7;15;351; ;178;50;579
14;2;252;239;138;222;18; ; ; ; ;14;1;0;31.08.2019;8/31/2019;7/11/1964;55;5;0;1; ; ;8; ; ; ; ; ;1;1; ; ; ;80;334;165;11;18;1;7;15;351; ;178;50;579
14;1;255;238;266;216;20; ; ; ; ;14;1;0;31.08.2019;8/31/2019;11/29/1974;44;4;1; ;1; ;6; ; ; ; ; ;4; ; ; ;1;80;334;165;11;18;1;7;15;351; ;178;50;579
14;2;255;238;138;217;20; ; ; ; ;14;1;0;31.08.2019;8/31/2019;10/24/1961;57;5;1; ;1; ;6; ; ; ; ; ;1;1; ; ; ;80;334;165;11;18;1;7;15;351; ;178;50;579
14;1;253;239;138;220;20; ; ; ; ;14;1;0;31.08.2019;8/31/2019;7/10/1972;47;4;0;1; ; ;8; ; ; ; ; ;1;1; ; ; ;80;334;165;11;18;1;7;15;351; ;178;50;579
14;2;255;238;266;216;20; ; ; ; ;14;1;0;31.08.2019;8/31/2019;7/16/1954;65;6;1; ;1; ;6; ; ; ; ; ;4; ; ; ;1;80;334;165;11;18;1;7;15;351; ;178;50;579
14;2;255;238;292;21;20; ; ; ; ;14;1;0;31.08.2019;8/31/2019;12/25/1974;44;4;1; ;1; ;6; ; ; ; ; ;3; ; ;1; ;80;334;165;11;18;1;7;15;351; ;178;50;579
14;1;255;238;138;217;20; ; ; ; ;14;1;0;31.08.2019;8/31/2019;11/9/1973;45;4;1; ;1; ;6; ; ; ; ; ;1;1; ; ; ;80;334;165;11;18;1;7;15;351; ;178;50;579
14;1;255;238;138;217;20; ; ; ; ;14;1;0;31.08.2019;8/31/2019;11/15/1972;46;4;1; ;1; ;6; ; ; ; ; ;1;1; ; ; ;80;334;165;11;18;1;7;15;351; ;178;50;579
14;1;255;238;138;217;20; ; ; ; ;14;1;0;31.08.2019;8/31/2019;7/15/1975;44;4;1; ;1; ;6; ; ; ; ; ;1;1; ; ; ;80;334;165;11;18;1;7;15;351; ;178;50;579
14;1;252;239;138;220;20; ; ; ; ;14;1;0;31.08.2019;8/31/2019;5/18/1976;43;4;0;1; ; ;8; ; ; ; ; ;1;1; ; ; ;80;334;165;11;18;1;7;15;351; ;178;50;579
14;1;252;239;292;217;20; ; ; ; ;14;1;0;31.08.2019;8/31/2019;11/4/1971;47;4;0;1; ; ;8; ; ; ; ; ;3; ; ;1; ;80;334;165;11;18;1;7;15;351; ;178;50;579
14;2;255;238;138;217;20; ; ; ; ;14;1;0;31.08.2019;8/31/2019;12/22/1971;47;4;1; ;1; ;6; ; ; ; ; ;1;1; ; ; ;80;334;165;11;18;1;7;15;351; ;178;50;579
14;1;252;239;292;222;18;02/01/2019; ; ; ;14;1;0;31.08.2019;8/31/2019;2/12/1975;44;4;0;1; ; ;8; ; ; ; ; ;3; ; ;1; ;80;334;165;11;18;1;7;15;351; ;178;50;579
14;1;257;238;138;217;20; ; ; ; ;14;1;0;31.08.2019;8/31/2019;12/25/1973;45;4;2; ; ;1;6; ; ; ; ; ;1;1; ; ; ;80;334;165;11;18;1;7;15;351; ;178;50;579
14;1;257;237;266;217;263; ; ; ; ;14;1;0;31.08.2019;8/31/2019;4/9/1977;42;4;2; ; ;1;8; ; ; ; ; ;4; ; ; ;1;80;334;165;11;18;1;7;15;351; ;178;50;579
14;1;257;237;138;216;20; ; ; ; ;14;1;0;31.08.2019;8/31/2019;7/20/1967;52;5;2; ; ;1;8; ; ; ; ; ;1;1; ; ; ;80;334;165;11;18;1;7;15;351; ;178;50;579
14;1;257;237;138;217;20;21/06/2004; ; ; ;14;1;0;31.08.2019;8/31/2019;11/12/1976;42;4;2; ; ;1;8; ; ; ; ; ;1;1; ; ; ;80;334;165;11;18;1;7;15;351; ;178;50;579
14;2;257;275;292;222;20;17/12/2013; ; ; ;14;1;0;31.08.2019;8/31/2019;3/13/1975;44;4;2; ; ;1;1;1; ; ; ; ;3; ; ;1; ;80;334;165;11;18;1;7;15;351; ;178;50;579
14;2;255;238;138;216;18; ; ; ; ;14;1;0;31.08.2019;8/31/2019;3/9/1975;44;4;1; ;1; ;6; ; ; ; ; ;1;1; ; ; ;80;334;165;11;18;1;7;15;351; ;178;50;579
14;1;255;238;138;217;20; ; ; ; ;14;1;0;31.08.2019;8/31/2019;8/13/1975;44;4;1; ;1; ;6; ; ; ; ; ;1;1; ; ; ;80;334;165;11;18;1;7;15;351; ;178;50;579
14;2;255;238;138;217;20; ; ; ; ;14;1;0;31.08.2019;8/31/2019;4/7/1973;46;4;1; ;1; ;6; ; ; ; ; ;1;1; ; ; ;80;334;165;11;18;1;7;15;351; ;178;50;579
