IBGE;NU_IDENTIFICADOR;q37_3;q37_9;q37_10;q37_11;q37_12;q37_13;IBGE7;UF;Regiao;Município;Pop_total_2010;Pop_Urbana2010;Pop_Rural2010;Porte_pop2010;areaKm2;Q_incompleto;Estadual;DataCenso;DataCenso_2021;d_30_2_Faixas_etarias;d37_9;d37_11;d37_9bin1;d37_9bin2;d37_9bin3;d37_10bin1;d37_10bin2;d37_10bin3;d37_10bin4;d37_10bin5;d37_11bin1;d37_11bin2;d37_11bin3;d37_11bin4;d37_9bin1_sum;d37_9bin2_sum;d37_9bin3_sum;d37_10bin1_sum;d37_10bin2_sum;d37_10bin3_sum;d37_10bin4_sum;d37_10bin5_sum;d37_11bin1_sum;d37_11bin2_sum;d37_11bin3_sum;d37_11bin4_sum;nu_familias_acolhedoras
431490;4314903311749;0;257;237;291;388;21/10/2020;4314902;43;4;Porto Alegre;1409351;1409351;0;Metrópole;496,682; ;2;31.08.2021;8/31/2021;4;2;4; ; ;1; ; ; ; ; ; ; ; ;1; ;2;4; ; ; ;1; ; ; ; ;6;6
431490;4314903311749;0;255;238;291;388;26/02/2021;4314902;43;4;Porto Alegre;1409351;1409351;0;Metrópole;496,682; ;2;31.08.2021;8/31/2021;4;1;4; ;1; ; ; ; ; ; ; ; ; ;1; ;2;4; ; ; ;1; ; ; ; ;6;6
431490;4314903311749;0;255;238;291;388;29/03/2021;4314902;43;4;Porto Alegre;1409351;1409351;0;Metrópole;496,682; ;2;31.08.2021;8/31/2021;3;1;4; ;1; ; ; ; ; ; ; ; ; ;1; ;2;4; ; ; ;1; ; ; ; ;6;6
431490;4314903311749;0;257;237;291;388;20/01/2020;4314902;43;4;Porto Alegre;1409351;1409351;0;Metrópole;496,682; ;2;31.08.2021;8/31/2021;3;2;4; ; ;1; ; ; ; ; ; ; ; ;1; ;2;4; ; ; ;1; ; ; ; ;6;6
431490;4314903311749;0;257;237;291;388;18/05/2020;4314902;43;4;Porto Alegre;1409351;1409351;0;Metrópole;496,682; ;2;31.08.2021;8/31/2021;3;2;4; ; ;1; ; ; ; ; ; ; ; ;1; ;2;4; ; ; ;1; ; ; ; ;6;6
431560;4315603310440;0;255;239;291;388;04/07/2017;4315602;43;4;Rio Grande;197228;189429;7799;Grande;2709,522; ;2;31.08.2021;8/31/2021;3;1;4; ;1; ; ; ; ; ; ; ; ; ;1;1;4;2; ; ; ; ; ; ; ; ;7;7
431560;4315603310440;1;255;238;291;388;07/12/2020;4315602;43;4;Rio Grande;197228;189429;7799;Grande;2709,522; ;2;31.08.2021;8/31/2021;4;1;4; ;1; ; ; ; ; ; ; ; ; ;1;1;4;2; ; ; ; ; ; ; ; ;7;7
431560;4315603310440;1;257;237;291;388;15/07/2019;4315602;43;4;Rio Grande;197228;189429;7799;Grande;2709,522; ;2;31.08.2021;8/31/2021;4;2;4; ; ;1; ; ; ; ; ; ; ; ;1;1;4;2; ; ; ; ; ; ; ; ;7;7
431560;4315603310440;0;257;237;291;388;07/12/2020;4315602;43;4;Rio Grande;197228;189429;7799;Grande;2709,522; ;2;31.08.2021;8/31/2021;4;2;4; ; ;1; ; ; ; ; ; ; ; ;1;1;4;2; ; ; ; ; ; ; ; ;7;7
431560;4315603310440;0;252;239;291;388;02/12/2020;4315602;43;4;Rio Grande;197228;189429;7799;Grande;2709,522; ;2;31.08.2021;8/31/2021;4;0;4;1; ; ; ; ; ; ; ; ; ; ;1;1;4;2; ; ; ; ; ; ; ; ;7;7
431560;4315603310440;0;255;239;291;388;18/08/2019;4315602;43;4;Rio Grande;197228;189429;7799;Grande;2709,522; ;2;31.08.2021;8/31/2021;3;1;4; ;1; ; ; ; ; ; ; ; ; ;1;1;4;2; ; ; ; ; ; ; ; ;7;7
431560;4315603310440;1;255;239;291;388;02/12/2020;4315602;43;4;Rio Grande;197228;189429;7799;Grande;2709,522; ;2;31.08.2021;8/31/2021;3;1;4; ;1; ; ; ; ; ; ; ; ; ;1;1;4;2; ; ; ; ; ; ; ; ;7;7
431720;4317203308019;0;257;237;291;388;26/10/2017;4317202;43;4;Santa Rosa;68587;60366;8221;Médio;489,798; ;2;31.08.2021;8/31/2021;2;2;4; ; ;1; ; ; ; ; ; ; ; ;1;2;4;9;1; ; ;1; ; ; ; ;15;15
431720;4317203308019;1;257;237;291;388;22/07/2021;4317202;43;4;Santa Rosa;68587;60366;8221;Médio;489,798; ;2;31.08.2021;8/31/2021;2;2;4; ; ;1; ; ; ; ; ; ; ; ;1;2;4;9;1; ; ;1; ; ; ; ;15;15
431720;4317203308019;0;255;238;291;388;11/05/2021;4317202;43;4;Santa Rosa;68587;60366;8221;Médio;489,798; ;2;31.08.2021;8/31/2021;2;1;4; ;1; ; ; ; ; ; ; ; ; ;1;2;4;9;1; ; ;1; ; ; ; ;15;15
431720;4317203308019;0;257;232;291;388;05/02/2019;4317202;43;4;Santa Rosa;68587;60366;8221;Médio;489,798; ;2;31.08.2021;8/31/2021;1;2;4; ; ;1; ; ; ;1; ; ; ; ;1;2;4;9;1; ; ;1; ; ; ; ;15;15
431720;4317203308019;0;255;238;291;388;24/09/2020;4317202;43;4;Santa Rosa;68587;60366;8221;Médio;489,798; ;2;31.08.2021;8/31/2021;1;1;4; ;1; ; ; ; ; ; ; ; ; ;1;2;4;9;1; ; ;1; ; ; ; ;15;15
431720;4317203308019;1;255;238;291;388;26/10/2017;4317202;43;4;Santa Rosa;68587;60366;8221;Médio;489,798; ;2;31.08.2021;8/31/2021;4;1;4; ;1; ; ; ; ; ; ; ; ; ;1;2;4;9;1; ; ;1; ; ; ; ;15;15
431720;4317203308019;1;257;237;291;388;19/07/2019;4317202;43;4;Santa Rosa;68587;60366;8221;Médio;489,798; ;2;31.08.2021;8/31/2021;4;2;4; ; ;1; ; ; ; ; ; ; ; ;1;2;4;9;1; ; ;1; ; ; ; ;15;15
431720;4317203308019;0;252;239;291;388;26/10/2017;4317202;43;4;Santa Rosa;68587;60366;8221;Médio;489,798; ;2;31.08.2021;8/31/2021;4;0;4;1; ; ; ; ; ; ; ; ; ; ;1;2;4;9;1; ; ;1; ; ; ; ;15;15
431720;4317203308019;0;257;237;291;388;13/05/2019;4317202;43;4;Santa Rosa;68587;60366;8221;Médio;489,798; ;2;31.08.2021;8/31/2021;4;2;4; ; ;1; ; ; ; ; ; ; ; ;1;2;4;9;1; ; ;1; ; ; ; ;15;15
431720;4317203308019;0;257;275;291;388;27/09/2021;4317202;43;4;Santa Rosa;68587;60366;8221;Médio;489,798; ;2;31.08.2021;8/31/2021;4;2;4; ; ;1;1; ; ; ; ; ; ; ;1;2;4;9;1; ; ;1; ; ; ; ;15;15
431720;4317203308019;0;257;235;291;388;26/10/2017;4317202;43;4;Santa Rosa;68587;60366;8221;Médio;489,798; ;2;31.08.2021;8/31/2021;3;2;4; ; ;1; ; ; ; ; ; ; ; ;1;2;4;9;1; ; ;1; ; ; ; ;15;15
431720;4317203308019;0;257;281;291;388;03/07/2020;4317202;43;4;Santa Rosa;68587;60366;8221;Médio;489,798; ;2;31.08.2021;8/31/2021;3;2;4; ; ;1; ; ; ; ; ; ; ; ;1;2;4;9;1; ; ;1; ; ; ; ;15;15
431720;4317203308019;0;257;237;291;388;31/03/2021;4317202;43;4;Santa Rosa;68587;60366;8221;Médio;489,798; ;2;31.08.2021;8/31/2021;4;2;4; ; ;1; ; ; ; ; ; ; ; ;1;2;4;9;1; ; ;1; ; ; ; ;15;15
431720;4317203308019;0;255;238;291;388;24/09/2020;4317202;43;4;Santa Rosa;68587;60366;8221;Médio;489,798; ;2;31.08.2021;8/31/2021;3;1;4; ;1; ; ; ; ; ; ; ; ; ;1;2;4;9;1; ; ;1; ; ; ; ;15;15
431720;4317203308019;0;253;239;291;388;20/05/2019;4317202;43;4;Santa Rosa;68587;60366;8221;Médio;489,798; ;2;31.08.2021;8/31/2021;3;0;4;1; ; ; ; ; ; ; ; ; ; ;1;2;4;9;1; ; ;1; ; ; ; ;15;15
431750;4317503306110;1;252;239;291;388;14/02/2020;4317509;43;4;Santo Ângelo;76275;71804;4471;Médio;680,498; ;2;31.08.2021;8/31/2021;2;0;4;1; ; ; ; ; ; ; ; ; ; ;1;30;7;3;2; ; ; ; ; ; ; ;40;40
431750;4317503306110;0;255;238;291;388;25/11/2016;4317509;43;4;Santo Ângelo;76275;71804;4471;Médio;680,498; ;2;31.08.2021;8/31/2021;2;1;4; ;1; ; ; ; ; ; ; ; ; ;1;30;7;3;2; ; ; ; ; ; ; ;40;40
431750;4317503306110;1;253;239;291;388;25/11/2016;4317509;43;4;Santo Ângelo;76275;71804;4471;Médio;680,498; ;2;31.08.2021;8/31/2021;2;0;4;1; ; ; ; ; ; ; ; ; ; ;1;30;7;3;2; ; ; ; ; ; ; ;40;40
431750;4317503306110;1;252;239;291;388;23/09/2016;4317509;43;4;Santo Ângelo;76275;71804;4471;Médio;680,498; ;2;31.08.2021;8/31/2021;3;0;4;1; ; ; ; ; ; ; ; ; ; ;1;30;7;3;2; ; ; ; ; ; ; ;40;40
431750;4317503306110;0;252;239;291;388;14/02/2020;4317509;43;4;Santo Ângelo;76275;71804;4471;Médio;680,498; ;2;31.08.2021;8/31/2021;3;0;4;1; ; ; ; ; ; ; ; ; ; ;1;30;7;3;2; ; ; ; ; ; ; ;40;40
431750;4317503306110;0;254;239;291;388;03/05/2017;4317509;43;4;Santo Ângelo;76275;71804;4471;Médio;680,498; ;2;31.08.2021;8/31/2021;1;0;4;1; ; ; ; ; ; ; ; ; ; ;1;30;7;3;2; ; ; ; ; ; ; ;40;40
431750;4317503306110;0;252;239;291;388;04/03/2020;4317509;43;4;Santo Ângelo;76275;71804;4471;Médio;680,498; ;2;31.08.2021;8/31/2021;2;0;4;1; ; ; ; ; ; ; ; ; ; ;1;30;7;3;2; ; ; ; ; ; ; ;40;40
431750;4317503306110;1;253;239;291;388;25/07/2017;4317509;43;4;Santo Ângelo;76275;71804;4471;Médio;680,498; ;2;31.08.2021;8/31/2021;2;0;4;1; ; ; ; ; ; ; ; ; ; ;1;30;7;3;2; ; ; ; ; ; ; ;40;40
431750;4317503306110;0;252;239;291;388;23/09/2016;4317509;43;4;Santo Ângelo;76275;71804;4471;Médio;680,498; ;2;31.08.2021;8/31/2021;2;0;4;1; ; ; ; ; ; ; ; ; ; ;1;30;7;3;2; ; ; ; ; ; ; ;40;40
431750;4317503306110;0;252;239;291;388;25/07/2017;4317509;43;4;Santo Ângelo;76275;71804;4471;Médio;680,498; ;2;31.08.2021;8/31/2021;2;0;4;1; ; ; ; ; ; ; ; ; ; ;1;30;7;3;2; ; ; ; ; ; ; ;40;40
431750;4317503306110;0;254;239;291;388;13/11/2020;4317509;43;4;Santo Ângelo;76275;71804;4471;Médio;680,498; ;2;31.08.2021;8/31/2021;1;0;4;1; ; ; ; ; ; ; ; ; ; ;1;30;7;3;2; ; ; ; ; ; ; ;40;40
431750;4317503306110;1;254;239;291;388;28/07/2020;4317509;43;4;Santo Ângelo;76275;71804;4471;Médio;680,498; ;2;31.08.2021;8/31/2021;3;0;4;1; ; ; ; ; ; ; ; ; ; ;1;30;7;3;2; ; ; ; ; ; ; ;40;40
431750;4317503306110;1;256;239;291;388;20/07/2017;4317509;43;4;Santo Ângelo;76275;71804;4471;Médio;680,498; ;2;31.08.2021;8/31/2021;4;1;4; ;1; ; ; ; ; ; ; ; ; ;1;30;7;3;2; ; ; ; ; ; ; ;40;40
431750;4317503306110;1;252;238;291;388;01/11/2017;4317509;43;4;Santo Ângelo;76275;71804;4471;Médio;680,498; ;2;31.08.2021;8/31/2021;4;0;4;1; ; ; ; ; ; ; ; ; ; ;1;30;7;3;2; ; ; ; ; ; ; ;40;40
431750;4317503306110;0;254;239;291;388;24/10/2019;4317509;43;4;Santo Ângelo;76275;71804;4471;Médio;680,498; ;2;31.08.2021;8/31/2021;3;0;4;1; ; ; ; ; ; ; ; ; ; ;1;30;7;3;2; ; ; ; ; ; ; ;40;40
431750;4317503306110;1;252;239;291;388;07/06/2017;4317509;43;4;Santo Ângelo;76275;71804;4471;Médio;680,498; ;2;31.08.2021;8/31/2021;4;0;4;1; ; ; ; ; ; ; ; ; ; ;1;30;7;3;2; ; ; ; ; ; ; ;40;40
431750;4317503306110;0;257;237;291;388;07/06/2017;4317509;43;4;Santo Ângelo;76275;71804;4471;Médio;680,498; ;2;31.08.2021;8/31/2021;4;2;4; ; ;1; ; ; ; ; ; ; ; ;1;30;7;3;2; ; ; ; ; ; ; ;40;40
431750;4317503306110;1;252;239;291;388;06/11/1963;4317509;43;4;Santo Ângelo;76275;71804;4471;Médio;680,498; ;2;31.08.2021;8/31/2021;4;0;4;1; ; ; ; ; ; ; ; ; ; ;1;30;7;3;2; ; ; ; ; ; ; ;40;40
431750;4317503306110;0;254;239;291;388;28/07/2020;4317509;43;4;Santo Ângelo;76275;71804;4471;Médio;680,498; ;2;31.08.2021;8/31/2021;2;0;4;1; ; ; ; ; ; ; ; ; ; ;1;30;7;3;2; ; ; ; ; ; ; ;40;40
431750;4317503306110;1;252;239;291;388;25/10/2018;4317509;43;4;Santo Ângelo;76275;71804;4471;Médio;680,498; ;2;31.08.2021;8/31/2021;3;0;4;1; ; ; ; ; ; ; ; ; ; ;1;30;7;3;2; ; ; ; ; ; ; ;40;40
431750;4317503306110;1;256;239;291;388;08/08/2018;4317509;43;4;Santo Ângelo;76275;71804;4471;Médio;680,498; ;2;31.08.2021;8/31/2021;3;1;4; ;1; ; ; ; ; ; ; ; ; ;1;30;7;3;2; ; ; ; ; ; ; ;40;40
431750;4317503306110;0;257;275;291;388;20/07/2017;4317509;43;4;Santo Ângelo;76275;71804;4471;Médio;680,498; ;2;31.08.2021;8/31/2021;4;2;4; ; ;1;1; ; ; ; ; ; ; ;1;30;7;3;2; ; ; ; ; ; ; ;40;40
431750;4317503306110;1;254;239;291;388;24/10/2019;4317509;43;4;Santo Ângelo;76275;71804;4471;Médio;680,498; ;2;31.08.2021;8/31/2021;3;0;4;1; ; ; ; ; ; ; ; ; ; ;1;30;7;3;2; ; ; ; ; ; ; ;40;40
431750;4317503306110;1;253;239;291;388;16/08/2017;4317509;43;4;Santo Ângelo;76275;71804;4471;Médio;680,498; ;2;31.08.2021;8/31/2021;4;0;4;1; ; ; ; ; ; ; ; ; ; ;1;30;7;3;2; ; ; ; ; ; ; ;40;40
431750;4317503306110;0;253;239;291;388;16/08/2017;4317509;43;4;Santo Ângelo;76275;71804;4471;Médio;680,498; ;2;31.08.2021;8/31/2021;3;0;4;1; ; ; ; ; ; ; ; ; ; ;1;30;7;3;2; ; ; ; ; ; ; ;40;40
431750;4317503306110;0;255;239;291;388;16/09/2019;4317509;43;4;Santo Ângelo;76275;71804;4471;Médio;680,498; ;2;31.08.2021;8/31/2021;3;1;4; ;1; ; ; ; ; ; ; ; ; ;1;30;7;3;2; ; ; ; ; ; ; ;40;40
431750;4317503306110;1;254;239;291;388;22/07/2019;4317509;43;4;Santo Ângelo;76275;71804;4471;Médio;680,498; ;2;31.08.2021;8/31/2021;4;0;4;1; ; ; ; ; ; ; ; ; ; ;1;30;7;3;2; ; ; ; ; ; ; ;40;40
431750;4317503306110;1;252;239;291;388;04/03/2020;4317509;43;4;Santo Ângelo;76275;71804;4471;Médio;680,498; ;2;31.08.2021;8/31/2021;2;0;4;1; ; ; ; ; ; ; ; ; ; ;1;30;7;3;2; ; ; ; ; ; ; ;40;40
431750;4317503306110;0;253;239;291;388;29/01/2019;4317509;43;4;Santo Ângelo;76275;71804;4471;Médio;680,498; ;2;31.08.2021;8/31/2021;4;0;4;1; ; ; ; ; ; ; ; ; ; ;1;30;7;3;2; ; ; ; ; ; ; ;40;40
431750;4317503306110;0;254;239;291;388;22/11/2016;4317509;43;4;Santo Ângelo;76275;71804;4471;Médio;680,498; ;2;31.08.2021;8/31/2021;3;0;4;1; ; ; ; ; ; ; ; ; ; ;1;30;7;3;2; ; ; ; ; ; ; ;40;40
431750;4317503306110;1;252;239;291;388;17/08/1974;4317509;43;4;Santo Ângelo;76275;71804;4471;Médio;680,498; ;2;31.08.2021;8/31/2021;3;0;4;1; ; ; ; ; ; ; ; ; ; ;1;30;7;3;2; ; ; ; ; ; ; ;40;40
431750;4317503306110;1;253;239;291;388;03/05/2017;4317509;43;4;Santo Ângelo;76275;71804;4471;Médio;680,498; ;2;31.08.2021;8/31/2021;4;0;4;1; ; ; ; ; ; ; ; ; ; ;1;30;7;3;2; ; ; ; ; ; ; ;40;40
431750;4317503306110;0;258;275;291;388;08/08/2018;4317509;43;4;Santo Ângelo;76275;71804;4471;Médio;680,498; ;2;31.08.2021;8/31/2021;3;2;4; ; ;1;1; ; ; ; ; ; ; ;1;30;7;3;2; ; ; ; ; ; ; ;40;40
431750;4317503306110;0;254;239;291;388;22/07/2019;4317509;43;4;Santo Ângelo;76275;71804;4471;Médio;680,498; ;2;31.08.2021;8/31/2021;3;0;4;1; ; ; ; ; ; ; ; ; ; ;1;30;7;3;2; ; ; ; ; ; ; ;40;40
431750;4317503306110;0;255;238;291;388;02/11/2019;4317509;43;4;Santo Ângelo;76275;71804;4471;Médio;680,498; ;2;31.08.2021;8/31/2021;3;1;4; ;1; ; ; ; ; ; ; ; ; ;1;30;7;3;2; ; ; ; ; ; ; ;40;40
431750;4317503306110;0;255;238;291;388;01/11/2017;4317509;43;4;Santo Ângelo;76275;71804;4471;Médio;680,498; ;2;31.08.2021;8/31/2021;3;1;4; ;1; ; ; ; ; ; ; ; ; ;1;30;7;3;2; ; ; ; ; ; ; ;40;40
431750;4317503306110;0;252;239;291;388;21/04/2019;4317509;43;4;Santo Ângelo;76275;71804;4471;Médio;680,498; ;2;31.08.2021;8/31/2021;4;0;4;1; ; ; ; ; ; ; ; ; ; ;1;30;7;3;2; ; ; ; ; ; ; ;40;40
431750;4317503306110;0;254;239;291;388;28/08/2020;4317509;43;4;Santo Ângelo;76275;71804;4471;Médio;680,498; ;2;31.08.2021;8/31/2021;4;0;4;1; ; ; ; ; ; ; ; ; ; ;1;30;7;3;2; ; ; ; ; ; ; ;40;40
431750;4317503306110;0;256;238;291;388;14/08/2018;4317509;43;4;Santo Ângelo;76275;71804;4471;Médio;680,498; ;2;31.08.2021;8/31/2021;3;1;4; ;1; ; ; ; ; ; ; ; ; ;1;30;7;3;2; ; ; ; ; ; ; ;40;40
431750;4317503306110;1;253;239;291;388;14/08/2018;4317509;43;4;Santo Ângelo;76275;71804;4471;Médio;680,498; ;2;31.08.2021;8/31/2021;3;0;4;1; ; ; ; ; ; ; ; ; ; ;1;30;7;3;2; ; ; ; ; ; ; ;40;40
431915;4319153310017;0;257;237;291;388;16/05/2019;4319158;43;4;São Miguel das Missões;7421;3727;3694;Pequeno I;1229,62; ;2;31.08.2021;8/31/2021;5;2;4; ; ;1; ; ; ; ; ; ; ; ;1;2; ;2; ; ; ; ; ; ; ; ;4;4
431915;4319153310017;1;252;239;291;388;16/05/2019;4319158;43;4;São Miguel das Missões;7421;3727;3694;Pequeno I;1229,62; ;2;31.08.2021;8/31/2021;5;0;4;1; ; ; ; ; ; ; ; ; ; ;1;2; ;2; ; ; ; ; ; ; ; ;4;4
431915;4319153310017;0;258;237;291;388;03/07/2019;4319158;43;4;São Miguel das Missões;7421;3727;3694;Pequeno I;1229,62; ;2;31.08.2021;8/31/2021;4;2;4; ; ;1; ; ; ; ; ; ; ; ;1;2; ;2; ; ; ; ; ; ; ; ;4;4
431915;4319153310017;0;253;239;291;388;30/06/2020;4319158;43;4;São Miguel das Missões;7421;3727;3694;Pequeno I;1229,62; ;2;31.08.2021;8/31/2021;5;0;4;1; ; ; ; ; ; ; ; ; ; ;1;2; ;2; ; ; ; ; ; ; ; ;4;4
432000;4320003310364;0;256;238;291;388;17/09/2018;4320008;43;4;Sapucaia do Sul;130957;130469;488;Grande;58,309; ;2;31.08.2021;8/31/2021;2;1;4; ;1; ; ; ; ; ; ; ; ; ;1;3;6;2; ; ; ; ; ; ; ; ;11;11
432000;4320003310364;0;256;238;291;388;24/06/2019;4320008;43;4;Sapucaia do Sul;130957;130469;488;Grande;58,309; ;2;31.08.2021;8/31/2021;2;1;4; ;1; ; ; ; ; ; ; ; ; ;1;3;6;2; ; ; ; ; ; ; ; ;11;11
432000;4320003310364;0;255;238;291;388;28/02/2019;4320008;43;4;Sapucaia do Sul;130957;130469;488;Grande;58,309; ;2;31.08.2021;8/31/2021;1;1;4; ;1; ; ; ; ; ; ; ; ; ;1;3;6;2; ; ; ; ; ; ; ; ;11;11
432000;4320003310364;0;255;238;291;388;07/03/2019;4320008;43;4;Sapucaia do Sul;130957;130469;488;Grande;58,309; ;2;31.08.2021;8/31/2021;4;1;4; ;1; ; ; ; ; ; ; ; ; ;1;3;6;2; ; ; ; ; ; ; ; ;11;11
432000;4320003310364;0;252;239;291;388;17/09/2018;4320008;43;4;Sapucaia do Sul;130957;130469;488;Grande;58,309; ;2;31.08.2021;8/31/2021;3;0;4;1; ; ; ; ; ; ; ; ; ; ;1;3;6;2; ; ; ; ; ; ; ; ;11;11
432000;4320003310364;0;254;239;291;388;01/10/2019;4320008;43;4;Sapucaia do Sul;130957;130469;488;Grande;58,309; ;2;31.08.2021;8/31/2021;3;0;4;1; ; ; ; ; ; ; ; ; ; ;1;3;6;2; ; ; ; ; ; ; ; ;11;11
432000;4320003310364;1;256;238;291;388;07/03/2019;4320008;43;4;Sapucaia do Sul;130957;130469;488;Grande;58,309; ;2;31.08.2021;8/31/2021;2;1;4; ;1; ; ; ; ; ; ; ; ; ;1;3;6;2; ; ; ; ; ; ; ; ;11;11
432000;4320003310364;0;253;239;291;388;17/09/2018;4320008;43;4;Sapucaia do Sul;130957;130469;488;Grande;58,309; ;2;31.08.2021;8/31/2021;3;0;4;1; ; ; ; ; ; ; ; ; ; ;1;3;6;2; ; ; ; ; ; ; ; ;11;11
432000;4320003310364;0;257;236;291;388;17/09/2018;4320008;43;4;Sapucaia do Sul;130957;130469;488;Grande;58,309; ;2;31.08.2021;8/31/2021;3;2;4; ; ;1; ; ; ; ; ; ; ; ;1;3;6;2; ; ; ; ; ; ; ; ;11;11
432000;4320003310364;0;256;237;291;388;17/09/2019;4320008;43;4;Sapucaia do Sul;130957;130469;488;Grande;58,309; ;2;31.08.2021;8/31/2021;2;1;4; ;1; ; ; ; ; ; ; ; ; ;1;3;6;2; ; ; ; ; ; ; ; ;11;11
432000;4320003310364;0;257;237;291;388;21/09/2018;4320008;43;4;Sapucaia do Sul;130957;130469;488;Grande;58,309; ;2;31.08.2021;8/31/2021;2;2;4; ; ;1; ; ; ; ; ; ; ; ;1;3;6;2; ; ; ; ; ; ; ; ;11;11
432100;4321003308666;0;258;237;292;388;11/09/2019;4321006;43;4;Tapera;10448;8820;1628;Pequeno I;179,662; ;2;31.08.2021;8/31/2021;3;2;3; ; ;1; ; ; ; ; ; ; ;1; ; ; ;1; ; ; ; ; ; ; ;1; ;1
500025;5000253306149;0;255;239;142;388;01/06/2012;5000252;50;5;Alcinópolis;4569;3136;1433;Pequeno I;4399,681; ;2;31.08.2021;8/31/2021;4;1;4; ;1; ; ; ; ; ; ; ; ; ;1; ;1; ; ; ; ; ; ; ; ; ;1;1
500190;5001903308842;0;256;239;291;388;12/12/2019;5001904;50;5;Bataguassu;19839;15239;4600;Pequeno I;2417,599; ;2;31.08.2021;8/31/2021;2;1;4; ;1; ; ; ; ; ; ; ; ; ;1;3;4; ; ; ; ; ; ; ; ; ;7;7
500190;5001903308842;0;255;239;291;388;28/08/2020;5001904;50;5;Bataguassu;19839;15239;4600;Pequeno I;2417,599; ;2;31.08.2021;8/31/2021;2;1;4; ;1; ; ; ; ; ; ; ; ; ;1;3;4; ; ; ; ; ; ; ; ; ;7;7
500190;5001903308842;0;255;239;291;388;15/04/2019;5001904;50;5;Bataguassu;19839;15239;4600;Pequeno I;2417,599; ;2;31.08.2021;8/31/2021;1;1;4; ;1; ; ; ; ; ; ; ; ; ;1;3;4; ; ; ; ; ; ; ; ; ;7;7
500190;5001903308842;0;252;239;291;388;04/07/2018;5001904;50;5;Bataguassu;19839;15239;4600;Pequeno I;2417,599; ;2;31.08.2021;8/31/2021;1;0;4;1; ; ; ; ; ; ; ; ; ; ;1;3;4; ; ; ; ; ; ; ; ; ;7;7
500190;5001903308842;0;256;239;142;388;22/04/2021;5001904;50;5;Bataguassu;19839;15239;4600;Pequeno I;2417,599; ;2;31.08.2021;8/31/2021;3;1;4; ;1; ; ; ; ; ; ; ; ; ;1;3;4; ; ; ; ; ; ; ; ; ;7;7
500190;5001903308842;0;252;239;142;388;22/04/2021;5001904;50;5;Bataguassu;19839;15239;4600;Pequeno I;2417,599; ;2;31.08.2021;8/31/2021;4;0;4;1; ; ; ; ; ; ; ; ; ; ;1;3;4; ; ; ; ; ; ; ; ; ;7;7
500190;5001903308842;0;254;239;291;388;09/10/2019;5001904;50;5;Bataguassu;19839;15239;4600;Pequeno I;2417,599; ;2;31.08.2021;8/31/2021;3;0;4;1; ; ; ; ; ; ; ; ; ; ;1;3;4; ; ; ; ; ; ; ; ; ;7;7
500260;5002603306014;0;257;237;142;388;01/01/2017;5002605;50;5;Camapuã;13625;9797;3828;Pequeno I;6229,615; ;2;31.08.2021;8/31/2021;4;2;4; ; ;1; ; ; ; ; ; ; ; ;1;1; ;1; ; ; ; ; ; ; ; ;2;2
500260;5002603306014;0;252;239;266;388;13/09/2018;5002605;50;5;Camapuã;13625;9797;3828;Pequeno I;6229,615; ;2;31.08.2021;8/31/2021;3;0;4;1; ; ; ; ; ; ; ; ; ; ;1;1; ;1; ; ; ; ; ; ; ; ;2;2
500270;5002703309548;1;255;238;291;388;04/05/2020;5002704;50;5;Campo Grande;786797;776242;10555;Grande;8092,951; ;2;31.08.2021;8/31/2021;4;1;4; ;1; ; ; ; ; ; ; ; ; ;1;1;2; ; ; ; ; ; ; ; ; ;3;3
500270;5002703309548;0;255;239;291;388;30/04/2019;5002704;50;5;Campo Grande;786797;776242;10555;Grande;8092,951; ;2;31.08.2021;8/31/2021;4;1;4; ;1; ; ; ; ; ; ; ; ; ;1;1;2; ; ; ; ; ; ; ; ; ;3;3
500270;5002703309548;1;252;239;291;388;30/05/2018;5002704;50;5;Campo Grande;786797;776242;10555;Grande;8092,951; ;2;31.08.2021;8/31/2021;4;0;4;1; ; ; ; ; ; ; ; ; ; ;1;1;2; ; ; ; ; ; ; ; ; ;3;3
500330;5003303309140;0;252;239;291;388;06/12/2018;5003306;50;5;Coxim;32159;29145;3014;Pequeno II;6409,224; ;2;31.08.2021;8/31/2021;4;0;4;1; ; ; ; ; ; ; ; ; ; ;1;3;3; ; ; ; ; ; ; ; ; ;6;6
500330;5003303309140;0;255;239;142;388;05/08/2020;5003306;50;5;Coxim;32159;29145;3014;Pequeno II;6409,224; ;2;31.08.2021;8/31/2021;2;1;4; ;1; ; ; ; ; ; ; ; ; ;1;3;3; ; ; ; ; ; ; ; ; ;6;6
500330;5003303309140;0;252;239;142;388;25/05/2020;5003306;50;5;Coxim;32159;29145;3014;Pequeno II;6409,224; ;2;31.08.2021;8/31/2021;4;0;4;1; ; ; ; ; ; ; ; ; ; ;1;3;3; ; ; ; ; ; ; ; ; ;6;6
500330;5003303309140;0;255;239;142;388;18/11/2020;5003306;50;5;Coxim;32159;29145;3014;Pequeno II;6409,224; ;2;31.08.2021;8/31/2021;4;1;4; ;1; ; ; ; ; ; ; ; ; ;1;3;3; ; ; ; ; ; ; ; ; ;6;6
500330;5003303309140;0;252;239;291;388;06/12/2018;5003306;50;5;Coxim;32159;29145;3014;Pequeno II;6409,224; ;2;31.08.2021;8/31/2021;3;0;4;1; ; ; ; ; ; ; ; ; ; ;1;3;3; ; ; ; ; ; ; ; ; ;6;6
