IBGE;NU_IDENTIFICADOR;q40_3;q40_9;q40_10;q40_11;q40_12;q40_13;q40_14;IBGE7;UF;Regiao;Município;Pop_total_2010;Pop_Urbana2010;Pop_Rural2010;Porte_pop2010;areaKm2;Q_incompleto;Estadual;DataCenso;DataCenso_2021;d40_2_Faixas_etarias;d40_9;d40_11;d40_9bin1;d40_9bin2;d40_9bin3;d40_10bin1;d40_10bin2;d40_10bin3;d40_10bin4;d40_10bin5;d40_11bin1;d40_11bin2;d40_11bin3;d40_11bin4;d40_9bin1_sum;d40_9bin2_sum;d40_9bin3_sum;d40_10bin1_sum;d40_10bin2_sum;d40_10bin3_sum;d40_10bin4_sum;d40_10bin5_sum;d40_11bin1_sum;d40_11bin2_sum;d40_11bin3_sum;d40_11bin4_sum;nu_trabalhadores
420880;4208803306291;0;257;274;138;21;18;01/11/2017;4208807;42;4;Jaguaruna;17290;13198;4092;Pequeno I;328,347; ;2;31.08.2021;8/31/2021;3;2;1; ; ;1; ; ; ; ;1;1; ; ; ; ; ;2; ;1; ; ;1;1; ; ;1;2
420890;4208903306016;1;257;274;138;218;20;13/09/2021;4208906;42;4;Jaraguá do Sul;143123;132800;10323;Grande;529,447; ;2;31.08.2021;8/31/2021;3;2;1; ; ;1; ; ; ; ;1;1; ; ; ; ; ;3;1;1; ; ;1;3; ; ; ;3
420890;4208903306016;0;258;275;138;21;272;01/03/2016;4208906;42;4;Jaraguá do Sul;143123;132800;10323;Grande;529,447; ;2;31.08.2021;8/31/2021;4;2;1; ; ;1;1; ; ; ; ;1; ; ; ; ; ;3;1;1; ; ;1;3; ; ; ;3
420890;4208903306016;0;258;273;138;218;18;01/01/2021;4208906;42;4;Jaraguá do Sul;143123;132800;10323;Grande;529,447; ;2;31.08.2021;8/31/2021;4;2;1; ; ;1; ;1; ; ; ;1; ; ; ; ; ;3;1;1; ; ;1;3; ; ; ;3
420910;4209103305956;0;258;273;138;218;272;09/08/2021;4209102;42;4;Joinville;515288;497850;17438;Grande;1126,106; ;2;31.08.2021;8/31/2021;2;2;1; ; ;1; ;1; ; ; ;1; ; ; ;1;1;6; ;3; ; ;2;7; ; ;1;8
420910;4209103305956;0;255;238;138;216;272;23/10/2019;4209102;42;4;Joinville;515288;497850;17438;Grande;1126,106; ;2;31.08.2021;8/31/2021;2;1;1; ;1; ; ; ; ; ; ;1; ; ; ;1;1;6; ;3; ; ;2;7; ; ;1;8
420910;4209103305956;0;258;273;138;21;18;06/07/2021;4209102;42;4;Joinville;515288;497850;17438;Grande;1126,106; ;2;31.08.2021;8/31/2021;2;2;1; ; ;1; ;1; ; ; ;1; ; ; ;1;1;6; ;3; ; ;2;7; ; ;1;8
420910;4209103305956;0;252;239;293;220;263;23/02/2017;4209102;42;4;Joinville;515288;497850;17438;Grande;1126,106; ;2;31.08.2021;8/31/2021;3;0;4;1; ; ; ; ; ; ; ; ; ; ;1;1;1;6; ;3; ; ;2;7; ; ;1;8
420910;4209103305956;0;258;238;138;216;272;09/12/2013;4209102;42;4;Joinville;515288;497850;17438;Grande;1126,106; ;2;31.08.2021;8/31/2021;4;2;1; ; ;1; ; ; ; ; ;1; ; ; ;1;1;6; ;3; ; ;2;7; ; ;1;8
420910;4209103305956;0;257;274;138;218;272;20/05/2021;4209102;42;4;Joinville;515288;497850;17438;Grande;1126,106; ;2;31.08.2021;8/31/2021;3;2;1; ; ;1; ; ; ; ;1;1; ; ; ;1;1;6; ;3; ; ;2;7; ; ;1;8
420910;4209103305956;0;257;273;138;218;272;01/03/2021;4209102;42;4;Joinville;515288;497850;17438;Grande;1126,106; ;2;31.08.2021;8/31/2021;3;2;1; ; ;1; ;1; ; ; ;1; ; ; ;1;1;6; ;3; ; ;2;7; ; ;1;8
420910;4209103305956;0;257;274;138;218;272;08/03/2019;4209102;42;4;Joinville;515288;497850;17438;Grande;1126,106; ;2;31.08.2021;8/31/2021;3;2;1; ; ;1; ; ; ; ;1;1; ; ; ;1;1;6; ;3; ; ;2;7; ; ;1;8
420917;4209173306131;0;257;419;292;21;20;04/01/2021;4209177;42;4;Jupiá;2148;1044;1104;Pequeno I;92,055; ;2;31.08.2021;8/31/2021;2;2;3; ; ;1; ; ; ; ; ; ; ;1; ; ; ;2; ;1; ; ; ;1; ;1; ;2
420917;4209173306131;0;258;273;138;218;262;06/03/2006;4209177;42;4;Jupiá;2148;1044;1104;Pequeno I;92,055; ;2;31.08.2021;8/31/2021;3;2;1; ; ;1; ;1; ; ; ;1; ; ; ; ; ;2; ;1; ; ; ;1; ;1; ;2
420945;4209453309128;0;257;273;138;21;263;27/06/2017;4209458;42;4;Lajeado Grande;1490;648;842;Pequeno I;65,284; ;2;31.08.2021;8/31/2021;3;2;1; ; ;1; ;1; ; ; ;1; ; ; ; ; ;1; ;1; ; ; ;1; ; ; ;1
420960;4209603307969;0;255;238;138;218;20;22/07/2021;4209607;42;4;Lauro Muller;14367;11106;3261;Pequeno I;270,781; ;2;31.08.2021;8/31/2021;2;1;1; ;1; ; ; ; ; ; ;1; ; ; ; ;1;1; ;1; ; ; ;2; ; ; ;2
420960;4209603307969;0;257;273;138;21;18;01/01/2014;4209607;42;4;Lauro Muller;14367;11106;3261;Pequeno I;270,781; ;2;31.08.2021;8/31/2021;4;2;1; ; ;1; ;1; ; ; ;1; ; ; ; ;1;1; ;1; ; ; ;2; ; ; ;2
421050;4210503304629;0;257;273;138;218;18;01/01/2013;4210506;42;4;Maravilha;22101;18087;4014;Pequeno II;171,284; ;2;31.08.2021;8/31/2021;3;2;1; ; ;1; ;1; ; ; ;1; ; ; ; ; ;2; ;1; ; ;1;1; ; ;1;2
421050;4210503304629;0;257;274;266;218;272;19/04/2021;4210506;42;4;Maravilha;22101;18087;4014;Pequeno II;171,284; ;2;31.08.2021;8/31/2021;2;2;4; ; ;1; ; ; ; ;1; ; ; ;1; ; ;2; ;1; ; ;1;1; ; ;1;2
421090;4210903306044;0;258;273;138;21;262;01/03/2021;4210902;42;4;Modelo;4045;2692;1353;Pequeno I;91,106; ;2;31.08.2021;8/31/2021;3;2;1; ; ;1; ;1; ; ; ;1; ; ; ; ; ;2; ;1; ; ;1;2; ; ; ;2
421090;4210903306044;0;257;274;138;217;262;02/03/2021;4210902;42;4;Modelo;4045;2692;1353;Pequeno I;91,106; ;2;31.08.2021;8/31/2021;3;2;1; ; ;1; ; ; ; ;1;1; ; ; ; ; ;2; ;1; ; ;1;2; ; ; ;2
421140;4211403307569;0;258;273;138;218;20;02/05/2002;4211405;42;4;Nova Erechim;4275;3211;1064;Pequeno I;64,892; ;2;31.08.2021;8/31/2021;3;2;1; ; ;1; ;1; ; ; ;1; ; ; ; ; ;1; ;1; ; ; ;1; ; ; ;1
421145;4211453306745;0;257;274;138;218;272;04/06/2018;4211454;42;4;Nova Itaberaba;4267;1530;2737;Pequeno I;137,547; ;2;31.08.2021;8/31/2021;2;2;1; ; ;1; ; ; ; ;1;1; ; ; ; ; ;1; ; ; ; ;1;1; ; ; ;1
421165;4211653306175;0;257;273;266;218;18;01/01/2019;4211652;42;4;Novo Horizonte;2750;921;1829;Pequeno I;151,852; ;2;31.08.2021;8/31/2021;2;2;4; ; ;1; ;1; ; ; ; ; ; ;1; ; ;3; ;1; ; ;2; ; ; ;3;3
421165;4211653306175;0;257;274;266;21;262;25/02/2019;4211652;42;4;Novo Horizonte;2750;921;1829;Pequeno I;151,852; ;2;31.08.2021;8/31/2021;2;2;4; ; ;1; ; ; ; ;1; ; ; ;1; ; ;3; ;1; ; ;2; ; ; ;3;3
421165;4211653306175;0;257;274;266;218;20;06/05/2019;4211652;42;4;Novo Horizonte;2750;921;1829;Pequeno I;151,852; ;2;31.08.2021;8/31/2021;1;2;4; ; ;1; ; ; ; ;1; ; ; ;1; ; ;3; ;1; ; ;2; ; ; ;3;3
421187;4211873308876;0;258;273;362;218;272;01/01/2018;4211876;42;4;Paial;1763;336;1427;Pequeno I;85,757; ;2;31.08.2021;8/31/2021;2;2;4; ; ;1; ;1; ; ; ; ; ; ;1; ; ;2; ;1; ; ;1;1; ; ;1;2
421187;4211873308876;0;258;274;138;218;262;04/08/2010;4211876;42;4;Paial;1763;336;1427;Pequeno I;85,757; ;2;31.08.2021;8/31/2021;3;2;1; ; ;1; ; ; ; ;1;1; ; ; ; ; ;2; ;1; ; ;1;1; ; ;1;2
421190;4211903306715;0;258;274;138;218;18;02/06/2016;4211900;42;4;Palhoça;137334;135311;2023;Grande;395,133; ;2;31.08.2021;8/31/2021;2;2;1; ; ;1; ; ; ; ;1;1; ; ; ; ; ;4;1;2; ; ;1;4; ; ; ;4
421190;4211903306715;0;258;275;138;218;18;09/07/2020;4211900;42;4;Palhoça;137334;135311;2023;Grande;395,133; ;2;31.08.2021;8/31/2021;3;2;1; ; ;1;1; ; ; ; ;1; ; ; ; ; ;4;1;2; ; ;1;4; ; ; ;4
421190;4211903306715;0;258;273;138;21;18;03/10/2016;4211900;42;4;Palhoça;137334;135311;2023;Grande;395,133; ;2;31.08.2021;8/31/2021;1;2;1; ; ;1; ;1; ; ; ;1; ; ; ; ; ;4;1;2; ; ;1;4; ; ; ;4
421190;4211903306715;1;260;273;138;218;18;15/07/2019;4211900;42;4;Palhoça;137334;135311;2023;Grande;395,133; ;2;31.08.2021;8/31/2021;2;2;1; ; ;1; ;1; ; ; ;1; ; ; ; ; ;4;1;2; ; ;1;4; ; ; ;4
421210;4212103305937;0;257;273;138;21;18;25/02/2019;4212106;42;4;Palmitos;16020;9871;6149;Pequeno I;352,504; ;2;31.08.2021;8/31/2021;2;2;1; ; ;1; ;1; ; ; ;1; ; ; ; ; ;2; ;1; ; ;1;1; ; ;1;2
421210;4212103305937;0;258;274;266;218;272;04/10/2021;4212106;42;4;Palmitos;16020;9871;6149;Pequeno I;352,504; ;2;31.08.2021;8/31/2021;1;2;4; ; ;1; ; ; ; ;1; ; ; ;1; ; ;2; ;1; ; ;1;1; ; ;1;2
421223;4212233307627;0;257;273;138;21;20;01/04/2019;4212239;42;4;Paraíso;4080;1451;2629;Pequeno I;181,843; ;2;31.08.2021;8/31/2021;3;2;1; ; ;1; ;1; ; ; ;1; ; ; ; ; ;2; ;1; ; ;1;2; ; ; ;2
421223;4212233307627;0;257;274;138;218;272;18/09/2017;4212239;42;4;Paraíso;4080;1451;2629;Pequeno I;181,843; ;2;31.08.2021;8/31/2021;2;2;1; ; ;1; ; ; ; ;1;1; ; ; ; ; ;2; ;1; ; ;1;2; ; ; ;2
421260;4212603305992;0;258;235;138;218;20;10/11/2016;4212601;42;4;Peritiba;2988;1481;1507;Pequeno I;95,842; ;2;31.08.2021;8/31/2021;2;2;1; ; ;1; ; ; ; ; ;1; ; ; ; ; ;5;1;1; ; ;1;5; ; ; ;5
421260;4212603305992;0;257;273;138;218;272;20/10/2015;4212601;42;4;Peritiba;2988;1481;1507;Pequeno I;95,842; ;2;31.08.2021;8/31/2021;2;2;1; ; ;1; ;1; ; ; ;1; ; ; ; ; ;5;1;1; ; ;1;5; ; ; ;5
421260;4212603305992;0;257;274;138;21;20;18/04/2012;4212601;42;4;Peritiba;2988;1481;1507;Pequeno I;95,842; ;2;31.08.2021;8/31/2021;2;2;1; ; ;1; ; ; ; ;1;1; ; ; ; ; ;5;1;1; ; ;1;5; ; ; ;5
421260;4212603305992;0;257;281;138;218;20;10/11/2016;4212601;42;4;Peritiba;2988;1481;1507;Pequeno I;95,842; ;2;31.08.2021;8/31/2021;2;2;1; ; ;1; ; ; ; ; ;1; ; ; ; ; ;5;1;1; ; ;1;5; ; ; ;5
421260;4212603305992;0;257;275;138;218;20;18/04/2012;4212601;42;4;Peritiba;2988;1481;1507;Pequeno I;95,842; ;2;31.08.2021;8/31/2021;4;2;1; ; ;1;1; ; ; ; ;1; ; ; ; ; ;5;1;1; ; ;1;5; ; ; ;5
421265;4212653308900;0;257;273;292;218;18;12/08/2017;4212650;42;4;Pescaria Brava;0;0;0;Pequeno I;105,169; ;2;31.08.2021;8/31/2021;3;2;3; ; ;1; ;1; ; ; ; ; ;1; ; ; ;1; ;1; ; ; ; ; ;1; ;1
421290;4212903305925;0;257;274;138;21;272;01/03/2012;4212908;42;4;Pinhalzinho;16332;13615;2717;Pequeno I;128,159; ;2;31.08.2021;8/31/2021;3;2;1; ; ;1; ; ; ; ;1;1; ; ; ; ;2;2; ;1; ; ;1;3; ; ;1;4
421290;4212903305925;0;255;239;138;220;272;04/01/2021;4212908;42;4;Pinhalzinho;16332;13615;2717;Pequeno I;128,159; ;2;31.08.2021;8/31/2021;2;1;1; ;1; ; ; ; ; ; ;1; ; ; ; ;2;2; ;1; ; ;1;3; ; ;1;4
421290;4212903305925;0;258;273;138;218;272;02/04/2018;4212908;42;4;Pinhalzinho;16332;13615;2717;Pequeno I;128,159; ;2;31.08.2021;8/31/2021;2;2;1; ; ;1; ;1; ; ; ;1; ; ; ; ;2;2; ;1; ; ;1;3; ; ;1;4
421290;4212903305925;0;256;239;142;253;18;21/06/2021;4212908;42;4;Pinhalzinho;16332;13615;2717;Pequeno I;128,159; ;2;31.08.2021;8/31/2021;1;1;4; ;1; ; ; ; ; ; ; ; ; ;1; ;2;2; ;1; ; ;1;3; ; ;1;4
421320;4213203311867;1;258;274;138;21;20;02/09/2019;4213203;42;4;Pomerode;27759;23823;3936;Pequeno II;214,727; ;2;31.08.2021;8/31/2021;2;2;1; ; ;1; ; ; ; ;1;1; ; ; ; ; ;2; ;1; ; ;1;2; ; ; ;2
421320;4213203311867;0;257;273;138;218;20;09/08/2021;4213203;42;4;Pomerode;27759;23823;3936;Pequeno II;214,727; ;2;31.08.2021;8/31/2021;3;2;1; ; ;1; ;1; ; ; ;1; ; ; ; ; ;2; ;1; ; ;1;2; ; ; ;2
421350;4213503308606;0;258;273;138;218;20;03/07/2015;4213500;42;4;Porto Belo;16083;15167;916;Pequeno I;92,408; ;2;31.08.2021;8/31/2021;2;2;1; ; ;1; ;1; ; ; ;1; ; ; ; ; ;2; ;1; ; ;1;2; ; ; ;2
421350;4213503308606;0;257;274;138;218;272;05/09/2017;4213500;42;4;Porto Belo;16083;15167;916;Pequeno I;92,408; ;2;31.08.2021;8/31/2021;2;2;1; ; ;1; ; ; ; ;1;1; ; ; ; ; ;2; ;1; ; ;1;2; ; ; ;2
421390;4213903307533;0;257;274;138;218;20;13/09/2021;4213906;42;4;Presidente Castello Bran;1725;553;1172;Pequeno I;65,605; ;2;31.08.2021;8/31/2021;2;2;1; ; ;1; ; ; ; ;1;1; ; ; ; ; ;3; ;1; ; ;2;3; ; ; ;3
421390;4213903307533;0;257;273;138;218;272;13/09/2021;4213906;42;4;Presidente Castello Bran;1725;553;1172;Pequeno I;65,605; ;2;31.08.2021;8/31/2021;2;2;1; ; ;1; ;1; ; ; ;1; ; ; ; ; ;3; ;1; ; ;2;3; ; ; ;3
421390;4213903307533;0;257;274;138;218;272;13/09/2021;4213906;42;4;Presidente Castello Bran;1725;553;1172;Pequeno I;65,605; ;2;31.08.2021;8/31/2021;2;2;1; ; ;1; ; ; ; ;1;1; ; ; ; ; ;3; ;1; ; ;2;3; ; ; ;3
421400;4214003306741;0;257;273;138;21;18;01/02/2020;4214003;42;4;Presidente Getúlio;14887;10535;4352;Pequeno I;294,265; ;2;31.08.2021;8/31/2021;2;2;1; ; ;1; ;1; ; ; ;1; ; ; ; ; ;2; ;1; ; ;1;1; ; ;1;2
421400;4214003306741;0;257;274;266;218;272;21/01/2021;4214003;42;4;Presidente Getúlio;14887;10535;4352;Pequeno I;294,265; ;2;31.08.2021;8/31/2021;2;2;4; ; ;1; ; ; ; ;1; ; ; ;1; ; ;2; ;1; ; ;1;1; ; ;1;2
421415;4214153307595;0;257;273;138;218;20;04/11/2019;4214151;42;4;Princesa;2758;1004;1754;Pequeno I;86,18; ;2;31.08.2021;8/31/2021;2;2;1; ; ;1; ;1; ; ; ;1; ; ; ; ; ;2; ;1; ; ;1;2; ; ; ;2
421415;4214153307595;0;258;274;138;218;272;16/11/2019;4214151;42;4;Princesa;2758;1004;1754;Pequeno I;86,18; ;2;31.08.2021;8/31/2021;2;2;1; ; ;1; ; ; ; ;1;1; ; ; ; ; ;2; ;1; ; ;1;2; ; ; ;2
421420;4214203312045;0;258;273;138;218;262;22/02/2021;4214201;42;4;Quilombo;10248;5746;4502;Pequeno I;280,258; ;2;31.08.2021;8/31/2021;3;2;1; ; ;1; ;1; ; ; ;1; ; ; ; ; ;2; ;1; ; ;1;2; ; ; ;2
421420;4214203312045;0;257;274;138;218;262;22/02/2021;4214201;42;4;Quilombo;10248;5746;4502;Pequeno I;280,258; ;2;31.08.2021;8/31/2021;2;2;1; ; ;1; ; ; ; ;1;1; ; ; ; ; ;2; ;1; ; ;1;2; ; ; ;2
421450;4214503305829;0;257;274;138;218;18;03/10/2017;4214508;42;4;Rio do Campo;6192;2632;3560;Pequeno I;506,249; ;2;31.08.2021;8/31/2021;2;2;1; ; ;1; ; ; ; ;1;1; ; ; ; ; ;2; ; ; ; ;1;1; ;1; ;2
421450;4214503305829;0;257;235;292;21;20;01/01/2021;4214508;42;4;Rio do Campo;6192;2632;3560;Pequeno I;506,249; ;2;31.08.2021;8/31/2021;3;2;3; ; ;1; ; ; ; ; ; ; ;1; ; ; ;2; ; ; ; ;1;1; ;1; ;2
421510;4215103306590;0;257;274;138;21;20;06/03/2017;4215109;42;4;Rodeio;10922;9424;1498;Pequeno I;129,934; ;2;31.08.2021;8/31/2021;2;2;1; ; ;1; ; ; ; ;1;1; ; ; ; ;1;2; ;1; ; ;1;3; ; ; ;3
421510;4215103306590;0;257;273;138;218;263;13/03/2017;4215109;42;4;Rodeio;10922;9424;1498;Pequeno I;129,934; ;2;31.08.2021;8/31/2021;4;2;1; ; ;1; ;1; ; ; ;1; ; ; ; ;1;2; ;1; ; ;1;3; ; ; ;3
421510;4215103306590;0;255;238;138;217;263;12/03/2017;4215109;42;4;Rodeio;10922;9424;1498;Pequeno I;129,934; ;2;31.08.2021;8/31/2021;3;1;1; ;1; ; ; ; ; ; ;1; ; ; ; ;1;2; ;1; ; ;1;3; ; ; ;3
421530;4215303312403;0;257;273;266;218;18;08/08/2020;4215307;42;4;Salete;7370;4987;2383;Pequeno I;179,347; ;2;31.08.2021;8/31/2021;2;2;4; ; ;1; ;1; ; ; ; ; ; ;1; ; ;2; ;1; ; ;1;1; ; ;1;2
421530;4215303312403;0;257;274;138;218;20;01/07/2021;4215307;42;4;Salete;7370;4987;2383;Pequeno I;179,347; ;2;31.08.2021;8/31/2021;2;2;1; ; ;1; ; ; ; ;1;1; ; ; ; ; ;2; ;1; ; ;1;1; ; ;1;2
421535;4215353306118;0;257;273;138;218;18;02/09/2012;4215356;42;4;Saltinho;3961;1255;2706;Pequeno I;156,531; ;2;31.08.2021;8/31/2021;4;2;1; ; ;1; ;1; ; ; ;1; ; ; ; ; ;3; ;2; ; ;1;2; ; ;1;3
421535;4215353306118;0;257;274;138;218;272;16/07/2012;4215356;42;4;Saltinho;3961;1255;2706;Pequeno I;156,531; ;2;31.08.2021;8/31/2021;2;2;1; ; ;1; ; ; ; ;1;1; ; ; ; ; ;3; ;2; ; ;1;2; ; ;1;3
421535;4215353306118;0;257;273;266;218;18;17/03/2021;4215356;42;4;Saltinho;3961;1255;2706;Pequeno I;156,531; ;2;31.08.2021;8/31/2021;2;2;4; ; ;1; ;1; ; ; ; ; ; ;1; ; ;3; ;2; ; ;1;2; ; ;1;3
421545;4215453306045;0;258;273;266;218;272;20/05/2020;4215455;42;4;Sangão;10400;4856;5544;Pequeno I;82,892; ;2;31.08.2021;8/31/2021;2;2;4; ; ;1; ;1; ; ; ; ; ; ;1; ; ;2; ;2; ; ; ;1; ; ;1;2
421545;4215453306045;0;257;273;138;21;262;03/11/2015;4215455;42;4;Sangão;10400;4856;5544;Pequeno I;82,892; ;2;31.08.2021;8/31/2021;3;2;1; ; ;1; ;1; ; ; ;1; ; ; ; ; ;2; ;2; ; ; ;1; ; ;1;2
421580;4215803302971;0;257;273;138;218;18;14/09/2015;4215802;42;4;São Bento do Sul;74801;71234;3567;Médio;501,634; ;2;31.08.2021;8/31/2021;3;2;1; ; ;1; ;1; ; ; ;1; ; ; ; ;1;4;1;1; ; ;1;5; ; ; ;5
421580;4215803302971;1;255;238;138;372;20;04/01/2021;4215802;42;4;São Bento do Sul;74801;71234;3567;Médio;501,634; ;2;31.08.2021;8/31/2021;2;1;1; ;1; ; ; ; ; ; ;1; ; ; ; ;1;4;1;1; ; ;1;5; ; ; ;5
421580;4215803302971;0;257;274;138;218;20;12/05/2014;4215802;42;4;São Bento do Sul;74801;71234;3567;Médio;501,634; ;2;31.08.2021;8/31/2021;2;2;1; ; ;1; ; ; ; ;1;1; ; ; ; ;1;4;1;1; ; ;1;5; ; ; ;5
421580;4215803302971;0;257;275;138;218;20;02/06/2017;4215802;42;4;São Bento do Sul;74801;71234;3567;Médio;501,634; ;2;31.08.2021;8/31/2021;2;2;1; ; ;1;1; ; ; ; ;1; ; ; ; ;1;4;1;1; ; ;1;5; ; ; ;5
421580;4215803302971;0;258;238;138;21;20;28/01/2019;4215802;42;4;São Bento do Sul;74801;71234;3567;Médio;501,634; ;2;31.08.2021;8/31/2021;4;2;1; ; ;1; ; ; ; ; ;1; ; ; ; ;1;4;1;1; ; ;1;5; ; ; ;5
421600;4216003306719;0;257;273;138;218;262;09/07/2018;4216008;42;4;São Carlos;10291;6902;3389;Pequeno I;161,292; ;2;31.08.2021;8/31/2021;2;2;1; ; ;1; ;1; ; ; ;1; ; ; ; ; ;2; ;1; ; ;1;2; ; ; ;2
421600;4216003306719;0;257;274;138;218;272;01/07/2016;4216008;42;4;São Carlos;10291;6902;3389;Pequeno I;161,292; ;2;31.08.2021;8/31/2021;3;2;1; ; ;1; ; ; ; ;1;1; ; ; ; ; ;2; ;1; ; ;1;2; ; ; ;2
421610;4216103306057;0;257;273;138;21;20;15/06/2015;4216107;42;4;São Domingos;9491;6313;3178;Pequeno I;367,203; ;2;31.08.2021;8/31/2021;2;2;1; ; ;1; ;1; ; ; ;1; ; ; ; ; ;2; ;1; ; ;1;2; ; ; ;2
421610;4216103306057;0;257;274;138;218;20;04/01/2021;4216107;42;4;São Domingos;9491;6313;3178;Pequeno I;367,203; ;2;31.08.2021;8/31/2021;2;2;1; ; ;1; ; ; ; ;1;1; ; ; ; ; ;2; ;1; ; ;1;2; ; ; ;2
421620;4216203306322;1;257;274;266;21;20;10/01/2017;4216206;42;4;São Francisco do Sul;42520;39490;3030;Pequeno II;498,646; ;2;31.08.2021;8/31/2021;2;2;4; ; ;1; ; ; ; ;1; ; ; ;1; ; ;3; ;1; ; ;2;2; ; ;1;3
421620;4216203306322;1;257;274;138;218;18;10/01/2017;4216206;42;4;São Francisco do Sul;42520;39490;3030;Pequeno II;498,646; ;2;31.08.2021;8/31/2021;2;2;1; ; ;1; ; ; ; ;1;1; ; ; ; ; ;3; ;1; ; ;2;2; ; ;1;3
421620;4216203306322;0;257;273;138;218;18;01/08/2018;4216206;42;4;São Francisco do Sul;42520;39490;3030;Pequeno II;498,646; ;2;31.08.2021;8/31/2021;2;2;1; ; ;1; ;1; ; ; ;1; ; ; ; ; ;3; ;1; ; ;2;2; ; ;1;3
421670;4216703308053;0;258;274;138;218;20;01/10/2015;4216701;42;4;São José do Cedro;13684;8447;5237;Pequeno I;281,253; ;2;31.08.2021;8/31/2021;3;2;1; ; ;1; ; ; ; ;1;1; ; ; ; ; ;2; ;1; ; ;1;2; ; ; ;2
421670;4216703308053;0;257;273;138;218;20;19/02/2020;4216701;42;4;São José do Cedro;13684;8447;5237;Pequeno I;281,253; ;2;31.08.2021;8/31/2021;2;2;1; ; ;1; ;1; ; ; ;1; ; ; ; ; ;2; ;1; ; ;1;2; ; ; ;2
421690;4216903306076;0;258;274;138;218;20;01/06/2017;4216909;42;4;São Lourenço do Oeste;21792;16880;4912;Pequeno II;356,316; ;2;31.08.2021;8/31/2021;3;2;1; ; ;1; ; ; ; ;1;1; ; ; ; ; ;1; ; ; ; ;1;1; ; ; ;1
421715;4217153307623;0;258;274;138;218;262;30/10/2019;4217154;42;4;São Miguel da Boa Vista;1904;439;1465;Pequeno I;71,405; ;2;31.08.2021;8/31/2021;2;2;1; ; ;1; ; ; ; ;1;1; ; ; ; ; ;2; ;1; ; ;1;2; ; ; ;2
421715;4217153307623;0;258;273;138;21;272;03/02/2002;4217154;42;4;São Miguel da Boa Vista;1904;439;1465;Pequeno I;71,405; ;2;31.08.2021;8/31/2021;4;2;1; ; ;1; ;1; ; ; ;1; ; ; ; ; ;2; ;1; ; ;1;2; ; ; ;2
421720;4217203308694;0;257;274;362;218;20;17/06/2021;4217204;42;4;São Miguel do Oeste;36306;32065;4241;Pequeno II;234,036; ;2;31.08.2021;8/31/2021;1;2;4; ; ;1; ; ; ; ;1; ; ; ;1; ; ;2; ;1; ; ;1;1; ; ;1;2
421730;4217303306727;0;258;273;138;218;20;02/05/2008;4217303;42;4;Saudades;9016;5123;3893;Pequeno I;206,596; ;2;31.08.2021;8/31/2021;4;2;1; ; ;1; ;1; ; ; ;1; ; ; ; ; ;1; ;1; ; ; ;1; ; ; ;1
421755;4217553306711;0;257;273;138;21;20;02/02/2007;4217550;42;4;Serra Alta;3285;1835;1450;Pequeno I;92,348; ;2;31.08.2021;8/31/2021;3;2;1; ; ;1; ;1; ; ; ;1; ; ; ; ; ;1; ;1; ; ; ;1; ; ; ;1
421775;4217753306735;0;257;274;138;218;262;01/09/2021;4217758;42;4;Sul Brasil;2766;1011;1755;Pequeno I;112,872; ;2;31.08.2021;8/31/2021;2;2;1; ; ;1; ; ; ; ;1;1; ; ; ; ; ;1; ; ; ; ;1;1; ; ; ;1
421795;4217953308516;0;257;274;266;218;20;06/02/2020;4217956;42;4;Tigrinhos;1757;343;1414;Pequeno I;57,944; ;2;31.08.2021;8/31/2021;2;2;4; ; ;1; ; ; ; ;1; ; ; ;1; ; ;2; ;1; ; ;1;1; ; ;1;2
421795;4217953308516;0;257;273;138;218;20;04/03/2019;4217956;42;4;Tigrinhos;1757;343;1414;Pequeno I;57,944; ;2;31.08.2021;8/31/2021;4;2;1; ; ;1; ;1; ; ; ;1; ; ; ; ; ;2; ;1; ; ;1;1; ; ;1;2
421800;4218003312161;0;257;273;266;218;18;04/10/2021;4218004;42;4;Tijucas;30960;26002;4958;Pequeno II;279,578; ;2;31.08.2021;8/31/2021;3;2;4; ; ;1; ;1; ; ; ; ; ; ;1; ; ;4;2;1; ; ;1; ; ;1;3;4
421800;4218003312161;0;257;274;266;218;18;01/03/2021;4218004;42;4;Tijucas;30960;26002;4958;Pequeno II;279,578; ;2;31.08.2021;8/31/2021;3;2;4; ; ;1; ; ; ; ;1; ; ; ;1; ; ;4;2;1; ; ;1; ; ;1;3;4
421800;4218003312161;0;257;275;266;218;18;13/01/2020;4218004;42;4;Tijucas;30960;26002;4958;Pequeno II;279,578; ;2;31.08.2021;8/31/2021;2;2;4; ; ;1;1; ; ; ; ; ; ; ;1; ; ;4;2;1; ; ;1; ; ;1;3;4
421800;4218003312161;0;258;275;292;21;20;01/01/2021;4218004;42;4;Tijucas;30960;26002;4958;Pequeno II;279,578; ;2;31.08.2021;8/31/2021;2;2;3; ; ;1;1; ; ; ; ; ; ;1; ; ; ;4;2;1; ; ;1; ; ;1;3;4
421870;4218703306713;0;257;273;266;218;272;01/03/2017;4218707;42;4;Tubarão;97235;88094;9141;Médio;301,755; ;2;31.08.2021;8/31/2021;3;2;4; ; ;1; ;1; ; ; ; ; ; ;1; ; ;2; ;1; ; ;1;1; ; ;1;2
