NU_IDENTIFICADOR;IBGE;IBGE7;Regiao;UF;Município;Municipio_2013;area;Pop_Total2010;Pop_Urbana2010;Pop_Rural2010;Porte_pop2010;Q_completo;q33_3;q33_9;q33_10;q33_11;q33_12;q33_13;q33_14;q33_15_1;q33_15_2;q33_15_3;q33_5_velha;q33_14_velha;DataCenso;DataCenso_2019;q33_2_rec;Idade;Faixas_etarias;d_33_9;d_33_11;d_33_9bin1;d_33_9bin2;d_33_9bin3;d_33_10bin1;d_33_10bin2;d_33_10bin3;d_33_10bin4;d_33_10bin5;d_33_11bin1;d_33_11bin2;d_33_11bin3;d_33_11bin4;d_33_9bin1_sum;d_33_9bin2_sum;d_33_9bin3_sum;d_33_10bin1_sum;d_33_10bin2_sum;d_33_10bin3_sum;d_33_10bin4_sum;d_33_10bin5_sum;d_33_11bin1_sum;d_33_11bin2_sum;d_33_11bin3_sum;d_33_11bin4_sum;nu_trabalhadores
23097098081;230970;2309706;2;23;Pacatuba;Pacatuba;132,43;72299;62095;10204;3;0;1;257;232;266;249;272;01/11/2018;1;2;3;2001100000000;01/11/2018;31.08.2019;8/31/2019;11/25/1987;31;2;2;4; ; ;1; ; ; ;1; ; ; ; ;1;5;4;1;0;0;0;1;0;1;0;0;9;10
23129097932;231290;2312908;2;23;Sobral;Sobral;2122,99;188233;166310;21923;4;0;2;258;235;266;21;20;01/03/2018;1; ; ;98031020519;01/03/2018;31.08.2019;8/31/2019;1/21/1981;38;2;2;4; ; ;1; ; ; ; ; ; ; ; ;1;3;5;7;0;1;0;1;1;1;0;0;14;15
23129097932;231290;2312908;2;23;Sobral;Sobral;2122,99;188233;166310;21923;4;0;1;257;237;266;248;20;02/03/2018;3; ; ;20071891778;02/03/2018;31.08.2019;8/31/2019;5/2/1991;28;1;2;4; ; ;1; ; ; ; ; ; ; ; ;1;3;5;7;0;1;0;1;1;1;0;0;14;15
23129097932;231290;2312908;2;23;Sobral;Sobral;2122,99;188233;166310;21923;4;0;1;258;237;266;248;20;02/05/2018;3; ; ;2002030000000;02/05/2018;31.08.2019;8/31/2019;5/8/1995;24;1;2;4; ; ;1; ; ; ; ; ; ; ; ;1;3;5;7;0;1;0;1;1;1;0;0;14;15
23129097932;231290;2312908;2;23;Sobral;Sobral;2122,99;188233;166310;21923;4;0;2;255;238;266;248;20;07/05/2018;3; ; ;20075231470;07/05/2018;31.08.2019;8/31/2019;9/1/1991;27;1;1;4; ;1; ; ; ; ; ; ; ; ; ;1;3;5;7;0;1;0;1;1;1;0;0;14;15
23129097932;231290;2312908;2;23;Sobral;Sobral;2122,99;188233;166310;21923;4;0;1;257;238;266;248;20;12/11/2018;3; ; ;2000100000000;12/11/2018;31.08.2019;8/31/2019;7/1/1969;50;3;2;4; ; ;1; ; ; ; ; ; ; ; ;1;3;5;7;0;1;0;1;1;1;0;0;14;15
23129097932;231290;2312908;2;23;Sobral;Sobral;2122,99;188233;166310;21923;4;0;1;258;273;138;249;20;03/06/2019;2; ; ;2577159;03/06/2019;31.08.2019;8/31/2019;5/20/1989;30;2;2;1; ; ;1; ;1; ; ; ;1; ; ; ;3;5;7;0;1;0;1;1;1;0;0;14;15
23129097932;231290;2312908;2;23;Sobral;Sobral;2122,99;188233;166310;21923;4;0;1;258;274;266;249;20;16/04/2018;2; ; ;828581744;16/04/2018;31.08.2019;8/31/2019;1/11/1993;26;1;2;4; ; ;1; ; ; ; ;1; ; ; ;1;3;5;7;0;1;0;1;1;1;0;0;14;15
23129097932;231290;2312908;2;23;Sobral;Sobral;2122,99;188233;166310;21923;4;0;2;258;232;291;249;20;05/01/2018;2; ; ;2002100000000;05/01/2018;31.08.2019;8/31/2019;8/16/1987;32;2;2;4; ; ;1; ; ; ;1; ; ; ; ;1;3;5;7;0;1;0;1;1;1;0;0;14;15
23129097932;231290;2312908;2;23;Sobral;Sobral;2122,99;188233;166310;21923;4;0;2;256;238;293;251;20;01/06/2018;99; ; ;20078249834;01/06/2018;31.08.2019;8/31/2019;7/11/1996;23;1;1;4; ;1; ; ; ; ; ; ; ; ; ;1;3;5;7;0;1;0;1;1;1;0;0;14;15
23129097932;231290;2312908;2;23;Sobral;Sobral;2122,99;188233;166310;21923;4;0;2;256;238;293;251;20;01/06/2018;99; ; ;20087788351;01/06/2018;31.08.2019;8/31/2019;11/15/1999;19;1;1;4; ;1; ; ; ; ; ; ; ; ; ;1;3;5;7;0;1;0;1;1;1;0;0;14;15
23129097932;231290;2312908;2;23;Sobral;Sobral;2122,99;188233;166310;21923;4;0;2;255;239;291;252;20;02/03/2015;99; ; ;78811984;02/03/2015;31.08.2019;8/31/2019;4/20/1965;54;4;1;4; ;1; ; ; ; ; ; ; ; ; ;1;3;5;7;0;1;0;1;1;1;0;0;14;15
23129097932;231290;2312908;2;23;Sobral;Sobral;2122,99;188233;166310;21923;4;0;2;252;239;293;252;20;12/01/2018; ; ; ;91015039572;12/01/2018;31.08.2019;8/31/2019;2/21/1973;46;3;0;4;1; ; ; ; ; ; ; ; ; ; ;1;3;5;7;0;1;0;1;1;1;0;0;14;15
23129097932;231290;2312908;2;23;Sobral;Sobral;2122,99;188233;166310;21923;4;0;2;255;238;293;254;20;19/12/2018;99; ; ;2002100000000;19/12/2018;31.08.2019;8/31/2019;6/19/1986;33;2;1;4; ;1; ; ; ; ; ; ; ; ; ;1;3;5;7;0;1;0;1;1;1;0;0;14;15
23129097932;231290;2312908;2;23;Sobral;Sobral;2122,99;188233;166310;21923;4;0;2;252;239;293;254;20;10/01/2018; ; ; ;97031065697;10/01/2018;31.08.2019;8/31/2019;7/26/1981;38;2;0;4;1; ; ; ; ; ; ; ; ; ; ;1;3;5;7;0;1;0;1;1;1;0;0;14;15
23129097932;231290;2312908;2;23;Sobral;Sobral;2122,99;188233;166310;21923;4;0;2;254;239;293;254;20;10/01/2018; ; ; ;3240430;10/01/2018;31.08.2019;8/31/2019;6/18/1982;37;2;0;4;1; ; ; ; ; ; ; ; ; ; ;1;3;5;7;0;1;0;1;1;1;0;0;14;15
24032597564;240325;2403251;2;24;Parnamirim;Parnamirim;120,2;202456;202456; ;4;0;1;257;273;142;21;18;02/01/2019;1;2; ;2256164;02/01/2019;31.08.2019;8/31/2019;6/19/1989;30;2;2;4; ; ;1; ;1; ; ; ; ; ; ;1;7;5;4;0;3;0;0;1;0;0;1;15;16
24032597564;240325;2403251;2;24;Parnamirim;Parnamirim;120,2;202456;202456; ;4;0;2;257;273;142;249;18;02/01/2019;2; ; ;1863633;02/01/2019;31.08.2019;8/31/2019;5/19/1978;41;3;2;4; ; ;1; ;1; ; ; ; ; ; ;1;7;5;4;0;3;0;0;1;0;0;1;15;16
24032597564;240325;2403251;2;24;Parnamirim;Parnamirim;120,2;202456;202456; ;4;0;1;257;273;142;249;18;02/01/2019;2; ; ;1197119;02/01/2019;31.08.2019;8/31/2019;5/23/1971;48;3;2;4; ; ;1; ;1; ; ; ; ; ; ;1;7;5;4;0;3;0;0;1;0;0;1;15;16
24032597564;240325;2403251;2;24;Parnamirim;Parnamirim;120,2;202456;202456; ;4;0;1;255;238;142;248;20;01/02/2019;99; ; ;1109807;01/02/2019;31.08.2019;8/31/2019;4/13/1973;46;3;1;4; ;1; ; ; ; ; ; ; ; ; ;1;7;5;4;0;3;0;0;1;0;0;1;15;16
24032597564;240325;2403251;2;24;Parnamirim;Parnamirim;120,2;202456;202456; ;4;0;1;257;274;142;249;20;25/03/2019;2; ; ;3051525;25/03/2019;31.08.2019;8/31/2019;10/7/1995;23;1;2;4; ; ;1; ; ; ; ;1; ; ; ;1;7;5;4;0;3;0;0;1;0;0;1;15;16
24032597564;240325;2403251;2;24;Parnamirim;Parnamirim;120,2;202456;202456; ;4;0;1;255;238;142;251;20;02/01/2019;1; ; ;1431540;02/01/2019;31.08.2019;8/31/2019;4/21/1974;45;3;1;4; ;1; ; ; ; ; ; ; ; ; ;1;7;5;4;0;3;0;0;1;0;0;1;15;16
24032597564;240325;2403251;2;24;Parnamirim;Parnamirim;120,2;202456;202456; ;4;0;1;255;238;142;254;20;24/04/2019;99; ; ;1718533;24/04/2019;31.08.2019;8/31/2019;5/19/1972;47;3;1;4; ;1; ; ; ; ; ; ; ; ; ;1;7;5;4;0;3;0;0;1;0;0;1;15;16
24032597564;240325;2403251;2;24;Parnamirim;Parnamirim;120,2;202456;202456; ;4;0;1;252;239;142;254;20;02/01/2019;99; ; ;1948826;02/01/2019;31.08.2019;8/31/2019;3/27/1967;52;4;0;4;1; ; ; ; ; ; ; ; ; ; ;1;7;5;4;0;3;0;0;1;0;0;1;15;16
24032597564;240325;2403251;2;24;Parnamirim;Parnamirim;120,2;202456;202456; ;4;0;1;252;239;142;254;20;01/04/2019;99; ; ;661692;01/04/2019;31.08.2019;8/31/2019;5/7/1960;59;4;0;4;1; ; ; ; ; ; ; ; ; ; ;1;7;5;4;0;3;0;0;1;0;0;1;15;16
24032597564;240325;2403251;2;24;Parnamirim;Parnamirim;120,2;202456;202456; ;4;0;1;253;239;142;254;20;23/04/2019;99; ; ;1385669;23/04/2019;31.08.2019;8/31/2019;7/14/1975;44;3;0;4;1; ; ; ; ; ; ; ; ; ; ;1;7;5;4;0;3;0;0;1;0;0;1;15;16
24032597564;240325;2403251;2;24;Parnamirim;Parnamirim;120,2;202456;202456; ;4;0;2;253;239;142;254;20;02/01/2019;99; ; ;576253;02/01/2019;31.08.2019;8/31/2019;3/24/1967;52;4;0;4;1; ; ; ; ; ; ; ; ; ; ;1;7;5;4;0;3;0;0;1;0;0;1;15;16
24032597564;240325;2403251;2;24;Parnamirim;Parnamirim;120,2;202456;202456; ;4;0;2;254;239;142;254;20;02/01/2019;99; ; ;3116214;02/01/2019;31.08.2019;8/31/2019;10/13/1964;54;4;0;4;1; ; ; ; ; ; ; ; ; ; ;1;7;5;4;0;3;0;0;1;0;0;1;15;16
24032597564;240325;2403251;2;24;Parnamirim;Parnamirim;120,2;202456;202456; ;4;0;2;255;238;292;254;20;02/01/2019;99; ; ;1127103;02/01/2019;31.08.2019;8/31/2019;11/26/1974;44;3;1;3; ;1; ; ; ; ; ; ; ; ;1; ;7;5;4;0;3;0;0;1;0;0;1;15;16
24032597564;240325;2403251;2;24;Parnamirim;Parnamirim;120,2;202456;202456; ;4;0;1;252;239;293;252;263;06/10/2015;99; ; ;550742;06/10/2015;31.08.2019;8/31/2019;3/22/1964;55;4;0;4;1; ; ; ; ; ; ; ; ; ; ;1;7;5;4;0;3;0;0;1;0;0;1;15;16
24032597564;240325;2403251;2;24;Parnamirim;Parnamirim;120,2;202456;202456; ;4;0;2;253;239;293;254;263;28/11/2018;99; ; ;1200165;28/11/2018;31.08.2019;8/31/2019;11/11/1974;44;3;0;4;1; ; ; ; ; ; ; ; ; ; ;1;7;5;4;0;3;0;0;1;0;0;1;15;16
24032597564;240325;2403251;2;24;Parnamirim;Parnamirim;120,2;202456;202456; ;4;0;1;255;238;142;253;272;24/06/2019;99; ; ;1852069;24/06/2019;31.08.2019;8/31/2019;12/1/1987;31;2;1;4; ;1; ; ; ; ; ; ; ; ; ;1;7;5;4;0;3;0;0;1;0;0;1;15;16
24081096532;240810;2408102;2;24;Natal;Natal;170,3;803739;803739; ;4;0;1;257;237;138;248;18;01/08/2016;2; ; ;5254997;01/08/2016;31.08.2019;8/31/2019;3/18/1974;45;3;2;1; ; ;1; ; ; ; ; ;1; ; ; ;2;8;18;3;5;0;2;3;21;0;1;6;28
24081096532;240810;2408102;2;24;Natal;Natal;170,3;803739;803739; ;4;0;1;255;238;138;248;18;28/07/2016;2; ; ;1360190;28/07/2016;31.08.2019;8/31/2019;6/27/1976;43;3;1;1; ;1; ; ; ; ; ; ;1; ; ; ;2;8;18;3;5;0;2;3;21;0;1;6;28
24081096532;240810;2408102;2;24;Natal;Natal;170,3;803739;803739; ;4;0;1;257;275;138;248;18;13/12/2017;2; ; ;2504274;13/12/2017;31.08.2019;8/31/2019;12/22/1988;30;2;2;1; ; ;1;1; ; ; ; ;1; ; ; ;2;8;18;3;5;0;2;3;21;0;1;6;28
24081096532;240810;2408102;2;24;Natal;Natal;170,3;803739;803739; ;4;0;2;257;232;138;249;18;23/06/2017;2; ; ;837363;23/06/2017;31.08.2019;8/31/2019;7/4/1967;52;4;2;1; ; ;1; ; ; ;1; ;1; ; ; ;2;8;18;3;5;0;2;3;21;0;1;6;28
24081096532;240810;2408102;2;24;Natal;Natal;170,3;803739;803739; ;4;0;1;258;232;138;249;18;01/08/2016;2; ; ;1841878;01/08/2016;31.08.2019;8/31/2019;4/3/1991;28;1;2;1; ; ;1; ; ; ;1; ;1; ; ; ;2;8;18;3;5;0;2;3;21;0;1;6;28
24081096532;240810;2408102;2;24;Natal;Natal;170,3;803739;803739; ;4;0;1;257;273;138;249;18;26/06/2017;2; ; ;1259462;26/06/2017;31.08.2019;8/31/2019;2/24/1976;43;3;2;1; ; ;1; ;1; ; ; ;1; ; ; ;2;8;18;3;5;0;2;3;21;0;1;6;28
24081096532;240810;2408102;2;24;Natal;Natal;170,3;803739;803739; ;4;0;2;257;273;138;249;18;20/07/2016;2; ; ;2000030000000;20/07/2016;31.08.2019;8/31/2019;11/9/1983;35;2;2;1; ; ;1; ;1; ; ; ;1; ; ; ;2;8;18;3;5;0;2;3;21;0;1;6;28
24081096532;240810;2408102;2;24;Natal;Natal;170,3;803739;803739; ;4;0;1;257;273;138;249;18;23/06/2017;2; ; ;1683005;23/06/2017;31.08.2019;8/31/2019;9/28/1980;38;2;2;1; ; ;1; ;1; ; ; ;1; ; ; ;2;8;18;3;5;0;2;3;21;0;1;6;28
24081096532;240810;2408102;2;24;Natal;Natal;170,3;803739;803739; ;4;0;1;257;273;138;249;18;03/01/2018;2; ; ;596114;03/01/2018;31.08.2019;8/31/2019;10/7/1964;54;4;2;1; ; ;1; ;1; ; ; ;1; ; ; ;2;8;18;3;5;0;2;3;21;0;1;6;28
24081096532;240810;2408102;2;24;Natal;Natal;170,3;803739;803739; ;4;0;1;258;273;138;249;18;02/01/2018;2; ; ;1152763199;02/01/2018;31.08.2019;8/31/2019;2/27/1987;32;2;2;1; ; ;1; ;1; ; ; ;1; ; ; ;2;8;18;3;5;0;2;3;21;0;1;6;28
24081096532;240810;2408102;2;24;Natal;Natal;170,3;803739;803739; ;4;0;2;257;274;138;249;18;22/07/2016;2; ; ;2493525;22/07/2016;31.08.2019;8/31/2019;5/10/1989;30;2;2;1; ; ;1; ; ; ; ;1;1; ; ; ;2;8;18;3;5;0;2;3;21;0;1;6;28
24081096532;240810;2408102;2;24;Natal;Natal;170,3;803739;803739; ;4;0;1;257;274;138;249;18;01/08/2016;2; ; ;1690381;01/08/2016;31.08.2019;8/31/2019;9/21/1988;30;2;2;1; ; ;1; ; ; ; ;1;1; ; ; ;2;8;18;3;5;0;2;3;21;0;1;6;28
24081096532;240810;2408102;2;24;Natal;Natal;170,3;803739;803739; ;4;0;2;257;274;138;249;18;12/07/2016;2; ; ;1802672;12/07/2016;31.08.2019;8/31/2019;4/9/1992;27;1;2;1; ; ;1; ; ; ; ;1;1; ; ; ;2;8;18;3;5;0;2;3;21;0;1;6;28
24081096532;240810;2408102;2;24;Natal;Natal;170,3;803739;803739; ;4;0;1;257;275;138;249;18;03/07/2017;2; ; ;2028480;03/07/2017;31.08.2019;8/31/2019;2/23/1984;35;2;2;1; ; ;1;1; ; ; ; ;1; ; ; ;2;8;18;3;5;0;2;3;21;0;1;6;28
24081096532;240810;2408102;2;24;Natal;Natal;170,3;803739;803739; ;4;0;1;257;237;138;251;18;13/10/2016;2; ; ;1740426;13/10/2016;31.08.2019;8/31/2019;7/13/1982;37;2;2;1; ; ;1; ; ; ; ; ;1; ; ; ;2;8;18;3;5;0;2;3;21;0;1;6;28
24081096532;240810;2408102;2;24;Natal;Natal;170,3;803739;803739; ;4;0;1;257;237;138;254;18;20/12/2017;99; ; ;914877;20/12/2017;31.08.2019;8/31/2019;11/21/1967;51;4;2;1; ; ;1; ; ; ; ; ;1; ; ; ;2;8;18;3;5;0;2;3;21;0;1;6;28
24081096532;240810;2408102;2;24;Natal;Natal;170,3;803739;803739; ;4;0;1;257;237;138;254;18;11/12/2017;2; ; ;1547053;11/12/2017;31.08.2019;8/31/2019;10/30/1975;43;3;2;1; ; ;1; ; ; ; ; ;1; ; ; ;2;8;18;3;5;0;2;3;21;0;1;6;28
24081096532;240810;2408102;2;24;Natal;Natal;170,3;803739;803739; ;4;0;2;255;238;138;254;18;26/12/2017;99; ; ;2567250;26/12/2017;31.08.2019;8/31/2019;8/26/1993;26;1;1;1; ;1; ; ; ; ; ; ;1; ; ; ;2;8;18;3;5;0;2;3;21;0;1;6;28
24081096532;240810;2408102;2;24;Natal;Natal;170,3;803739;803739; ;4;0;2;256;238;138;254;18;16/10/2019;99; ; ;1815649;16/10/2019;31.08.2019;8/31/2019;12/16/1982;36;2;1;1; ;1; ; ; ; ; ; ;1; ; ; ;2;8;18;3;5;0;2;3;21;0;1;6;28
24081096532;240810;2408102;2;24;Natal;Natal;170,3;803739;803739; ;4;0;2;256;238;138;254;18;16/10/2019;99; ; ;2829647;16/10/2019;31.08.2019;8/31/2019;2/6/1992;27;1;1;1; ;1; ; ; ; ; ; ;1; ; ; ;2;8;18;3;5;0;2;3;21;0;1;6;28
24081096532;240810;2408102;2;24;Natal;Natal;170,3;803739;803739; ;4;0;1;257;275;292;21;20;02/01/2018;1; ; ;1241732;02/01/2018;31.08.2019;8/31/2019;6/1/1968;51;4;2;3; ; ;1;1; ; ; ; ; ; ;1; ;2;8;18;3;5;0;2;3;21;0;1;6;28
24081096532;240810;2408102;2;24;Natal;Natal;170,3;803739;803739; ;4;0;1;255;238;266;252;20;16/10/2019;99; ; ;1771221;16/10/2019;31.08.2019;8/31/2019;1/17/1979;40;2;1;4; ;1; ; ; ; ; ; ; ; ; ;1;2;8;18;3;5;0;2;3;21;0;1;6;28
24081096532;240810;2408102;2;24;Natal;Natal;170,3;803739;803739; ;4;0;1;252;239;266;252;20;01/10/2018; ; ; ;3287697;01/10/2018;31.08.2019;8/31/2019;7/4/1974;45;3;0;4;1; ; ; ; ; ; ; ; ; ; ;1;2;8;18;3;5;0;2;3;21;0;1;6;28
24081096532;240810;2408102;2;24;Natal;Natal;170,3;803739;803739; ;4;0;1;252;239;266;252;20;04/10/2018; ; ; ;3156437;04/10/2018;31.08.2019;8/31/2019;6/24/1957;62;5;0;4;1; ; ; ; ; ; ; ; ; ; ;1;2;8;18;3;5;0;2;3;21;0;1;6;28
24081096532;240810;2408102;2;24;Natal;Natal;170,3;803739;803739; ;4;0;1;255;238;138;254;20;25/10/2016;99; ; ;2818603;25/10/2016;31.08.2019;8/31/2019;3/26/1995;24;1;1;1; ;1; ; ; ; ; ; ;1; ; ; ;2;8;18;3;5;0;2;3;21;0;1;6;28
24081096532;240810;2408102;2;24;Natal;Natal;170,3;803739;803739; ;4;0;1;257;237;266;254;20;10/05/2017;99; ; ;1230264;10/05/2017;31.08.2019;8/31/2019;8/3/1971;48;3;2;4; ; ;1; ; ; ; ; ; ; ; ;1;2;8;18;3;5;0;2;3;21;0;1;6;28
24081096532;240810;2408102;2;24;Natal;Natal;170,3;803739;803739; ;4;0;2;255;238;266;254;20;16/10/2019;99; ; ;1785915;16/10/2019;31.08.2019;8/31/2019;3/29/1986;33;2;1;4; ;1; ; ; ; ; ; ; ; ; ;1;2;8;18;3;5;0;2;3;21;0;1;6;28
24081096532;240810;2408102;2;24;Natal;Natal;170,3;803739;803739; ;4;0;2;255;238;266;254;20;02/01/2018;2; ; ;2203458;02/01/2018;31.08.2019;8/31/2019;10/24/1984;34;2;1;4; ;1; ; ; ; ; ; ; ; ; ;1;2;8;18;3;5;0;2;3;21;0;1;6;28
25018097846;250180;2501807;2;25;Bayeux;Bayeux;31,78;99716;98793;923;3;0;1;257;273;266;249;18;01/08/2017;2;3;99;72684099;01/08/2017;31.08.2019;8/31/2019;12/10/1982;36;2;2;4; ; ;1; ;1; ; ; ; ; ; ;1;3;1;4;0;3;0;0;1;0;0;0;8;8
25018097846;250180;2501807;2;25;Bayeux;Bayeux;31,78;99716;98793;923;3;0;1;257;273;266;249;18;04/02/2019;2;3;99;2920843;04/02/2019;31.08.2019;8/31/2019;2/22/1984;35;2;2;4; ; ;1; ;1; ; ; ; ; ; ;1;3;1;4;0;3;0;0;1;0;0;0;8;8
25018097846;250180;2501807;2;25;Bayeux;Bayeux;31,78;99716;98793;923;3;0;1;257;274;266;249;18;01/11/2019;2;3;99;2732005;01/11/2019;31.08.2019;8/31/2019;8/1/1986;33;2;2;4; ; ;1; ; ; ; ;1; ; ; ;1;3;1;4;0;3;0;0;1;0;0;0;8;8
25018097846;250180;2501807;2;25;Bayeux;Bayeux;31,78;99716;98793;923;3;0;1;257;273;266;21;20;02/01/2017;1;2;99;2204505;02/01/2017;31.08.2019;8/31/2019;1/25/1977;42;3;2;4; ; ;1; ;1; ; ; ; ; ; ;1;3;1;4;0;3;0;0;1;0;0;0;8;8
25018097846;250180;2501807;2;25;Bayeux;Bayeux;31,78;99716;98793;923;3;0;1;255;239;266;251;20;01/10/2017;99; ; ;751691;01/10/2017;31.08.2019;8/31/2019;5/19/1960;59;4;1;4; ;1; ; ; ; ; ; ; ; ; ;1;3;1;4;0;3;0;0;1;0;0;0;8;8
25018097846;250180;2501807;2;25;Bayeux;Bayeux;31,78;99716;98793;923;3;0;1;253;239;266;252;20;24/01/2019; ; ; ;2902247;24/01/2019;31.08.2019;8/31/2019;12/20/1980;38;2;0;4;1; ; ; ; ; ; ; ; ; ; ;1;3;1;4;0;3;0;0;1;0;0;0;8;8
25018097846;250180;2501807;2;25;Bayeux;Bayeux;31,78;99716;98793;923;3;0;1;253;239;266;252;20;01/10/2019; ; ; ;1072717;01/10/2019;31.08.2019;8/31/2019;8/9/1960;59;4;0;4;1; ; ; ; ; ; ; ; ; ; ;1;3;1;4;0;3;0;0;1;0;0;0;8;8
25018097846;250180;2501807;2;25;Bayeux;Bayeux;31,78;99716;98793;923;3;0;1;252;239;266;254;20;22/05/2018; ; ; ;2203668;22/05/2018;31.08.2019;8/31/2019;3/12/1975;44;3;0;4;1; ; ; ; ; ; ; ; ; ; ;1;3;1;4;0;3;0;0;1;0;0;0;8;8
25032098120;250320;2503209;2;25;Cabedelo;Cabedelo;31,27;57944;57936;8;3;0;2;257;275;292;21;18;01/06/2016;1;3; ;2981611;01/06/2016;31.08.2019;8/31/2019;4/21/1986;33;2;2;3; ; ;1;1; ; ; ; ; ; ;1; ;0;3;2;1;1;0;0;0;0;0;2;3;5
25032098120;250320;2503209;2;25;Cabedelo;Cabedelo;31,27;57944;57936;8;3;0;1;256;237;292;248;18;15/02/2018;3;99; ;1783768;15/02/2018;31.08.2019;8/31/2019;2/22/1975;44;3;1;3; ;1; ; ; ; ; ; ; ; ;1; ;0;3;2;1;1;0;0;0;0;0;2;3;5
25032098120;250320;2503209;2;25;Cabedelo;Cabedelo;31,27;57944;57936;8;3;0;1;257;273;266;249;18;03/10/2019;3; ; ;1917962;03/10/2019;31.08.2019;8/31/2019;12/5/1974;44;3;2;4; ; ;1; ;1; ; ; ; ; ; ;1;0;3;2;1;1;0;0;0;0;0;2;3;5
25032098120;250320;2503209;2;25;Cabedelo;Cabedelo;31,27;57944;57936;8;3;0;2;256;239;266;251;20;01/06/2019;1; ; ;2706135;01/06/2019;31.08.2019;8/31/2019;2/14/1983;36;2;1;4; ;1; ; ; ; ; ; ; ; ; ;1;0;3;2;1;1;0;0;0;0;0;2;3;5
25032098120;250320;2503209;2;25;Cabedelo;Cabedelo;31,27;57944;57936;8;3;0;2;255;239;266;254;20;15/10/2018;99; ; ;4348220;15/10/2018;31.08.2019;8/31/2019;11/24/1999;19;1;1;4; ;1; ; ; ; ; ; ; ; ; ;1;0;3;2;1;1;0;0;0;0;0;2;3;5
25040096456;250400;2504009;2;25;Campina Grande;Campina Grande;620,63;385213;367209;18004;4;0;1;257;237;266;248;18;01/07/2014;2;3;99;1025472;01/07/2014;31.08.2019;8/31/2019;4/30/1960;59;4;2;4; ; ;1; ; ; ; ; ; ; ; ;1;0;4;4;0;2;0;1;0;0;0;0;8;8
25040096456;250400;2504009;2;25;Campina Grande;Campina Grande;620,63;385213;367209;18004;4;0;2;255;238;266;248;18;01/07/2014;2;3;99;755042;01/07/2014;31.08.2019;8/31/2019;7/16/1961;58;4;1;4; ;1; ; ; ; ; ; ; ; ; ;1;0;4;4;0;2;0;1;0;0;0;0;8;8
25040096456;250400;2504009;2;25;Campina Grande;Campina Grande;620,63;385213;367209;18004;4;0;2;255;238;266;248;18;01/07/2014;2;3;99;665332;01/07/2014;31.08.2019;8/31/2019;4/25/1959;60;4;1;4; ;1; ; ; ; ; ; ; ; ; ;1;0;4;4;0;2;0;1;0;0;0;0;8;8
25040096456;250400;2504009;2;25;Campina Grande;Campina Grande;620,63;385213;367209;18004;4;0;1;257;232;266;249;18;02/09/2019;2;3;99;3642658;02/09/2019;31.08.2019;8/31/2019;6/10/1994;25;1;2;4; ; ;1; ; ; ;1; ; ; ; ;1;0;4;4;0;2;0;1;0;0;0;0;8;8
25040096456;250400;2504009;2;25;Campina Grande;Campina Grande;620,63;385213;367209;18004;4;0;1;257;273;266;249;18;06/03/2017;2;3;99;258193;06/03/2017;31.08.2019;8/31/2019;6/12/1952;67;5;2;4; ; ;1; ;1; ; ; ; ; ; ;1;0;4;4;0;2;0;1;0;0;0;0;8;8
25040096456;250400;2504009;2;25;Campina Grande;Campina Grande;620,63;385213;367209;18004;4;0;1;255;238;266;254;18;19/08/2019;99;99; ;3159228;19/08/2019;31.08.2019;8/31/2019;7/10/1988;31;2;1;4; ;1; ; ; ; ; ; ; ; ; ;1;0;4;4;0;2;0;1;0;0;0;0;8;8
25040096456;250400;2504009;2;25;Campina Grande;Campina Grande;620,63;385213;367209;18004;4;0;1;257;273;266;21;263;07/10/2019;1;2;3;3159787;07/10/2019;31.08.2019;8/31/2019;8/3/1974;45;3;2;4; ; ;1; ;1; ; ; ; ; ; ;1;0;4;4;0;2;0;1;0;0;0;0;8;8
25040096456;250400;2504009;2;25;Campina Grande;Campina Grande;620,63;385213;367209;18004;4;0;2;255;238;266;254;263;01/07/2014;99;99; ;891044;01/07/2014;31.08.2019;8/31/2019;5/1/1961;58;4;1;4; ;1; ; ; ; ; ; ; ; ; ;1;0;4;4;0;2;0;1;0;0;0;0;8;8
25075096968;250750;2507507;2;25;João Pessoa;João Pessoa;210,55;723515;720785;2730;4;0;1;257;237;142;249;18;01/06/2018;3; ; ;1701693;01/06/2018;31.08.2019;8/31/2019;5/16/1974;45;3;2;4; ; ;1; ; ; ; ; ; ; ; ;1;3;4;5;0;3;0;0;1;0;0;0;12;12
25075096968;250750;2507507;2;25;João Pessoa;João Pessoa;210,55;723515;720785;2730;4;0;1;257;273;142;249;18;01/01/2014;3; ; ;2651129;01/01/2014;31.08.2019;8/31/2019;4/10/1982;37;2;2;4; ; ;1; ;1; ; ; ; ; ; ;1;3;4;5;0;3;0;0;1;0;0;0;12;12
25075096968;250750;2507507;2;25;João Pessoa;João Pessoa;210,55;723515;720785;2730;4;0;2;255;238;142;248;20;01/09/2014;99; ; ;2382761;01/09/2014;31.08.2019;8/31/2019;2/12/1982;37;2;1;4; ;1; ; ; ; ; ; ; ; ; ;1;3;4;5;0;3;0;0;1;0;0;0;12;12
25075096968;250750;2507507;2;25;João Pessoa;João Pessoa;210,55;723515;720785;2730;4;0;2;255;238;142;248;20;01/09/2014;3; ; ;2734673;01/09/2014;31.08.2019;8/31/2019;7/12/1991;28;1;1;4; ;1; ; ; ; ; ; ; ; ; ;1;3;4;5;0;3;0;0;1;0;0;0;12;12
