IBGE;q85_3;q85_5;q85_6;q85_7;q85_8;q85_9;UF;Regiao;Q_incompleto;DataCenso;DataCenso_2021;Faixas_etarias;q85_8_rec;q85_9_rec;TempoMandato;d85_5;d85_5bin1;d85_5bin2;d85_5bin3;d85_6bin1;d85_6bin2;d85_6bin3;d85_6bin4;d85_6bin5;d85_6bin1_TIT;d85_6bin1_SUPL;d85_6bin2_TIT;d85_6bin2_SUPL;d85_6bin3_TIT;d85_6bin3_SUPL;d85_6bin4_TIT;d85_6bin4_SUPL;d85_6bin5_TIT;d85_6bin5_SUPL;d85_6bin1_sum;d85_6bin2_sum;d85_6bin3_sum;d85_6bin4_sum;d85_6bin5_sum;d85_6bin1_TIT_sum;d85_6bin1_SUPL_sum;d85_6bin2_TIT_sum;d85_6bin2_SUPL_sum;d85_6bin3_TIT_sum;d85_6bin3_SUPL_sum;d85_6bin4_TIT_sum;d85_6bin4_SUPL_sum;d85_6bin5_TIT_sum;d85_6bin5_SUPL_sum;nu_conselheiros
21;2;255;U;105;18/11/2021;20/11/2023;21;2; ;31.08.2021;8/31/2021;4;11/18/2021;11/20/2023;2;1; ;1; ;1; ; ; ;1;1; ; ; ; ; ; ; ;1; ;2;4;0;5;6;2;0;3;1;0;0;4;1;5;1;11
21;2;257;GA;105;18/11/2021;20/11/2023;21;2; ;31.08.2021;8/31/2021;4;11/18/2021;11/20/2023;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ;1; ; ; ;2;4;0;5;6;2;0;3;1;0;0;4;1;5;1;11
21;1;257;GE;20;18/11/2021;20/11/2023;21;2; ;31.08.2021;8/31/2021;4;11/18/2021;11/20/2023;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ;1; ; ; ;2;4;0;5;6;2;0;3;1;0;0;4;1;5;1;11
21;1;258;GO;105;18/11/2021;20/11/2023;21;2; ;31.08.2021;8/31/2021;4;11/18/2021;11/20/2023;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ;1; ; ; ;2;4;0;5;6;2;0;3;1;0;0;4;1;5;1;11
21;1;257;GO;105;18/11/2021;20/11/2023;21;2; ;31.08.2021;8/31/2021;2;11/18/2021;11/20/2023;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ;1; ; ; ;2;4;0;5;6;2;0;3;1;0;0;4;1;5;1;11
21;1;257;U;105;18/11/2021;20/11/2023;21;2; ;31.08.2021;8/31/2021;3;11/18/2021;11/20/2023;2;2; ; ;1;1; ; ; ;1;1; ; ; ; ; ; ; ;1; ;2;4;0;5;6;2;0;3;1;0;0;4;1;5;1;11
21;2;257;E;105;18/11/2021;20/11/2023;21;2; ;31.08.2021;8/31/2021;4;11/18/2021;11/20/2023;2;2; ; ;1; ;1; ; ;1; ; ;1; ; ; ; ; ;1; ;2;4;0;5;6;2;0;3;1;0;0;4;1;5;1;11
22;1;258;GE;105;16/01/2020;15/01/2022;22;2; ;31.08.2021;8/31/2021;2;1/16/2020;1/15/2022;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ;1; ; ; ;3;6;5;14;14;3;0;3;3;2;3;7;7;8;6;28
22;2;257;T;106;25/11/2020;15/01/2022;22;2; ;31.08.2021;8/31/2021;2;11/25/2020;1/15/2022;1;2; ; ;1; ; ;1; ;1; ; ; ; ; ;1; ; ; ;1;3;6;5;14;14;3;0;3;3;2;3;7;7;8;6;28
22;1;257;GO;105;16/01/2020;15/01/2022;22;2; ;31.08.2021;8/31/2021;2;1/16/2020;1/15/2022;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ;1; ; ; ;3;6;5;14;14;3;0;3;3;2;3;7;7;8;6;28
22;1;257;GO;105;16/01/2020;15/01/2022;22;2; ;31.08.2021;8/31/2021;2;1/16/2020;1/15/2022;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ;1; ; ; ;3;6;5;14;14;3;0;3;3;2;3;7;7;8;6;28
22;1;257;GO;106;16/01/2020;15/01/2022;22;2; ;31.08.2021;8/31/2021;5;1/16/2020;1/15/2022;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ;3;6;5;14;14;3;0;3;3;2;3;7;7;8;6;28
22;1;257;GE;106;16/01/2020;15/01/2022;22;2; ;31.08.2021;8/31/2021;1;1/16/2020;1/15/2022;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ;3;6;5;14;14;3;0;3;3;2;3;7;7;8;6;28
22;2;256;O;105;16/01/2020;15/01/2022;22;2; ;31.08.2021;8/31/2021;1;1/16/2020;1/15/2022;2;1; ;1; ;1; ; ; ;1;1; ; ; ; ; ; ; ;1; ;3;6;5;14;14;3;0;3;3;2;3;7;7;8;6;28
22;1;257;T;105;16/01/2020;15/01/2022;22;2; ;31.08.2021;8/31/2021;5;1/16/2020;1/15/2022;2;2; ; ;1; ; ;1; ;1; ; ; ; ;1; ; ; ;1; ;3;6;5;14;14;3;0;3;3;2;3;7;7;8;6;28
22;1;258;T;106;16/01/2020;15/01/2022;22;2; ;31.08.2021;8/31/2021;5;1/16/2020;1/15/2022;2;2; ; ;1; ; ;1; ;1; ; ; ; ; ;1; ; ; ;1;3;6;5;14;14;3;0;3;3;2;3;7;7;8;6;28
22;1;257;GO;105;16/01/2020;15/01/2022;22;2; ;31.08.2021;8/31/2021;5;1/16/2020;1/15/2022;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ;1; ; ; ;3;6;5;14;14;3;0;3;3;2;3;7;7;8;6;28
22;1;260;GO;106;16/01/2020;15/01/2022;22;2; ;31.08.2021;8/31/2021;3;1/16/2020;1/15/2022;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ;3;6;5;14;14;3;0;3;3;2;3;7;7;8;6;28
22;1;257;GO;106;16/01/2020;15/01/2022;22;2; ;31.08.2021;8/31/2021;5;1/16/2020;1/15/2022;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ;3;6;5;14;14;3;0;3;3;2;3;7;7;8;6;28
22;1;257;GS;106;16/01/2020;15/01/2022;22;2; ;31.08.2021;8/31/2021;4;1/16/2020;1/15/2022;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ;3;6;5;14;14;3;0;3;3;2;3;7;7;8;6;28
22;1;255;GO;106;16/01/2020;15/01/2022;22;2; ;31.08.2021;8/31/2021;4;1/16/2020;1/15/2022;2;1; ;1; ; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ;3;6;5;14;14;3;0;3;3;2;3;7;7;8;6;28
22;1;255;T;106;16/01/2020;15/01/2022;22;2; ;31.08.2021;8/31/2021;5;1/16/2020;1/15/2022;2;1; ;1; ; ; ;1; ;1; ; ; ; ; ;1; ; ; ;1;3;6;5;14;14;3;0;3;3;2;3;7;7;8;6;28
22;1;256;E;106;16/01/2020;15/01/2022;22;2; ;31.08.2021;8/31/2021;4;1/16/2020;1/15/2022;2;1; ;1; ; ;1; ; ;1; ; ; ;1; ; ; ; ; ;1;3;6;5;14;14;3;0;3;3;2;3;7;7;8;6;28
22;1;257;E;105;16/01/2020;15/01/2022;22;2; ;31.08.2021;8/31/2021;3;1/16/2020;1/15/2022;2;2; ; ;1; ;1; ; ;1; ; ;1; ; ; ; ; ;1; ;3;6;5;14;14;3;0;3;3;2;3;7;7;8;6;28
22;1;257;E;106;16/01/2020;15/01/2022;22;2; ;31.08.2021;8/31/2021;4;1/16/2020;1/15/2022;2;2; ; ;1; ;1; ; ;1; ; ; ;1; ; ; ; ; ;1;3;6;5;14;14;3;0;3;3;2;3;7;7;8;6;28
22;1;255;U;105;16/01/2020;15/01/2022;22;2; ;31.08.2021;8/31/2021;3;1/16/2020;1/15/2022;2;1; ;1; ;1; ; ; ;1;1; ; ; ; ; ; ; ;1; ;3;6;5;14;14;3;0;3;3;2;3;7;7;8;6;28
22;1;257;E;105;23/02/2021;15/01/2022;22;2; ;31.08.2021;8/31/2021;3;2/23/2021;1/15/2022;1;2; ; ;1; ;1; ; ;1; ; ;1; ; ; ; ; ;1; ;3;6;5;14;14;3;0;3;3;2;3;7;7;8;6;28
22;1;257;E;106;16/01/2020;15/01/2022;22;2; ;31.08.2021;8/31/2021;4;1/16/2020;1/15/2022;2;2; ; ;1; ;1; ; ;1; ; ; ;1; ; ; ; ; ;1;3;6;5;14;14;3;0;3;3;2;3;7;7;8;6;28
22;1;260;GA;20;20/01/2021;15/01/2022;22;2; ;31.08.2021;8/31/2021;3;1/20/2021;1/15/2022;1;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ;1; ; ; ;3;6;5;14;14;3;0;3;3;2;3;7;7;8;6;28
22;1;258;GA;106;16/06/2020;15/01/2022;22;2; ;31.08.2021;8/31/2021;3;6/16/2020;1/15/2022;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ;3;6;5;14;14;3;0;3;3;2;3;7;7;8;6;28
22;1;256;GO;105;16/01/2020;15/01/2022;22;2; ;31.08.2021;8/31/2021;3;1/16/2020;1/15/2022;2;1; ;1; ; ; ; ;1; ; ; ; ; ; ; ;1; ; ; ;3;6;5;14;14;3;0;3;3;2;3;7;7;8;6;28
22;1;257;T;105;19/08/2020;15/01/2022;22;2; ;31.08.2021;8/31/2021;3;8/19/2020;1/15/2022;1;2; ; ;1; ; ;1; ;1; ; ; ; ;1; ; ; ;1; ;3;6;5;14;14;3;0;3;3;2;3;7;7;8;6;28
22;1;256;U;105;16/01/2020;15/01/2022;22;2; ;31.08.2021;8/31/2021;3;1/16/2020;1/15/2022;2;1; ;1; ;1; ; ; ;1;1; ; ; ; ; ; ; ;1; ;3;6;5;14;14;3;0;3;3;2;3;7;7;8;6;28
22;1;257;GO;105;16/01/2020;15/01/2022;22;2; ;31.08.2021;8/31/2021;3;1/16/2020;1/15/2022;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ;1; ; ; ;3;6;5;14;14;3;0;3;3;2;3;7;7;8;6;28
22;1;257;E;105;16/01/2020;15/01/2022;22;2; ;31.08.2021;8/31/2021;3;1/16/2020;1/15/2022;2;2; ; ;1; ;1; ; ;1; ; ;1; ; ; ; ; ;1; ;3;6;5;14;14;3;0;3;3;2;3;7;7;8;6;28
23;1;258;GO;106;27/06/2020;27/06/2022;23;2; ;31.08.2021;8/31/2021;2;6/27/2020;6/27/2022;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ;6;7;6;17;19;3;3;5;2;3;3;7;10;11;8;36
23;1;257;E;105;27/06/2020;27/06/2022;23;2; ;31.08.2021;8/31/2021;5;6/27/2020;6/27/2022;2;2; ; ;1; ;1; ; ;1; ; ;1; ; ; ; ; ;1; ;6;7;6;17;19;3;3;5;2;3;3;7;10;11;8;36
23;1;254;U;106;05/08/2021;27/06/2022;23;2; ;31.08.2021;8/31/2021;2;8/5/2021;6/27/2022;1;0;1; ; ;1; ; ; ;1; ;1; ; ; ; ; ; ; ;1;6;7;6;17;19;3;3;5;2;3;3;7;10;11;8;36
23;1;257;GO;105;27/06/2020;27/06/2022;23;2; ;31.08.2021;8/31/2021;2;6/27/2020;6/27/2022;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ;1; ; ; ;6;7;6;17;19;3;3;5;2;3;3;7;10;11;8;36
23;1;255;U;106;27/06/2020;27/06/2022;23;2; ;31.08.2021;8/31/2021;2;6/27/2020;6/27/2022;2;1; ;1; ;1; ; ; ;1; ;1; ; ; ; ; ; ; ;1;6;7;6;17;19;3;3;5;2;3;3;7;10;11;8;36
23;2;255;GO;105;27/06/2020;27/06/2022;23;2; ;31.08.2021;8/31/2021;5;6/27/2020;6/27/2022;2;1; ;1; ; ; ; ;1; ; ; ; ; ; ; ;1; ; ; ;6;7;6;17;19;3;3;5;2;3;3;7;10;11;8;36
23;1;258;T;105;26/02/2021;27/06/2022;23;2; ;31.08.2021;8/31/2021;5;2/26/2021;6/27/2022;1;2; ; ;1; ; ;1; ;1; ; ; ; ;1; ; ; ;1; ;6;7;6;17;19;3;3;5;2;3;3;7;10;11;8;36
23;1;260;GA;106;08/04/2021;27/06/2022;23;2; ;31.08.2021;8/31/2021;5;4/8/2021;6/27/2022;1;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ;6;7;6;17;19;3;3;5;2;3;3;7;10;11;8;36
23;1;260;GA;20;27/06/2020;27/06/2022;23;2; ;31.08.2021;8/31/2021;5;6/27/2020;6/27/2022;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ;1; ; ; ;6;7;6;17;19;3;3;5;2;3;3;7;10;11;8;36
23;1;260;E;106;27/06/2020;27/06/2022;23;2; ;31.08.2021;8/31/2021;4;6/27/2020;6/27/2022;2;2; ; ;1; ;1; ; ;1; ; ; ;1; ; ; ; ; ;1;6;7;6;17;19;3;3;5;2;3;3;7;10;11;8;36
23;2;261;T;105;27/06/2020;27/06/2022;23;2; ;31.08.2021;8/31/2021;4;6/27/2020;6/27/2022;2;2; ; ;1; ; ;1; ;1; ; ; ; ;1; ; ; ;1; ;6;7;6;17;19;3;3;5;2;3;3;7;10;11;8;36
23;1;255;E;106;27/06/2020;27/06/2022;23;2; ;31.08.2021;8/31/2021;4;6/27/2020;6/27/2022;2;1; ;1; ; ;1; ; ;1; ; ; ;1; ; ; ; ; ;1;6;7;6;17;19;3;3;5;2;3;3;7;10;11;8;36
23;1;257;GS;105;14/07/2021;27/06/2022;23;2; ;31.08.2021;8/31/2021;4;7/14/2021;6/27/2022;1;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ;1; ; ; ;6;7;6;17;19;3;3;5;2;3;3;7;10;11;8;36
23;1;255;U;106;27/06/2020;27/06/2022;23;2; ;31.08.2021;8/31/2021;4;6/27/2020;6/27/2022;2;1; ;1; ;1; ; ; ;1; ;1; ; ; ; ; ; ; ;1;6;7;6;17;19;3;3;5;2;3;3;7;10;11;8;36
23;1;257;GO;106;27/06/2020;27/06/2022;23;2; ;31.08.2021;8/31/2021;4;6/27/2020;6/27/2022;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ;6;7;6;17;19;3;3;5;2;3;3;7;10;11;8;36
23;1;257;GS;105;27/06/2020;27/06/2022;23;2; ;31.08.2021;8/31/2021;4;6/27/2020;6/27/2022;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ;1; ; ; ;6;7;6;17;19;3;3;5;2;3;3;7;10;11;8;36
23;1;257;GE;106;27/06/2020;27/06/2022;23;2; ;31.08.2021;8/31/2021;4;6/27/2020;6/27/2022;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ;6;7;6;17;19;3;3;5;2;3;3;7;10;11;8;36
23;1;257;GO;106;27/06/2020;27/06/2022;23;2; ;31.08.2021;8/31/2021;4;6/27/2020;6/27/2022;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ;6;7;6;17;19;3;3;5;2;3;3;7;10;11;8;36
23;1;258;GO;105;27/06/2020;27/06/2022;23;2; ;31.08.2021;8/31/2021;4;6/27/2020;6/27/2022;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ;1; ; ; ;6;7;6;17;19;3;3;5;2;3;3;7;10;11;8;36
23;2;258;GO;105;27/06/2020;27/06/2022;23;2; ;31.08.2021;8/31/2021;3;6/27/2020;6/27/2022;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ;1; ; ; ;6;7;6;17;19;3;3;5;2;3;3;7;10;11;8;36
23;1;254;U;105;05/08/2021;27/08/2022;23;2; ;31.08.2021;8/31/2021;3;8/5/2021;8/27/2022;1;0;1; ; ;1; ; ; ;1;1; ; ; ; ; ; ; ;1; ;6;7;6;17;19;3;3;5;2;3;3;7;10;11;8;36
23;1;258;E;105;23/03/2021;27/06/2022;23;2; ;31.08.2021;8/31/2021;3;3/23/2021;6/27/2022;1;2; ; ;1; ;1; ; ;1; ; ;1; ; ; ; ; ;1; ;6;7;6;17;19;3;3;5;2;3;3;7;10;11;8;36
23;1;253;U;105;27/06/2020;27/06/2022;23;2; ;31.08.2021;8/31/2021;3;6/27/2020;6/27/2022;2;0;1; ; ;1; ; ; ;1;1; ; ; ; ; ; ; ;1; ;6;7;6;17;19;3;3;5;2;3;3;7;10;11;8;36
23;2;257;E;105;27/06/2020;27/06/2022;23;2; ;31.08.2021;8/31/2021;3;6/27/2020;6/27/2022;2;2; ; ;1; ;1; ; ;1; ; ;1; ; ; ; ; ;1; ;6;7;6;17;19;3;3;5;2;3;3;7;10;11;8;36
23;1;258;T;106;14/07/2021;27/06/2022;23;2; ;31.08.2021;8/31/2021;2;7/14/2021;6/27/2022;1;2; ; ;1; ; ;1; ;1; ; ; ; ; ;1; ; ; ;1;6;7;6;17;19;3;3;5;2;3;3;7;10;11;8;36
23;1;260;T;308;29/07/2021;27/06/2022;23;2; ;31.08.2021;8/31/2021;3;7/29/2021;6/27/2022;1;2; ; ;1; ; ;1; ;1; ; ; ; ;1; ; ; ;1; ;6;7;6;17;19;3;3;5;2;3;3;7;10;11;8;36
23;1;256;U;105;27/06/2020;27/06/2022;23;2; ;31.08.2021;8/31/2021;3;6/27/2020;6/27/2022;2;1; ;1; ;1; ; ; ;1;1; ; ; ; ; ; ; ;1; ;6;7;6;17;19;3;3;5;2;3;3;7;10;11;8;36
23;1;257;E;105;29/07/2021;27/06/2022;23;2; ;31.08.2021;8/31/2021;3;7/29/2021;6/27/2022;1;2; ; ;1; ;1; ; ;1; ; ;1; ; ; ; ; ;1; ;6;7;6;17;19;3;3;5;2;3;3;7;10;11;8;36
23;2;257;GO;106;27/06/2020;27/06/2022;23;2; ;31.08.2021;8/31/2021;3;6/27/2020;6/27/2022;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ;6;7;6;17;19;3;3;5;2;3;3;7;10;11;8;36
23;1;257;GO;106;27/06/2020;27/06/2022;23;2; ;31.08.2021;8/31/2021;3;6/27/2020;6/27/2022;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ;6;7;6;17;19;3;3;5;2;3;3;7;10;11;8;36
23;1;257;GO;106;24/09/2021;27/06/2022;23;2; ;31.08.2021;8/31/2021;3;9/24/2021;6/27/2022;1;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ;6;7;6;17;19;3;3;5;2;3;3;7;10;11;8;36
23;1;258;T;106;04/11/2020;27/06/2022;23;2; ;31.08.2021;8/31/2021;2;11/4/2020;6/27/2022;2;2; ; ;1; ; ;1; ;1; ; ; ; ; ;1; ; ; ;1;6;7;6;17;19;3;3;5;2;3;3;7;10;11;8;36
23;1;258;T;106;27/06/2020;27/06/2022;23;2; ;31.08.2021;8/31/2021;2;6/27/2020;6/27/2022;2;2; ; ;1; ; ;1; ;1; ; ; ; ; ;1; ; ; ;1;6;7;6;17;19;3;3;5;2;3;3;7;10;11;8;36
23;1;260;GO;106;27/06/2020;27/06/2022;23;2; ;31.08.2021;8/31/2021;4;6/27/2020;6/27/2022;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ;6;7;6;17;19;3;3;5;2;3;3;7;10;11;8;36
23;1;257;GS;106;14/07/2021;27/06/2022;23;2; ;31.08.2021;8/31/2021;2;7/14/2021;6/27/2022;1;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ;6;7;6;17;19;3;3;5;2;3;3;7;10;11;8;36
23;1;258;E;105;27/06/2020;27/06/2022;23;2; ;31.08.2021;8/31/2021;2;6/27/2020;6/27/2022;2;2; ; ;1; ;1; ; ;1; ; ;1; ; ; ; ; ;1; ;6;7;6;17;19;3;3;5;2;3;3;7;10;11;8;36
24;1;257;U;106;20/07/2021;30/12/2023;24;2; ;31.08.2021;8/31/2021;3;7/20/2021;12/30/2023;2;2; ; ;1;1; ; ; ;1; ;1; ; ; ; ; ; ; ;1;5;9;2;14;16;2;3;5;4;1;1;7;7;8;8;30
24;2;257;E;106;20/07/2021;20/07/2023;24;2; ;31.08.2021;8/31/2021;2;7/20/2021;7/20/2023;2;2; ; ;1; ;1; ; ;1; ; ; ;1; ; ; ; ; ;1;5;9;2;14;16;2;3;5;4;1;1;7;7;8;8;30
24;1;257;U;105;20/07/2021;31/12/2023;24;2; ;31.08.2021;8/31/2021;2;7/20/2021;12/31/2023;2;2; ; ;1;1; ; ; ;1;1; ; ; ; ; ; ; ;1; ;5;9;2;14;16;2;3;5;4;1;1;7;7;8;8;30
24;1;257;E;106;20/07/2021;31/12/2023;24;2; ;31.08.2021;8/31/2021;2;7/20/2021;12/31/2023;2;2; ; ;1; ;1; ; ;1; ; ; ;1; ; ; ; ; ;1;5;9;2;14;16;2;3;5;4;1;1;7;7;8;8;30
24;2;257;GA;106;20/07/2021;31/12/2023;24;2; ;31.08.2021;8/31/2021;3;7/20/2021;12/31/2023;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ;5;9;2;14;16;2;3;5;4;1;1;7;7;8;8;30
24;2;257;U;105;20/07/2021;20/07/2023;24;2; ;31.08.2021;8/31/2021;2;7/20/2021;7/20/2023;2;2; ; ;1;1; ; ; ;1;1; ; ; ; ; ; ; ;1; ;5;9;2;14;16;2;3;5;4;1;1;7;7;8;8;30
24;1;257;GS;106;20/07/2021;20/07/2023;24;2; ;31.08.2021;8/31/2021;3;7/20/2021;7/20/2023;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ;5;9;2;14;16;2;3;5;4;1;1;7;7;8;8;30
24;1;257;E;105;20/07/2021;20/07/2023;24;2; ;31.08.2021;8/31/2021;3;7/20/2021;7/20/2023;2;2; ; ;1; ;1; ; ;1; ; ;1; ; ; ; ; ;1; ;5;9;2;14;16;2;3;5;4;1;1;7;7;8;8;30
24;2;260;E;20;20/07/2021;20/07/2023;24;2; ;31.08.2021;8/31/2021;3;7/20/2021;7/20/2023;2;2; ; ;1; ;1; ; ;1; ; ;1; ; ; ; ; ;1; ;5;9;2;14;16;2;3;5;4;1;1;7;7;8;8;30
24;1;260;T;105;20/07/2021;20/07/2023;24;2; ;31.08.2021;8/31/2021;3;7/20/2021;7/20/2023;2;2; ; ;1; ; ;1; ;1; ; ; ; ;1; ; ; ;1; ;5;9;2;14;16;2;3;5;4;1;1;7;7;8;8;30
24;1;257;GO;106;20/07/2021;31/12/2023;24;2; ;31.08.2021;8/31/2021;2;7/20/2021;12/31/2023;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ;5;9;2;14;16;2;3;5;4;1;1;7;7;8;8;30
24;1;256;GA;308;20/07/2021;20/07/2023;24;2; ;31.08.2021;8/31/2021;3;7/20/2021;7/20/2023;2;1; ;1; ; ; ; ;1; ; ; ; ; ; ; ;1; ; ; ;5;9;2;14;16;2;3;5;4;1;1;7;7;8;8;30
24;1;261;GO;105;20/07/2021;20/07/2023;24;2; ;31.08.2021;8/31/2021;2;7/20/2021;7/20/2023;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ;1; ; ; ;5;9;2;14;16;2;3;5;4;1;1;7;7;8;8;30
24;1;257;GO;105;20/07/2021;20/07/2023;24;2; ;31.08.2021;8/31/2021;2;7/20/2021;7/20/2023;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ;1; ; ; ;5;9;2;14;16;2;3;5;4;1;1;7;7;8;8;30
24;2;257;E;105;20/07/2021;30/12/2023;24;2; ;31.08.2021;8/31/2021;1;7/20/2021;12/30/2023;2;2; ; ;1; ;1; ; ;1; ; ;1; ; ; ; ; ;1; ;5;9;2;14;16;2;3;5;4;1;1;7;7;8;8;30
24;2;257;T;106;20/07/2021;20/07/2023;24;2; ;31.08.2021;8/31/2021;2;7/20/2021;7/20/2023;2;2; ; ;1; ; ;1; ;1; ; ; ; ; ;1; ; ; ;1;5;9;2;14;16;2;3;5;4;1;1;7;7;8;8;30
24;1;254;U;106;20/07/2021;31/12/2023;24;2; ;31.08.2021;8/31/2021;2;7/20/2021;12/31/2023;2;0;1; ; ;1; ; ; ;1; ;1; ; ; ; ; ; ; ;1;5;9;2;14;16;2;3;5;4;1;1;7;7;8;8;30
24;1;257;GA;106;20/07/2021;20/07/2023;24;2; ;31.08.2021;8/31/2021;2;7/20/2021;7/20/2023;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ;5;9;2;14;16;2;3;5;4;1;1;7;7;8;8;30
24;1;257;E;105;20/07/2021;20/07/2023;24;2; ;31.08.2021;8/31/2021;5;7/20/2021;7/20/2023;2;2; ; ;1; ;1; ; ;1; ; ;1; ; ; ; ; ;1; ;5;9;2;14;16;2;3;5;4;1;1;7;7;8;8;30
24;1;258;GO;106;20/07/2021;20/07/2023;24;2; ;31.08.2021;8/31/2021;1;7/20/2021;7/20/2023;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ;5;9;2;14;16;2;3;5;4;1;1;7;7;8;8;30
24;2;257;GO;105;20/07/2021;31/12/2023;24;2; ;31.08.2021;8/31/2021;5;7/20/2021;12/31/2023;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ;1; ; ; ;5;9;2;14;16;2;3;5;4;1;1;7;7;8;8;30
24;1;260;GO;106;20/07/2021;20/07/2023;24;2; ;31.08.2021;8/31/2021;5;7/20/2021;7/20/2023;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ;5;9;2;14;16;2;3;5;4;1;1;7;7;8;8;30
24;1;257;E;106;20/07/2021;20/07/2023;24;2; ;31.08.2021;8/31/2021;4;7/20/2021;7/20/2023;2;2; ; ;1; ;1; ; ;1; ; ; ;1; ; ; ; ; ;1;5;9;2;14;16;2;3;5;4;1;1;7;7;8;8;30
24;1;257;GE;105;20/07/2021;20/07/2023;24;2; ;31.08.2021;8/31/2021;1;7/20/2021;7/20/2023;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ;1; ; ; ;5;9;2;14;16;2;3;5;4;1;1;7;7;8;8;30
24;1;257;GE;106;20/07/2021;20/07/2023;24;2; ;31.08.2021;8/31/2021;4;7/20/2021;7/20/2023;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ;5;9;2;14;16;2;3;5;4;1;1;7;7;8;8;30
24;1;257;E;106;20/07/2021;31/12/2023;24;2; ;31.08.2021;8/31/2021;3;7/20/2021;12/31/2023;2;2; ; ;1; ;1; ; ;1; ; ; ;1; ; ; ; ; ;1;5;9;2;14;16;2;3;5;4;1;1;7;7;8;8;30
24;2;254;U;106;20/07/2021;20/07/2023;24;2; ;31.08.2021;8/31/2021;3;7/20/2021;7/20/2023;2;0;1; ; ;1; ; ; ;1; ;1; ; ; ; ; ; ; ;1;5;9;2;14;16;2;3;5;4;1;1;7;7;8;8;30
24;2;258;GO;105;20/07/2021;20/07/2023;24;2; ;31.08.2021;8/31/2021;3;7/20/2021;7/20/2023;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ;1; ; ; ;5;9;2;14;16;2;3;5;4;1;1;7;7;8;8;30
24;1;257;GO;105;20/07/2021;20/07/2023;24;2; ;31.08.2021;8/31/2021;3;7/20/2021;7/20/2023;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ;1; ; ; ;5;9;2;14;16;2;3;5;4;1;1;7;7;8;8;30
24;1;258;E;105;20/07/2021;20/07/2023;24;2; ;31.08.2021;8/31/2021;3;7/20/2021;7/20/2023;2;2; ; ;1; ;1; ; ;1; ; ;1; ; ; ; ; ;1; ;5;9;2;14;16;2;3;5;4;1;1;7;7;8;8;30
