IBGE;NU_IDENTIFICADOR;q47_3;q47_8;q47_9;q47_10;q47_11;q47_12;q47_13;q47_14;q47_15;IBGE7;UF;Regiao;Município;areaKm2;Nome_UF;Pop_total_2022;Porte_pop2022;Q_incompleto;q1;DataCenso;DataCenso_2024;Faixas_etarias;d_47_8;d_47_8bin1;d_47_8bin2;d_47_8bin3;d_47_9;d_47_9bin1;d_47_9bin2;d_47_9bin3;d_47_9bin4;d_47_9bin5;d_47_10;d_47_10bin1;d_47_10bin2;d_47_10bin3;d_47_10bin4;d_47_8bin1_sum;d_47_8bin2_sum;d_47_8bin3_sum;d_47_9bin1_sum;d_47_9bin2_sum;d_47_9bin3_sum;d_47_9bin4_sum;d_47_9bin5_sum;d_47_10bin1_sum;d_47_10bin2_sum;d_47_10bin3_sum;d_47_10bin4_sum;nu_trabalhador;d_47_14_1bin_Gestão;d_47_14_1bin_PAIF;d_47_14_1bin_SCFV;d_47_14_1bin_PSB;d_47_14_1bin_Cadastramento;d_47_14_1bin_Beneficios;d_47_14_1bin_PCF;d_47_14_1bin_Outros;d_47_15_2bin_Gestão;d_47_15_2bin_PAIF;d_47_15_2bin_SCFV;d_47_15_2bin_PSB;d_47_15_2bin_Cadastramento;d_47_15_2bin_Beneficios;d_47_15_2bin_PCF;d_47_15_2bin_Outros;Gestao;PAIF;SCFV;PSB;Cadastramento;Beneficios;PCF;Outros;d_47_14_1bin_Gestão_sum;d_47_14_1bin_PAIF_sum;d_47_14_1bin_SCFV_sum;d_47_14_1bin_PSB_sum;d_47_14_1bin_Cadastramento_sum;d_47_14_1bin_Beneficios_sum;d_47_14_1bin_PCF_sum;d_47_14_1bin_Outros_sum;d_47_15_2bin_Gestão_sum;d_47_15_2bin_PAIF_sum;d_47_15_2bin_SCFV_sum;d_47_15_2bin_PSB_sum;d_47_15_2bin_Cadastramento_sum;d_47_15_2bin_Beneficios_sum;d_47_15_2bin_PCF_sum;d_47_15_2bin_Outros_sum
432120;14321203049; Masculino;Superior Completo;Assistente Social; Comissionada(o); Coordenador(a); De 31 a 40 horas semanais;02/09/2024; Atividades de gestão (administrativo); ;4321204;Rio Grande do Sul;Região Sul; ;452,572;RS;53242;Medio;completo;Municipal;31.08.2024;8/31/2024;18 a 29 anos;Nível Superior; ; ;Nível Superior;Assistente Social; ;Assistente Social; ; ; ;Comissionado; ; ;Comissionado; ;2;2;9;1;5;0;1;3;4;1;5;3;13;Gestão; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ;3;5;1;2; ; ; ; ; ; ; ; ; ;5; ;5
432120;14321203049; Masculino; Superior Incompleto; Sem formação profissional; Servidor(a) Temporária(o);Estagiário(a); De 21 a 30 horas semanais;19/06/2023; Atividades de gestão (administrativo); Outros;4321204;Rio Grande do Sul;Região Sul; ;452,572;RS;53242;Medio;completo;Municipal;31.08.2024;8/31/2024;18 a 29 anos;Nível Médio; ;Nível Médio; ;Outro profissional de nivel superior; ; ; ; ; ;Outros vínculos não permanentes; ; ; ;Outros vínculos não permanentes;2;2;9;1;5;0;1;3;4;1;5;3;13;Gestão; ; ; ; ; ; ; ; ; ; ; ; ; ; ;Outros;1; ; ; ; ; ; ;1;3;5;1;2; ; ; ; ; ; ; ; ; ;5; ;5
432120;14321203049; Masculino; Superior Incompleto; Sem formação profissional; Comissionada(o); Educador(a) Social; De 31 a 40 horas semanais;05/07/2024; Serviço Especializado em Abordagem Social; Outros;4321204;Rio Grande do Sul;Região Sul; ;452,572;RS;53242;Medio;completo;Municipal;31.08.2024;8/31/2024;51 a 60 anos;Nível Médio; ;Nível Médio; ;Outro profissional de nivel superior; ; ; ; ; ;Comissionado; ; ;Comissionado; ;2;2;9;1;5;0;1;3;4;1;5;3;13; ; ; ;Serviço de PSB no domicílio; ; ; ; ; ; ; ; ; ; ; ;Outros; ; ; ;1; ; ; ;1;3;5;1;2; ; ; ; ; ; ; ; ; ;5; ;5
432120;14321203049; Feminino;Superior Completo;Assistente Social; Servidor(a)/Estatutário(a); Técnico(a) de nível superior; De 21 a 30 horas semanais;17/03/2022; Serviço de Proteção e Atendimento Especializado a Famílias e Indivíduos; Concessão Benefícios Eventual;4321204;Rio Grande do Sul;Região Sul; ;452,572;RS;53242;Medio;completo;Municipal;31.08.2024;8/31/2024;41 a 50 anos;Nível Superior; ; ;Nível Superior;Assistente Social; ;Assistente Social; ; ; ;Servidor Estatutário;Servidor Estatutário; ; ; ;2;2;9;1;5;0;1;3;4;1;5;3;13; ;PAIF; ; ; ; ; ; ; ; ; ; ; ;Concessão de Benefícios Eventuais; ; ; ;1; ; ; ;1; ; ;3;5;1;2; ; ; ; ; ; ; ; ; ;5; ;5
432140;14321401304; Feminino;Superior Completo;Advogada(o); Servidor(a)/Estatutário(a); Técnico(a) de nível superior;262;15/01/2021; Serviço de Proteção e Atendimento Especializado a Famílias e Indivíduos; Serviço de Proteção Social Especial para Pessoas com Deficiência, Idosos e suas Famílias;4321402;Rio Grande do Sul;Região Sul; ;337,495;RS;14497;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;41 a 50 anos;Nível Superior; ; ;Nível Superior;Advogado; ; ; ;Advogado; ;Servidor Estatutário;Servidor Estatutário; ; ; ;0;0;4;1;1;0;1;1;3;0;1;0;4; ;PAIF; ; ; ; ; ; ; ; ; ; ;Cadastramento e/ou Atualização Cadastral (CadÚnico); ; ; ; ;1; ; ;1; ; ; ; ;4; ; ; ; ; ; ; ; ; ; ;4; ; ; 
432140;14321401304; Feminino;Superior Completo; Psicóloga(o); Servidor(a)/Estatutário(a); Técnico(a) de nível superior; De 11 a 20 horas semanais;01/05/2022; Serviço de Proteção e Atendimento Especializado a Famílias e Indivíduos; Serviço de Proteção Social Especial para Pessoas com Deficiência, Idosos e suas Famílias;4321402;Rio Grande do Sul;Região Sul; ;337,495;RS;14497;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;30 a 40 anos;Nível Superior; ; ;Nível Superior;Psicólogo; ; ; ; ;Psicólogo;Servidor Estatutário;Servidor Estatutário; ; ; ;0;0;4;1;1;0;1;1;3;0;1;0;4; ;PAIF; ; ; ; ; ; ; ; ; ; ;Cadastramento e/ou Atualização Cadastral (CadÚnico); ; ; ; ;1; ; ;1; ; ; ; ;4; ; ; ; ; ; ; ; ; ; ;4; ; ; 
432140;14321401304; Feminino;Superior Completo;Assistente Social; Servidor(a)/Estatutário(a); Técnico(a) de nível superior; De 31 a 40 horas semanais;02/05/2019; Serviço de Proteção e Atendimento Especializado a Famílias e Indivíduos; Serviço de Proteção Social Especial para Pessoas com Deficiência, Idosos e suas Famílias;4321402;Rio Grande do Sul;Região Sul; ;337,495;RS;14497;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;18 a 29 anos;Nível Superior; ; ;Nível Superior;Assistente Social; ;Assistente Social; ; ; ;Servidor Estatutário;Servidor Estatutário; ; ; ;0;0;4;1;1;0;1;1;3;0;1;0;4; ;PAIF; ; ; ; ; ; ; ; ; ; ;Cadastramento e/ou Atualização Cadastral (CadÚnico); ; ; ; ;1; ; ;1; ; ; ; ;4; ; ; ; ; ; ; ; ; ; ;4; ; ; 
432140;14321401304; Feminino;Superior Completo; Pedagoga(o); Comissionada(o); Coordenador(a); De 31 a 40 horas semanais;11/01/2021; Serviço de Proteção e Atendimento Especializado a Famílias e Indivíduos; Serviço de Proteção Social Especial para Pessoas com Deficiência, Idosos e suas Famílias;4321402;Rio Grande do Sul;Região Sul; ;337,495;RS;14497;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;51 a 60 anos;Nível Superior; ; ;Nível Superior;Pedagogo;Pedagogo; ; ; ; ;Comissionado; ; ;Comissionado; ;0;0;4;1;1;0;1;1;3;0;1;0;4; ;PAIF; ; ; ; ; ; ; ; ; ; ;Cadastramento e/ou Atualização Cadastral (CadÚnico); ; ; ; ;1; ; ;1; ; ; ; ;4; ; ; ; ; ; ; ; ; ; ;4; ; ; 
432180;14321802983; Feminino;Superior Completo;Assistente Social; Servidor(a)/Estatutário(a); Técnico(a) de nível superior; De 41 a 44 horas semanais;06/01/2012; Serviço de Proteção e Atendimento Especializado a Famílias e Indivíduos; Serviço Especializado em Abordagem Social;4321808;Rio Grande do Sul;Região Sul; ;421,461;RS;24916;Pequeno II;completo;Municipal;31.08.2024;8/31/2024;41 a 50 anos;Nível Superior; ; ;Nível Superior;Assistente Social; ;Assistente Social; ; ; ;Servidor Estatutário;Servidor Estatutário; ; ; ;0;1;4;1;2;0;0;1;4;0;1;0;5; ;PAIF; ; ; ; ; ; ; ; ; ;Serviço de PSB no domicílio; ; ; ; ; ;1; ;1; ; ; ; ;1;2; ; ;1; ; ;1; ;1; ;1;1; ; ;1
432180;14321802983; Feminino;Superior Completo; Psicóloga(o); Servidor(a)/Estatutário(a); Técnico(a) de nível superior; De 31 a 40 horas semanais;15/04/2013; Serviço de Proteção e Atendimento Especializado a Famílias e Indivíduos; Serviço de Proteção Social Especial para Pessoas com Deficiência, Idosos e suas Famílias;4321808;Rio Grande do Sul;Região Sul; ;421,461;RS;24916;Pequeno II;completo;Municipal;31.08.2024;8/31/2024;30 a 40 anos;Nível Superior; ; ;Nível Superior;Psicólogo; ; ; ; ;Psicólogo;Servidor Estatutário;Servidor Estatutário; ; ; ;0;1;4;1;2;0;0;1;4;0;1;0;5; ;PAIF; ; ; ; ; ; ; ; ; ; ;Cadastramento e/ou Atualização Cadastral (CadÚnico); ; ; ; ;1; ; ;1; ; ; ;1;2; ; ;1; ; ;1; ;1; ;1;1; ; ;1
432180;14321802983; Feminino; Superior Incompleto; Sem formação profissional; Comissionada(o); Coordenador(a); De 31 a 40 horas semanais;01/03/2023; Atividades de gestão (administrativo); Outros;4321808;Rio Grande do Sul;Região Sul; ;421,461;RS;24916;Pequeno II;completo;Municipal;31.08.2024;8/31/2024;30 a 40 anos;Nível Médio; ;Nível Médio; ;Outro profissional de nivel superior; ; ; ; ; ;Comissionado; ; ;Comissionado; ;0;1;4;1;2;0;0;1;4;0;1;0;5;Gestão; ; ; ; ; ; ; ; ; ; ; ; ; ; ;Outros;1; ; ; ; ; ; ;1;1;2; ; ;1; ; ;1; ;1; ;1;1; ; ;1
432180;14321802983; Feminino;Superior Completo;Assistente Social; Servidor(a)/Estatutário(a); Técnico(a) de nível superior; De 11 a 20 horas semanais;04/08/2011; Serviço de Proteção Social Especial para Pessoas com Deficiência, Idosos e suas Famílias; Serviço de Proteção e Atendimento Especializado a Famílias e Indivíduos;4321808;Rio Grande do Sul;Região Sul; ;421,461;RS;24916;Pequeno II;completo;Municipal;31.08.2024;8/31/2024;Mais de 60 anos;Nível Superior; ; ;Nível Superior;Assistente Social; ;Assistente Social; ; ; ;Servidor Estatutário;Servidor Estatutário; ; ; ;0;1;4;1;2;0;0;1;4;0;1;0;5; ; ; ; ;Cadastramento e/ou Atualização Cadastral (CadÚnico); ; ; ; ;PAIF; ; ; ; ; ; ; ;1; ; ;1; ; ; ;1;2; ; ;1; ; ;1; ;1; ;1;1; ; ;1
432180;14321802983; Feminino;Superior Completo; Pedagoga(o); Servidor(a)/Estatutário(a); Apoio Administrativo; De 31 a 40 horas semanais;13/10/2014; Outros; ;4321808;Rio Grande do Sul;Região Sul; ;421,461;RS;24916;Pequeno II;completo;Municipal;31.08.2024;8/31/2024;41 a 50 anos;Nível Superior; ; ;Nível Superior;Pedagogo;Pedagogo; ; ; ; ;Servidor Estatutário;Servidor Estatutário; ; ; ;0;1;4;1;2;0;0;1;4;0;1;0;5; ; ; ; ; ; ; ;Outros; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;2; ; ;1; ; ;1; ;1; ;1;1; ; ;1
432190;14321900505; Feminino;Superior Completo; Pedagoga(o); Servidor(a) Temporária(o); Técnico(a) de nível superior; De 11 a 20 horas semanais;18/03/2024; Serviço de Medida Socioeducativa (Liberdade Assistida ou Prestação de Serviço a Comunidade); Outros;4321907;Rio Grande do Sul;Região Sul; ;268,902;RS;25436;Pequeno II;completo;Municipal;31.08.2024;8/31/2024;30 a 40 anos;Nível Superior; ; ;Nível Superior;Pedagogo;Pedagogo; ; ; ; ;Outros vínculos não permanentes; ; ; ;Outros vínculos não permanentes;0;1;3;1;1;0;0;1;2;0;0;2;4; ; ;Serviço de Convivência e Fortalecimento de Vínculo; ; ; ; ; ; ; ; ; ; ; ; ;Outros; ; ;1; ; ; ; ;1;1;2;1; ; ; ; ; ; ; ;2; ; ; ; ;1
432190;14321900505; Feminino;Superior Completo; Psicóloga(o); Servidor(a)/Estatutário(a); Técnico(a) de nível superior; De 31 a 40 horas semanais;27/12/2023; Serviço de Proteção e Atendimento Especializado a Famílias e Indivíduos; Serviço de Medida Socioeducativa (Liberdade Assistida ou Prestação de Serviço a Comunidade);4321907;Rio Grande do Sul;Região Sul; ;268,902;RS;25436;Pequeno II;completo;Municipal;31.08.2024;8/31/2024;18 a 29 anos;Nível Superior; ; ;Nível Superior;Psicólogo; ; ; ; ;Psicólogo;Servidor Estatutário;Servidor Estatutário; ; ; ;0;1;3;1;1;0;0;1;2;0;0;2;4; ;PAIF; ; ; ; ; ; ; ; ;Serviço de Convivência e Fortalecimento de Vínculo; ; ; ; ; ; ;1;1; ; ; ; ; ;1;2;1; ; ; ; ; ; ; ;2; ; ; ; ;1
432190;14321900505; Masculino; Médio Completo; Sem formação profissional; Servidor(a) Temporária(o); Apoio Administrativo; De 31 a 40 horas semanais;02/07/2024; Atividades de gestão (administrativo); ;4321907;Rio Grande do Sul;Região Sul; ;268,902;RS;25436;Pequeno II;completo;Municipal;31.08.2024;8/31/2024;41 a 50 anos;Nível Médio; ;Nível Médio; ;Outro profissional de nivel superior; ; ; ; ; ;Outros vínculos não permanentes; ; ; ;Outros vínculos não permanentes;0;1;3;1;1;0;0;1;2;0;0;2;4;Gestão; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ;1;2;1; ; ; ; ; ; ; ;2; ; ; ; ;1
432190;14321900505; Feminino;Superior Completo;Assistente Social; Servidor(a)/Estatutário(a); Técnico(a) de nível superior; De 31 a 40 horas semanais;18/08/2014; Serviço de Proteção e Atendimento Especializado a Famílias e Indivíduos; Serviço de Medida Socioeducativa (Liberdade Assistida ou Prestação de Serviço a Comunidade);4321907;Rio Grande do Sul;Região Sul; ;268,902;RS;25436;Pequeno II;completo;Municipal;31.08.2024;8/31/2024;41 a 50 anos;Nível Superior; ; ;Nível Superior;Assistente Social; ;Assistente Social; ; ; ;Servidor Estatutário;Servidor Estatutário; ; ; ;0;1;3;1;1;0;0;1;2;0;0;2;4; ;PAIF; ; ; ; ; ; ; ; ;Serviço de Convivência e Fortalecimento de Vínculo; ; ; ; ; ; ;1;1; ; ; ; ; ;1;2;1; ; ; ; ; ; ; ;2; ; ; ; ;1
432220;14322201287; Feminino;Superior Completo;Assistente Social; Servidor(a)/Estatutário(a); Técnico(a) de nível superior; De 21 a 30 horas semanais;11/07/2018; Serviço de Proteção e Atendimento Especializado a Famílias e Indivíduos; Serviço de Medida Socioeducativa (Liberdade Assistida ou Prestação de Serviço a Comunidade);4322202;Rio Grande do Sul;Região Sul; ;2253,234;RS;20005;Pequeno II;completo;Municipal;31.08.2024;8/31/2024;30 a 40 anos;Nível Superior; ; ;Nível Superior;Assistente Social; ;Assistente Social; ; ; ;Servidor Estatutário;Servidor Estatutário; ; ; ;0;2;3;0;2;0;0;1;4;0;0;1;5; ;PAIF; ; ; ; ; ; ; ; ;Serviço de Convivência e Fortalecimento de Vínculo; ; ; ; ; ; ;1;1; ; ; ; ; ;2;3; ; ; ; ; ; ;1; ;2; ; ; ; ; 
432220;14322201287; Feminino; Superior Incompleto;Outra(o) profissional de nível superior; Servidor(a) Temporária(o);Estagiário(a); De 21 a 30 horas semanais;10/06/2024; Atividades de gestão (administrativo); ;4322202;Rio Grande do Sul;Região Sul; ;2253,234;RS;20005;Pequeno II;completo;Municipal;31.08.2024;8/31/2024;18 a 29 anos;Nível Médio; ;Nível Médio; ;Outro profissional de nivel superior; ; ; ; ; ;Outros vínculos não permanentes; ; ; ;Outros vínculos não permanentes;0;2;3;0;2;0;0;1;4;0;0;1;5;Gestão; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ;2;3; ; ; ; ; ; ;1; ;2; ; ; ; ; 
432220;14322201287; Masculino; Médio Completo; Sem formação profissional; Servidor(a)/Estatutário(a); Outros; De 31 a 40 horas semanais;06/02/2024; Atividades de gestão (administrativo); ;4322202;Rio Grande do Sul;Região Sul; ;2253,234;RS;20005;Pequeno II;completo;Municipal;31.08.2024;8/31/2024;41 a 50 anos;Nível Médio; ;Nível Médio; ;Outro profissional de nivel superior; ; ; ; ; ;Servidor Estatutário;Servidor Estatutário; ; ; ;0;2;3;0;2;0;0;1;4;0;0;1;5;Gestão; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ;2;3; ; ; ; ; ; ;1; ;2; ; ; ; ; 
432220;14322201287; Feminino; Especialização; Psicóloga(o); Servidor(a)/Estatutário(a); Coordenador(a); De 21 a 30 horas semanais;01/02/2006; Serviço de Proteção e Atendimento Especializado a Famílias e Indivíduos; Atividades de gestão (administrativo);4322202;Rio Grande do Sul;Região Sul; ;2253,234;RS;20005;Pequeno II;completo;Municipal;31.08.2024;8/31/2024;41 a 50 anos;Nível Superior; ; ;Nível Superior;Psicólogo; ; ; ; ;Psicólogo;Servidor Estatutário;Servidor Estatutário; ; ; ;0;2;3;0;2;0;0;1;4;0;0;1;5; ;PAIF; ; ; ; ; ; ;Gestão; ; ; ; ; ; ; ;1;1; ; ; ; ; ; ;2;3; ; ; ; ; ; ;1; ;2; ; ; ; ; 
432220;14322201287; Feminino; Especialização;Assistente Social; Servidor(a)/Estatutário(a); Técnico(a) de nível superior; De 11 a 20 horas semanais;10/01/2022; Serviço de Proteção e Atendimento Especializado a Famílias e Indivíduos; Serviço de Medida Socioeducativa (Liberdade Assistida ou Prestação de Serviço a Comunidade);4322202;Rio Grande do Sul;Região Sul; ;2253,234;RS;20005;Pequeno II;completo;Municipal;31.08.2024;8/31/2024;41 a 50 anos;Nível Superior; ; ;Nível Superior;Assistente Social; ;Assistente Social; ; ; ;Servidor Estatutário;Servidor Estatutário; ; ; ;0;2;3;0;2;0;0;1;4;0;0;1;5; ;PAIF; ; ; ; ; ; ; ; ;Serviço de Convivência e Fortalecimento de Vínculo; ; ; ; ; ; ;1;1; ; ; ; ; ;2;3; ; ; ; ; ; ;1; ;2; ; ; ; ; 
432240;14322401403; Masculino;Superior Completo; Psicóloga(o); Servidor(a) Temporária(o); Técnico(a) de nível superior; De 21 a 30 horas semanais;28/03/2024; Serviço de Proteção e Atendimento Especializado a Famílias e Indivíduos; Outros;4322400;Rio Grande do Sul;Região Sul; ;5702,098;RS;117210;Grande;completo;Municipal;31.08.2024;8/31/2024;30 a 40 anos;Nível Superior; ; ;Nível Superior;Psicólogo; ; ; ; ;Psicólogo;Outros vínculos não permanentes; ; ; ;Outros vínculos não permanentes;3;4;10;1;2;0;1;3;5;1;0;11;17; ;PAIF; ; ; ; ; ; ; ; ; ; ; ; ; ;Outros; ;1; ; ; ; ; ;1;3;4;2;3; ; ; ;2;2;1; ; ;3; ; ;8
432240;14322401403; Feminino; Especialização;Advogada(o); Servidor(a)/Estatutário(a); Técnico(a) de nível superior; De 11 a 20 horas semanais;20/01/2015; Serviço de Medida Socioeducativa (Liberdade Assistida ou Prestação de Serviço a Comunidade); Serviço de Proteção e Atendimento Especializado a Famílias e Indivíduos;4322400;Rio Grande do Sul;Região Sul; ;5702,098;RS;117210;Grande;completo;Municipal;31.08.2024;8/31/2024;30 a 40 anos;Nível Superior; ; ;Nível Superior;Advogado; ; ; ;Advogado; ;Servidor Estatutário;Servidor Estatutário; ; ; ;3;4;10;1;2;0;1;3;5;1;0;11;17; ; ;Serviço de Convivência e Fortalecimento de Vínculo; ; ; ; ; ; ;PAIF; ; ; ; ; ; ; ;1;1; ; ; ; ; ;3;4;2;3; ; ; ;2;2;1; ; ;3; ; ;8
432240;14322401403; Feminino; Médio Completo; Sem formação profissional; Terceirizada(o);Serviços Gerais (limpeza, conservação, motoristas, etc.); De 31 a 40 horas semanais;13/06/2024; Outros; Atividades de gestão (administrativo);4322400;Rio Grande do Sul;Região Sul; ;5702,098;RS;117210;Grande;completo;Municipal;31.08.2024;8/31/2024;30 a 40 anos;Nível Médio; ;Nível Médio; ;Outro profissional de nivel superior; ; ; ; ; ;Outros vínculos não permanentes; ; ; ;Outros vínculos não permanentes;3;4;10;1;2;0;1;3;5;1;0;11;17; ; ; ; ; ; ; ;Outros;Gestão; ; ; ; ; ; ; ;1; ; ; ; ; ; ;1;3;4;2;3; ; ; ;2;2;1; ; ;3; ; ;8
432240;14322401403; Feminino;Superior Completo; Psicóloga(o); Servidor(a)/Estatutário(a); Técnico(a) de nível superior; De 11 a 20 horas semanais;02/10/2023; Serviço Especializado em Abordagem Social; Outros;4322400;Rio Grande do Sul;Região Sul; ;5702,098;RS;117210;Grande;completo;Municipal;31.08.2024;8/31/2024;30 a 40 anos;Nível Superior; ; ;Nível Superior;Psicólogo; ; ; ; ;Psicólogo;Servidor Estatutário;Servidor Estatutário; ; ; ;3;4;10;1;2;0;1;3;5;1;0;11;17; ; ; ;Serviço de PSB no domicílio; ; ; ; ; ; ; ; ; ; ; ;Outros; ; ; ;1; ; ; ;1;3;4;2;3; ; ; ;2;2;1; ; ;3; ; ;8
432240;14322401403; Feminino;Superior Completo;Assistente Social; Servidor(a) Temporária(o); Técnico(a) de nível superior; De 21 a 30 horas semanais;26/03/2024; Serviço de Proteção e Atendimento Especializado a Famílias e Indivíduos; Serviço de Proteção Social Especial para Pessoas com Deficiência, Idosos e suas Famílias;4322400;Rio Grande do Sul;Região Sul; ;5702,098;RS;117210;Grande;completo;Municipal;31.08.2024;8/31/2024;30 a 40 anos;Nível Superior; ; ;Nível Superior;Assistente Social; ;Assistente Social; ; ; ;Outros vínculos não permanentes; ; ; ;Outros vínculos não permanentes;3;4;10;1;2;0;1;3;5;1;0;11;17; ;PAIF; ; ; ; ; ; ; ; ; ; ;Cadastramento e/ou Atualização Cadastral (CadÚnico); ; ; ; ;1; ; ;1; ; ; ;3;4;2;3; ; ; ;2;2;1; ; ;3; ; ;8
432240;14322401403; Feminino; Médio Incompleto; Sem formação profissional; Outro vínculo não permanente;Estagiário(a); De 11 a 20 horas semanais;04/12/2023; ; ;4322400;Rio Grande do Sul;Região Sul; ;5702,098;RS;117210;Grande;completo;Municipal;31.08.2024;8/31/2024;16 a 17 anos;Nível fundamental;Nível fundamental; ; ;Outro profissional de nivel superior; ; ; ; ; ;Outros vínculos não permanentes; ; ; ;Outros vínculos não permanentes;3;4;10;1;2;0;1;3;5;1;0;11;17; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;4;2;3; ; ; ;2;2;1; ; ;3; ; ;8
432240;14322401403; Feminino; Médio Incompleto; Sem formação profissional; Outro vínculo não permanente;Estagiário(a); De 11 a 20 horas semanais;09/01/2024; ; ;4322400;Rio Grande do Sul;Região Sul; ;5702,098;RS;117210;Grande;completo;Municipal;31.08.2024;8/31/2024;16 a 17 anos;Nível fundamental;Nível fundamental; ; ;Outro profissional de nivel superior; ; ; ; ; ;Outros vínculos não permanentes; ; ; ;Outros vínculos não permanentes;3;4;10;1;2;0;1;3;5;1;0;11;17; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;4;2;3; ; ; ;2;2;1; ; ;3; ; ;8
432240;14322401403; Feminino;Superior Completo;Outra(o) profissional de nível superior; Servidor(a) Temporária(o); Educador(a) Social; De 31 a 40 horas semanais;17/08/2023; Serviço Especializado em Abordagem Social; Outros;4322400;Rio Grande do Sul;Região Sul; ;5702,098;RS;117210;Grande;completo;Municipal;31.08.2024;8/31/2024;51 a 60 anos;Nível Superior; ; ;Nível Superior;Outro profissional de nivel superior; ; ; ; ; ;Outros vínculos não permanentes; ; ; ;Outros vínculos não permanentes;3;4;10;1;2;0;1;3;5;1;0;11;17; ; ; ;Serviço de PSB no domicílio; ; ; ; ; ; ; ; ; ; ; ;Outros; ; ; ;1; ; ; ;1;3;4;2;3; ; ; ;2;2;1; ; ;3; ; ;8
432240;14322401403; Feminino; Especialização;Outra(o) profissional de nível superior; Empregada(o) Pública(o) (CLT); Coordenador(a); De 31 a 40 horas semanais;20/03/2017; Atividades de gestão (administrativo); Outros;4322400;Rio Grande do Sul;Região Sul; ;5702,098;RS;117210;Grande;completo;Municipal;31.08.2024;8/31/2024;Mais de 60 anos;Nível Superior; ; ;Nível Superior;Outro profissional de nivel superior; ; ; ; ; ;Empregado Público (CLT); ;Empregado Público (CLT); ; ;3;4;10;1;2;0;1;3;5;1;0;11;17;Gestão; ; ; ; ; ; ; ; ; ; ; ; ; ; ;Outros;1; ; ; ; ; ; ;1;3;4;2;3; ; ; ;2;2;1; ; ;3; ; ;8
432240;14322401403; Masculino;Superior Completo;Outra(o) profissional de nível superior; Servidor(a)/Estatutário(a); Outros; De 31 a 40 horas semanais;24/02/2022; Outros; Atividades de gestão (administrativo);4322400;Rio Grande do Sul;Região Sul; ;5702,098;RS;117210;Grande;completo;Municipal;31.08.2024;8/31/2024;51 a 60 anos;Nível Superior; ; ;Nível Superior;Outro profissional de nivel superior; ; ; ; ; ;Servidor Estatutário;Servidor Estatutário; ; ; ;3;4;10;1;2;0;1;3;5;1;0;11;17; ; ; ; ; ; ; ;Outros;Gestão; ; ; ; ; ; ; ;1; ; ; ; ; ; ;1;3;4;2;3; ; ; ;2;2;1; ; ;3; ; ;8
432240;14322401403; Masculino; Fundamental Completo; Sem formação profissional; Servidor(a)/Estatutário(a); Outros; De 31 a 40 horas semanais;04/05/2020; ; ;4322400;Rio Grande do Sul;Região Sul; ;5702,098;RS;117210;Grande;completo;Municipal;31.08.2024;8/31/2024;51 a 60 anos;Nível fundamental;Nível fundamental; ; ;Outro profissional de nivel superior; ; ; ; ; ;Servidor Estatutário;Servidor Estatutário; ; ; ;3;4;10;1;2;0;1;3;5;1;0;11;17; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;4;2;3; ; ; ;2;2;1; ; ;3; ; ;8
432240;14322401403; Feminino; Médio Completo; Profissional de nível médio; Servidor(a) Temporária(o); Educador(a) Social; De 31 a 40 horas semanais;08/05/2024; Atividades de gestão (administrativo); Outros;4322400;Rio Grande do Sul;Região Sul; ;5702,098;RS;117210;Grande;completo;Municipal;31.08.2024;8/31/2024;51 a 60 anos;Nível Médio; ;Nível Médio; ;Profissional de nível médio; ; ; ; ; ;Outros vínculos não permanentes; ; ; ;Outros vínculos não permanentes;3;4;10;1;2;0;1;3;5;1;0;11;17;Gestão; ; ; ; ; ; ; ; ; ; ; ; ; ; ;Outros;1; ; ; ; ; ; ;1;3;4;2;3; ; ; ;2;2;1; ; ;3; ; ;8
432240;14322401403; Feminino; Médio Completo; Profissional de nível médio; Servidor(a) Temporária(o); Educador(a) Social; De 31 a 40 horas semanais;08/10/2020; Serviço Especializado em Abordagem Social; Outros;4322400;Rio Grande do Sul;Região Sul; ;5702,098;RS;117210;Grande;completo;Municipal;31.08.2024;8/31/2024;51 a 60 anos;Nível Médio; ;Nível Médio; ;Profissional de nível médio; ; ; ; ; ;Outros vínculos não permanentes; ; ; ;Outros vínculos não permanentes;3;4;10;1;2;0;1;3;5;1;0;11;17; ; ; ;Serviço de PSB no domicílio; ; ; ; ; ; ; ; ; ; ; ;Outros; ; ; ;1; ; ; ;1;3;4;2;3; ; ; ;2;2;1; ; ;3; ; ;8
