IBGE;IBGE7;UF;Regiao;Município;Pop_Total2010_MICRO;Pop_total_2010;Pop_Urbana2010;Pop_Rural2010;Porte_pop2010;areaKm2;Q_Municipal;NU_IDENTIFICADOR;q_33_2;q_33_3;q_33_9;q_33_10;q_33_11;q_33_12;q_33_13;q_33_14;DataCenso;DataCenso_2018;q_33_2_rec;Idade;d_33_2_Faixas_etarias;d_33_9;d_33_11;d_33_9bin1;d_33_9bin2;d_33_9bin3;d_33_10bin1;d_33_10bin2;d_33_10bin3;d_33_10bin4;d_33_10bin5;d_33_11bin1;d_33_11bin2;d_33_11bin3;d_33_11bin4;d_33_9bin1_sum;d_33_9bin2_sum;d_33_9bin3_sum;d_33_10bin1_sum;d_33_10bin2_sum;d_33_10bin3_sum;d_33_10bin4_sum;d_33_10bin5_sum;d_33_11bin1_sum;d_33_11bin2_sum;d_33_11bin3_sum;d_33_11bin4_sum;nu_trabalhadores
210100;2101004;21;2;Arari;564191;28488;17483;11005;2;1100,275;1;2101003308844;09/11/1988;1;255;238;266;216;18;04/10/2018;31.08.2018;8/31/2018;11/9/1988;29;1;1;4; ;1; ; ; ; ; ; ; ; ; ;1;0;1;3;0;1;0;1;1;0;0;0;4;4
210100;2101004;21;2;Arari;564191;28488;17483;11005;2;1100,275;1;2101003308844;12/07/1993;1;257;273;266;218;18;01/10/2018;31.08.2018;8/31/2018;7/12/1993;25;1;2;4; ; ;1; ;1; ; ; ; ; ; ;1;0;1;3;0;1;0;1;1;0;0;0;4;4
210100;2101004;21;2;Arari;564191;28488;17483;11005;2;1100,275;1;2101003308844;11/03/1992;1;257;274;266;218;18;03/10/2018;31.08.2018;8/31/2018;3/11/1992;26;1;2;4; ; ;1; ; ; ; ;1; ; ; ;1;0;1;3;0;1;0;1;1;0;0;0;4;4
210235;2102358;21;2;Buritirana;566866;14784;4146;10638;1;818,424;1;2102353308494;25/03/1970;1;257;275;291;21;263;01/01/2017;31.08.2018;8/31/2018;3/25/1970;48;3;2;4; ; ;1;1; ; ; ; ; ; ; ;1;0;0;1;1;0;0;0;0;0;0;0;1;1
210730;2107308;21;2;Nova Iorque;209338;4590;2876;1714;1;976,872;1;2107303308560;30/09/1992;0;257;232;142;21;263;18/10/2017;31.08.2018;8/31/2018;9/30/1992;25;1;2;4; ; ;1; ; ; ;1; ; ; ; ;1;0;0;1;0;0;0;1;0;0;0;0;1;1
210800;2108009;21;2;Pastos Bons;209338;18067;12307;5760;1;1635,321;1;2108003308201;12/10/1991;1;257;232;142;218;18;04/10/2017;31.08.2018;8/31/2018;10/12/1991;26;1;2;4; ; ;1; ; ; ;1; ; ; ; ;1;0;0;2;0;0;0;2;0;0;0;0;2;2
210800;2108009;21;2;Pastos Bons;209338;18067;12307;5760;1;1635,321;1;2108003308201;03/04/1980;1;257;232;142;21;272;01/07/2017;31.08.2018;8/31/2018;4/3/1980;38;2;2;4; ; ;1; ; ; ;1; ; ; ; ;1;0;0;2;0;0;0;2;0;0;0;0;2;2
210860;2108603;21;2;Pinheiro;564191;78162;46487;31675;3;1512,966;1;2108603308854;13/09/1993;0;257;274;266;218;20;02/02/2018;31.08.2018;8/31/2018;9/13/1993;24;1;2;4; ; ;1; ; ; ; ;1; ; ; ;1;0;0;3;0;1;0;0;1;0;0;0;3;3
210860;2108603;21;2;Pinheiro;564191;78162;46487;31675;3;1512,966;1;2108603308854;01/02/1968;1;257;273;266;218;18;02/02/2018;31.08.2018;8/31/2018;2/1/1968;50;3;2;4; ; ;1; ;1; ; ; ; ; ; ;1;0;0;3;0;1;0;0;1;0;0;0;3;3
210860;2108603;21;2;Pinheiro;564191;78162;46487;31675;3;1512,966;1;2108603308854;06/08/1972;1;257;237;266;21;20;02/01/2018;31.08.2018;8/31/2018;8/6/1972;46;3;2;4; ; ;1; ; ; ; ; ; ; ; ;1;0;0;3;0;1;0;0;1;0;0;0;3;3
211070;2110708;21;2;São Domingos do Maranhão;191024;33607;17313;16294;2;1151,978;1;2110703308173;29/04/1988;1;257;273;266;218;18;28/04/2017;31.08.2018;8/31/2018;4/29/1988;30;2;2;4; ; ;1; ;1; ; ; ; ; ; ;1;0;0;3;0;2;0;0;1;0;0;0;3;3
211070;2110708;21;2;São Domingos do Maranhão;191024;33607;17313;16294;2;1151,978;1;2110703308173;17/08/1986;1;258;273;266;21;272;28/04/2017;31.08.2018;8/31/2018;8/17/1986;32;2;2;4; ; ;1; ;1; ; ; ; ; ; ;1;0;0;3;0;2;0;0;1;0;0;0;3;3
211070;2110708;21;2;São Domingos do Maranhão;191024;33607;17313;16294;2;1151,978;1;2110703308173;06/10/1990;1;257;274;266;218;272;01/02/2018;31.08.2018;8/31/2018;10/6/1990;27;1;2;4; ; ;1; ; ; ; ;1; ; ; ;1;0;0;3;0;2;0;0;1;0;0;0;3;3
211120;2111201;21;2;São José de Ribamar;1309330;163045;37709;125336;4;385,777;1;2111203307657;20/07/1997;1;255;238;142;216;20;04/01/2017;31.08.2018;8/31/2018;7/20/1997;21;1;1;4; ;1; ; ; ; ; ; ; ; ; ;1;0;1;0;0;0;0;0;0;0;0;0;1;1
211130;2111300;21;2;São Luís;1309330;1014837;958522;56315;5;834,827;1;2111303306232;10/10/1985;1;257;273;266;21;18;02/01/2015;31.08.2018;8/31/2018;10/10/1985;32;2;2;4; ; ;1; ;1; ; ; ; ; ; ;1;0;1;5;1;3;0;0;1;1;0;0;5;6
211130;2111300;21;2;São Luís;1309330;1014837;958522;56315;5;834,827;1;2111303306232;21/10/1990;1;257;274;266;218;272;01/08/2016;31.08.2018;8/31/2018;10/21/1990;27;1;2;4; ; ;1; ; ; ; ;1; ; ; ;1;0;1;5;1;3;0;0;1;1;0;0;5;6
211130;2111300;21;2;São Luís;1309330;1014837;958522;56315;5;834,827;1;2111303306232;02/10/1963;1;257;273;266;218;18;31/05/2012;31.08.2018;8/31/2018;10/2/1963;54;4;2;4; ; ;1; ;1; ; ; ; ; ; ;1;0;1;5;1;3;0;0;1;1;0;0;5;6
211130;2111300;21;2;São Luís;1309330;1014837;958522;56315;5;834,827;1;2111303306232;05/10/1966;1;257;273;138;218;18;02/02/2015;31.08.2018;8/31/2018;10/5/1966;51;4;2;1; ; ;1; ;1; ; ; ;1; ; ; ;0;1;5;1;3;0;0;1;1;0;0;5;6
211130;2111300;21;2;São Luís;1309330;1014837;958522;56315;5;834,827;1;2111303306232;28/04/1980;1;257;275;142;216;18;02/01/2015;31.08.2018;8/31/2018;4/28/1980;38;2;2;4; ; ;1;1; ; ; ; ; ; ; ;1;0;1;5;1;3;0;0;1;1;0;0;5;6
211130;2111300;21;2;São Luís;1309330;1014837;958522;56315;5;834,827;1;2111303306232;01/10/1974;0;255;238;142;372;18;02/01/2013;31.08.2018;8/31/2018;10/1/1974;43;3;1;4; ;1; ; ; ; ; ; ; ; ; ;1;0;1;5;1;3;0;0;1;1;0;0;5;6
211220;2112209;21;2;Timon;416327;155460;135133;20327;4;1764,612;1;2112203307751;07/06/1985;1;257;274;142;218;18;09/10/2017;31.08.2018;8/31/2018;6/7/1985;33;2;2;4; ; ;1; ; ; ; ;1; ; ; ;1;0;0;3;0;1;0;0;2;1;0;0;2;3
211220;2112209;21;2;Timon;416327;155460;135133;20327;4;1764,612;1;2112203307751;23/08/1967;1;258;273;142;218;18;01/09/2017;31.08.2018;8/31/2018;8/23/1967;51;4;2;4; ; ;1; ;1; ; ; ; ; ; ;1;0;0;3;0;1;0;0;2;1;0;0;2;3
211220;2112209;21;2;Timon;416327;155460;135133;20327;4;1764,612;1;2112203307751;16/01/1982;0;258;274;138;21;18;03/01/2017;31.08.2018;8/31/2018;1/16/1982;36;2;2;1; ; ;1; ; ; ; ;1;1; ; ; ;0;0;3;0;1;0;0;2;1;0;0;2;3
220390;2203909;22;2;Floriano;121544;57690;49970;7720;3;3409,647;1;2203903306597;10/01/1972;0;255;238;266;254;20;01/01/2018;31.08.2018;8/31/2018;1/10/1972;46;3;1;4; ;1; ; ; ; ; ; ; ; ; ;1;0;1;0;0;0;0;0;0;0;0;0;1;1
221100;2211001;22;2;Teresina;999256;814230;767557;46673;4;1391,981;1;2211003306526;20/03/1994;1;256;238;138;216;20;16/11/2015;31.08.2018;8/31/2018;3/20/1994;24;1;1;1; ;1; ; ; ; ; ; ;1; ; ; ;0;2;5;0;2;0;0;1;2;0;0;5;7
221100;2211001;22;2;Teresina;999256;814230;767557;46673;4;1391,981;1;2211003306526;12/04/1992;1;257;274;362;218;18;02/03/2018;31.08.2018;8/31/2018;4/12/1992;26;1;2;4; ; ;1; ; ; ; ;1; ; ; ;1;0;2;5;0;2;0;0;1;2;0;0;5;7
221100;2211001;22;2;Teresina;999256;814230;767557;46673;4;1391,981;1;2211003306526;10/02/1991;1;257;273;293;218;18;01/12/2016;31.08.2018;8/31/2018;2/10/1991;27;1;2;4; ; ;1; ;1; ; ; ; ; ; ;1;0;2;5;0;2;0;0;1;2;0;0;5;7
221100;2211001;22;2;Teresina;999256;814230;767557;46673;4;1391,981;1;2211003306526;02/03/1992;1;257;237;362;218;272;26/05/2012;31.08.2018;8/31/2018;3/2/1992;26;1;2;4; ; ;1; ; ; ; ; ; ; ; ;1;0;2;5;0;2;0;0;1;2;0;0;5;7
221100;2211001;22;2;Teresina;999256;814230;767557;46673;4;1391,981;1;2211003306526;03/12/1959;1;257;273;265;21;20;15/06/2015;31.08.2018;8/31/2018;12/3/1959;58;4;2;4; ; ;1; ;1; ; ; ; ; ; ;1;0;2;5;0;2;0;0;1;2;0;0;5;7
221100;2211001;22;2;Teresina;999256;814230;767557;46673;4;1391,981;1;2211003306526;22/04/1973;0;257;237;362;220;263;04/03/2009;31.08.2018;8/31/2018;4/22/1973;45;3;2;4; ; ;1; ; ; ; ; ; ; ; ;1;0;2;5;0;2;0;0;1;2;0;0;5;7
221100;2211001;22;2;Teresina;999256;814230;767557;46673;4;1391,981;1;2211003306526;12/12/1977;0;255;238;138;254;263;29/03/2009;31.08.2018;8/31/2018;12/12/1977;40;2;1;1; ;1; ; ; ; ; ; ;1; ; ; ;0;2;5;0;2;0;0;1;2;0;0;5;7
221100;2211001;22;2;Teresina;999256;814230;767557;46673;4;1391,981;1;2211003307103;20/08/1983;0;255;238;293;254;18;11/03/2016;31.08.2018;8/31/2018;8/20/1983;35;2;1;4; ;1; ; ; ; ; ; ; ; ; ;1;0;2;3;0;2;0;0;1;2;0;0;3;5
221100;2211001;22;2;Teresina;999256;814230;767557;46673;4;1391,981;1;2211003307103;25/07/1990;1;257;274;138;218;18;07/08/2013;31.08.2018;8/31/2018;7/25/1990;28;1;2;1; ; ;1; ; ; ; ;1;1; ; ; ;0;2;3;0;2;0;0;1;2;0;0;3;5
221100;2211001;22;2;Teresina;999256;814230;767557;46673;4;1391,981;1;2211003307103;08/05/1997;1;255;238;293;216;263;01/03/2016;31.08.2018;8/31/2018;5/8/1997;21;1;1;4; ;1; ; ; ; ; ; ; ; ; ;1;0;2;3;0;2;0;0;1;2;0;0;3;5
221100;2211001;22;2;Teresina;999256;814230;767557;46673;4;1391,981;1;2211003307103;27/08/1969;1;257;273;138;218;18;08/02/2002;31.08.2018;8/31/2018;8/27/1969;49;3;2;1; ; ;1; ;1; ; ; ;1; ; ; ;0;2;3;0;2;0;0;1;2;0;0;3;5
221100;2211001;22;2;Teresina;999256;814230;767557;46673;4;1391,981;1;2211003307103;24/08/1992;1;257;273;266;21;18;20/06/2017;31.08.2018;8/31/2018;8/24/1992;26;1;2;4; ; ;1; ;1; ; ; ; ; ; ;1;0;2;3;0;2;0;0;1;2;0;0;3;5
230080;2300804;23;2;Antonina do Norte;96702;6984;4999;1985;1;260,104;1;2300803308550;10/05/1976;0;258;274;138;218;18;01/06/2016;31.08.2018;8/31/2018;5/10/1976;42;3;2;1; ; ;1; ; ; ; ;1;1; ; ; ;0;0;3;1;1;0;0;1;3;0;0;0;3
230080;2300804;23;2;Antonina do Norte;96702;6984;4999;1985;1;260,104;1;2300803308550;23/03/1977;1;257;273;138;218;18;01/11/2016;31.08.2018;8/31/2018;3/23/1977;41;3;2;1; ; ;1; ;1; ; ; ;1; ; ; ;0;0;3;1;1;0;0;1;3;0;0;0;3
230080;2300804;23;2;Antonina do Norte;96702;6984;4999;1985;1;260,104;1;2300803308550;13/01/1982;1;257;275;138;21;20;26/04/2016;31.08.2018;8/31/2018;1/13/1982;36;2;2;1; ; ;1;1; ; ; ; ;1; ; ; ;0;0;3;1;1;0;0;1;3;0;0;0;3
230428;2304285;23;2;Eusébio;3351112;46033;46033;0;2;79,005;1;2304283308390;19/10/1989;1;257;273;138;218;18;01/02/2017;31.08.2018;8/31/2018;10/19/1989;28;1;2;1; ; ;1; ;1; ; ; ;1; ; ; ;0;0;2;0;1;0;0;1;1;0;0;1;2
230428;2304285;23;2;Eusébio;3351112;46033;46033;0;2;79,005;1;2304283308390;30/11/1967;1;257;274;266;218;18;10/04/2017;31.08.2018;8/31/2018;11/30/1967;50;3;2;4; ; ;1; ; ; ; ;1; ; ; ;1;0;0;2;0;1;0;0;1;1;0;0;1;2
240310;2403103;24;2;Currais Novos;118828;42652;37777;4875;2;864,349;1;2403103307137;16/09/1977;1;257;273;142;218;18;01/11/2018;31.08.2018;8/31/2018;9/16/1977;40;2;2;4; ; ;1; ;1; ; ; ; ; ; ;1;0;0;2;0;1;0;0;1;0;0;0;2;2
240310;2403103;24;2;Currais Novos;118828;42652;37777;4875;2;864,349;1;2403103307137;03/03/1991;1;257;274;142;218;18;02/08/2017;31.08.2018;8/31/2018;3/3/1991;27;1;2;4; ; ;1; ; ; ; ;1; ; ; ;1;0;0;2;0;1;0;0;1;0;0;0;2;2
240450;2404507;24;2;Guamaré;52508;12404;4407;7997;1;258,958;1;2404503308271;14/08/1987;1;257;274;266;218;20;10/01/2017;31.08.2018;8/31/2018;8/14/1987;31;2;2;4; ; ;1; ; ; ; ;1; ; ; ;1;2;0;3;0;2;0;0;1;0;0;0;5;5
240450;2404507;24;2;Guamaré;52508;12404;4407;7997;1;258,958;1;2404503308271;12/04/1970;1;252;239;293;220;20;10/01/2017;31.08.2018;8/31/2018;4/12/1970;48;3;0;4;1; ; ; ; ; ; ; ; ; ; ;1;2;0;3;0;2;0;0;1;0;0;0;5;5
240450;2404507;24;2;Guamaré;52508;12404;4407;7997;1;258,958;1;2404503308271;08/11/1985;1;254;239;293;254;20;01/07/2018;31.08.2018;8/31/2018;11/8/1985;32;2;0;4;1; ; ; ; ; ; ; ; ; ; ;1;2;0;3;0;2;0;0;1;0;0;0;5;5
240450;2404507;24;2;Guamaré;52508;12404;4407;7997;1;258,958;1;2404503308271;29/09/1967;1;258;273;266;21;20;10/01/2017;31.08.2018;8/31/2018;9/29/1967;50;3;2;4; ; ;1; ;1; ; ; ; ; ; ;1;2;0;3;0;2;0;0;1;0;0;0;5;5
240450;2404507;24;2;Guamaré;52508;12404;4407;7997;1;258,958;1;2404503308271;26/01/1967;1;257;273;266;218;20;10/01/2017;31.08.2018;8/31/2018;1/26/1967;51;4;2;4; ; ;1; ;1; ; ; ; ; ; ;1;2;0;3;0;2;0;0;1;0;0;0;5;5
241105;2411056;24;2;Tibau;332679;3687;2835;852;1;169,237;1;2411053306951;03/10/1981;1;255;239;138;21;20;02/01/2017;31.08.2018;8/31/2018;10/3/1981;36;2;1;1; ;1; ; ; ; ; ; ;1; ; ; ;0;1;2;0;1;0;0;1;1;0;0;2;3
241105;2411056;24;2;Tibau;332679;3687;2835;852;1;169,237;1;2411053306951;26/06/1983;1;257;273;266;218;18;02/01/2017;31.08.2018;8/31/2018;6/26/1983;35;2;2;4; ; ;1; ;1; ; ; ; ; ; ;1;0;1;2;0;1;0;0;1;1;0;0;2;3
241105;2411056;24;2;Tibau;332679;3687;2835;852;1;169,237;1;2411053306951;20/06/1994;1;257;274;266;218;18;01/06/2018;31.08.2018;8/31/2018;6/20/1994;24;1;2;4; ; ;1; ; ; ; ;1; ; ; ;1;0;1;2;0;1;0;0;1;1;0;0;2;3
241120;2411205;24;2;Santa Cruz;134027;35797;30499;5298;2;624,356;1;2411203308342;17/07/1978;1;257;273;142;218;18;24/01/2017;31.08.2018;8/31/2018;7/17/1978;40;2;2;4; ; ;1; ;1; ; ; ; ; ; ;1;0;0;3;0;2;0;0;1;1;0;0;2;3
241120;2411205;24;2;Santa Cruz;134027;35797;30499;5298;2;624,356;1;2411203308342;16/10/1982;1;257;273;142;21;20;24/09/2015;31.08.2018;8/31/2018;10/16/1982;35;2;2;4; ; ;1; ;1; ; ; ; ; ; ;1;0;0;3;0;2;0;0;1;1;0;0;2;3
241120;2411205;24;2;Santa Cruz;134027;35797;30499;5298;2;624,356;1;2411203308342;14/07/1960;1;257;274;138;218;20;07/11/2017;31.08.2018;8/31/2018;7/14/1960;58;4;2;1; ; ;1; ; ; ; ;1;1; ; ; ;0;0;3;0;2;0;0;1;1;0;0;2;3
250750;2507507;25;2;João Pessoa;1034615;723515;720785;2730;4;211,475;1;2507503306186;27/02/1975;1;257;273;142;218;18;01/02/2018;31.08.2018;8/31/2018;2/27/1975;43;3;2;4; ; ;1; ;1; ; ; ; ; ; ;1;2;0;3;0;1;1;0;1;0;0;0;5;5
250750;2507507;25;2;João Pessoa;1034615;723515;720785;2730;4;211,475;1;2507503306186;10/09/1961;1;257;274;266;218;18;05/09/2014;31.08.2018;8/31/2018;9/10/1961;56;4;2;4; ; ;1; ; ; ; ;1; ; ; ;1;2;0;3;0;1;1;0;1;0;0;0;5;5
250750;2507507;25;2;João Pessoa;1034615;723515;720785;2730;4;211,475;1;2507503306186;20/11/1963;1;257;234;142;21;20;01/10/2014;31.08.2018;8/31/2018;11/20/1963;54;4;2;4; ; ;1; ; ;1; ; ; ; ; ;1;2;0;3;0;1;1;0;1;0;0;0;5;5
250750;2507507;25;2;João Pessoa;1034615;723515;720785;2730;4;211,475;1;2507503306186;07/10/1955;1;253;239;142;220;20;02/02/2018;31.08.2018;8/31/2018;10/7/1955;62;5;0;4;1; ; ; ; ; ; ; ; ; ; ;1;2;0;3;0;1;1;0;1;0;0;0;5;5
250750;2507507;25;2;João Pessoa;1034615;723515;720785;2730;4;211,475;1;2507503306186;25/06/1972;1;253;239;142;220;20;01/07/2013;31.08.2018;8/31/2018;6/25/1972;46;3;0;4;1; ; ; ; ; ; ; ; ; ; ;1;2;0;3;0;1;1;0;1;0;0;0;5;5
290460;2904605;29;2;Brumado;235970;64602;45131;19471;3;2207,612;1;2904603306525;11/12/1976;1;257;273;266;218;18;17/07/2017;31.08.2018;8/31/2018;12/11/1976;41;3;2;4; ; ;1; ;1; ; ; ; ; ; ;1;0;0;2;0;1;0;0;0;0;0;0;2;2
290460;2904605;29;2;Brumado;235970;64602;45131;19471;3;2207,612;1;2904603306525;21/02/1982;1;257;237;266;21;20;14/05/2018;31.08.2018;8/31/2018;2/21/1982;36;2;2;4; ; ;1; ; ; ; ; ; ; ; ;1;0;0;2;0;1;0;0;0;0;0;0;2;2
290500;2905008;29;2;Caculé;371379;22236;13309;8927;2;610,983;1;2905003304168;16/04/1980;1;257;274;142;21;20;02/01/2017;31.08.2018;8/31/2018;4/16/1980;38;2;2;4; ; ;1; ; ; ; ;1; ; ; ;1;1;0;3;0;1;0;0;2;2;0;0;2;4
290500;2905008;29;2;Caculé;371379;22236;13309;8927;2;610,983;1;2905003304168;03/02/1989;1;257;274;138;218;20;01/02/2017;31.08.2018;8/31/2018;2/3/1989;29;1;2;1; ; ;1; ; ; ; ;1;1; ; ; ;1;0;3;0;1;0;0;2;2;0;0;2;4
290500;2905008;29;2;Caculé;371379;22236;13309;8927;2;610,983;1;2905003304168;03/01/1978;1;253;239;142;254;20;02/01/2017;31.08.2018;8/31/2018;1/3/1978;40;2;0;4;1; ; ; ; ; ; ; ; ; ; ;1;1;0;3;0;1;0;0;2;2;0;0;2;4
290500;2905008;29;2;Caculé;371379;22236;13309;8927;2;610,983;1;2905003304168;04/04/1970;1;257;273;138;218;18;01/05/2014;31.08.2018;8/31/2018;4/4/1970;48;3;2;1; ; ;1; ;1; ; ; ;1; ; ; ;1;0;3;0;1;0;0;2;2;0;0;2;4
291075;2910750;29;2;Fátima;309450;17652;6916;10736;1;359,394;1;2910753308570;27/02/1985;1;257;273;142;218;272;01/03/2017;31.08.2018;8/31/2018;2/27/1985;33;2;2;4; ; ;1; ;1; ; ; ; ; ; ;1;0;0;2;0;1;0;0;1;0;0;0;2;2
291075;2910750;29;2;Fátima;309450;17652;6916;10736;1;359,394;1;2910753308570;30/05/1991;1;257;274;266;218;20;01/02/2018;31.08.2018;8/31/2018;5/30/1991;27;1;2;4; ; ;1; ; ; ; ;1; ; ; ;1;0;0;2;0;1;0;0;1;0;0;0;2;2
291100;2911006;29;2;Floresta Azul;1020642;10660;7343;3317;1;321,013;1;2911003306166;01/08/1983;1;257;273;266;218;272;01/01/2017;31.08.2018;8/31/2018;8/1/1983;35;2;2;4; ; ;1; ;1; ; ; ; ; ; ;1;0;0;3;0;1;0;0;2;0;0;0;3;3
291100;2911006;29;2;Floresta Azul;1020642;10660;7343;3317;1;321,013;1;2911003306166;07/03/1991;1;258;274;266;218;272;01/06/2018;31.08.2018;8/31/2018;3/7/1991;27;1;2;4; ; ;1; ; ; ; ;1; ; ; ;1;0;0;3;0;1;0;0;2;0;0;0;3;3
291100;2911006;29;2;Floresta Azul;1020642;10660;7343;3317;1;321,013;1;2911003306166;06/11/1971;1;257;274;266;21;20;01/01/2017;31.08.2018;8/31/2018;11/6/1971;46;3;2;4; ; ;1; ; ; ; ;1; ; ; ;1;0;0;3;0;1;0;0;2;0;0;0;3;3
291270;2912707;29;2;Ibirapitanga;1020642;22598;6163;16435;2;472,694;1;2912703306481;09/12/1987;1;257;273;293;218;272;01/10/2015;31.08.2018;8/31/2018;12/9/1987;30;2;2;4; ; ;1; ;1; ; ; ; ; ; ;1;0;0;3;0;1;0;1;1;0;0;0;3;3
291270;2912707;29;2;Ibirapitanga;1020642;22598;6163;16435;2;472,694;1;2912703306481;24/04/1989;1;257;274;293;218;272;01/10/2015;31.08.2018;8/31/2018;4/24/1989;29;1;2;4; ; ;1; ; ; ; ;1; ; ; ;1;0;0;3;0;1;0;1;1;0;0;0;3;3
291270;2912707;29;2;Ibirapitanga;1020642;22598;6163;16435;2;472,694;1;2912703306481;21/07/1993;1;257;232;142;21;20;01/03/2017;31.08.2018;8/31/2018;7/21/1993;25;1;2;4; ; ;1; ; ; ;1; ; ; ; ;1;0;0;3;0;1;0;1;1;0;0;0;3;3
292150;2921500;29;2;Monte Santo;298180;52338;8845;43493;3;3034,198;1;2921503306189;12/01/1980;1;257;273;142;218;18;01/08/2017;31.08.2018;8/31/2018;1/12/1980;38;2;2;4; ; ;1; ;1; ; ; ; ; ; ;1;1;2;2;0;1;0;0;1;0;0;0;5;5
292150;2921500;29;2;Monte Santo;298180;52338;8845;43493;3;3034,198;1;2921503306189;18/06/1983;1;257;274;266;21;18;01/03/2017;31.08.2018;8/31/2018;6/18/1983;35;2;2;4; ; ;1; ; ; ; ;1; ; ; ;1;1;2;2;0;1;0;0;1;0;0;0;5;5
292150;2921500;29;2;Monte Santo;298180;52338;8845;43493;3;3034,198;1;2921503306189;17/03/1993;1;256;239;291;216;272;09/07/2018;31.08.2018;8/31/2018;3/17/1993;25;1;1;4; ;1; ; ; ; ; ; ; ; ; ;1;1;2;2;0;1;0;0;1;0;0;0;5;5
292150;2921500;29;2;Monte Santo;298180;52338;8845;43493;3;3034,198;1;2921503306189;13/07/1997;1;254;239;291;216;262;09/07/2018;31.08.2018;8/31/2018;7/13/1997;21;1;0;4;1; ; ; ; ; ; ; ; ; ; ;1;1;2;2;0;1;0;0;1;0;0;0;5;5
292150;2921500;29;2;Monte Santo;298180;52338;8845;43493;3;3034,198;1;2921503306189;27/11/1998;1;255;239;266;216;272;09/07/2018;31.08.2018;8/31/2018;11/27/1998;19;1;1;4; ;1; ; ; ; ; ; ; ; ; ;1;1;2;2;0;1;0;0;1;0;0;0;5;5
292520;2925204;29;2;Pojuca;212070;33066;28378;4688;2;308,702;1;2925203308828;02/12/1981;1;255;238;142;216;263;27/08/2018;31.08.2018;8/31/2018;12/2/1981;36;2;1;4; ;1; ; ; ; ; ; ; ; ; ;1;0;1;2;0;1;0;0;1;0;0;0;3;3
292520;2925204;29;2;Pojuca;212070;33066;28378;4688;2;308,702;1;2925203308828;17/12/1987;1;257;274;142;21;18;27/08/2018;31.08.2018;8/31/2018;12/17/1987;30;2;2;4; ; ;1; ; ; ; ;1; ; ; ;1;0;1;2;0;1;0;0;1;0;0;0;3;3
292520;2925204;29;2;Pojuca;212070;33066;28378;4688;2;308,702;1;2925203308828;16/12/1974;1;257;273;142;218;18;27/08/2018;31.08.2018;8/31/2018;12/16/1974;43;3;2;4; ; ;1; ;1; ; ; ; ; ; ;1;0;1;2;0;1;0;0;1;0;0;0;3;3
293330;2933307;29;2;Vitória da Conquista;626807;306866;274739;32127;4;3705,838;1;2933303306323;02/10/1989;1;257;274;138;218;18;01/02/2017;31.08.2018;8/31/2018;10/2/1989;28;1;2;1; ; ;1; ; ; ; ;1;1; ; ; ;0;1;3;0;2;0;0;1;3;0;0;1;4
293330;2933307;29;2;Vitória da Conquista;626807;306866;274739;32127;4;3705,838;1;2933303306323;06/02/1961;1;257;273;142;21;20;07/05/2018;31.08.2018;8/31/2018;2/6/1961;57;4;2;4; ; ;1; ;1; ; ; ; ; ; ;1;0;1;3;0;2;0;0;1;3;0;0;1;4
293330;2933307;29;2;Vitória da Conquista;626807;306866;274739;32127;4;3705,838;1;2933303306323;23/06/1977;1;257;273;138;218;18;13/07/2017;31.08.2018;8/31/2018;6/23/1977;41;3;2;1; ; ;1; ;1; ; ; ;1; ; ; ;0;1;3;0;2;0;0;1;3;0;0;1;4
293330;2933307;29;2;Vitória da Conquista;626807;306866;274739;32127;4;3705,838;1;2933303306323;08/12/1960;1;255;238;138;220;20;15/06/2015;31.08.2018;8/31/2018;12/8/1960;57;4;1;1; ;1; ; ; ; ; ; ;1; ; ; ;0;1;3;0;2;0;0;1;3;0;0;1;4
310600;3106002;31;3;Bela Vista de Minas;379237;10004;9378;626;1;109,143;1;3106003307929;21/03/1977;0;257;273;138;21;20;24/02/2017;31.08.2018;8/31/2018;3/21/1977;41;3;2;1; ; ;1; ;1; ; ; ;1; ; ; ;0;0;3;0;2;0;0;1;1;0;0;2;3
310600;3106002;31;3;Bela Vista de Minas;379237;10004;9378;626;1;109,143;1;3106003307929;03/02/1982;1;257;273;266;218;18;01/02/2017;31.08.2018;8/31/2018;2/3/1982;36;2;2;4; ; ;1; ;1; ; ; ; ; ; ;1;0;0;3;0;2;0;0;1;1;0;0;2;3
310600;3106002;31;3;Bela Vista de Minas;379237;10004;9378;626;1;109,143;1;3106003307929;17/10/1988;0;257;274;266;218;20;03/02/2017;31.08.2018;8/31/2018;10/17/1988;29;1;2;4; ; ;1; ; ; ; ;1; ; ; ;1;0;0;3;0;2;0;0;1;1;0;0;2;3
310620;3106200;31;3;Belo Horizonte;4772562;2375151;2375151;0;5;331,401;1;3106203306003;06/07/1975;0;252;239;264;372;20;19/10/2015;31.08.2018;8/31/2018;7/6/1975;43;3;0;4;1; ; ; ; ; ; ; ; ; ; ;1;1;1;7;0;5;0;1;1;0;0;0;9;9
310620;3106200;31;3;Belo Horizonte;4772562;2375151;2375151;0;5;331,401;1;3106203306003;13/06/1992;1;257;273;362;218;18;02/01/2018;31.08.2018;8/31/2018;6/13/1992;26;1;2;4; ; ;1; ;1; ; ; ; ; ; ;1;1;1;7;0;5;0;1;1;0;0;0;9;9
